m_hidden,sparsity,seed,checkpoint_step,n_eigenspaces,n_eigenvectors,degeneracy_ratio,n_clusters,mean_participation_ratio,mean_max_space_projection
352,0.2020408163265306,0,25000,245,352,0.6960227272727273,18,88.29808434635072,0.04916183979903103
352,0.2020408163265306,1,25000,242,352,0.6875,22,86.88221763442618,0.05184345117581332
352,0.22224489795918367,0,25000,253,352,0.71875,18,90.47667101905562,0.049258205267511686
352,0.22224489795918367,1,25000,248,352,0.7045454545454546,22,90.011212722468,0.04601341246746057
352,0.24244897959183673,0,25000,265,352,0.7528409090909091,17,93.56049090980788,0.04601013929540873
352,0.24244897959183673,1,25000,256,352,0.7272727272727273,16,91.63435317220605,0.04221877161010617
352,0.2626530612244898,0,25000,261,352,0.7414772727272727,17,93.27174440232378,0.0419950790925671
352,0.2626530612244898,1,25000,267,352,0.7585227272727273,16,95.32263735678825,0.0389655059250165
352,0.28285714285714286,0,25000,269,352,0.7642045454545454,26,95.27797516703075,0.040302674446005674
352,0.28285714285714286,1,25000,273,352,0.7755681818181818,24,96.18043369828932,0.03771552984940588
352,0.3030612244897959,0,25000,273,352,0.7755681818181818,19,96.64114286403363,0.038608216494568914
352,0.3030612244897959,1,25000,271,352,0.7698863636363636,20,96.52431639349626,0.037317054668362416
352,0.32326530612244897,0,25000,272,352,0.7727272727272727,24,97.19550520216578,0.0370076374237082
352,0.32326530612244897,1,25000,283,352,0.8039772727272727,17,99.43466408608717,0.035493315289170504
352,0.34346938775510205,0,25000,289,352,0.8210227272727273,18,101.05286433449862,0.03588440631762411
352,0.34346938775510205,1,25000,274,352,0.7784090909090909,20,98.6308958632197,0.03450152027963138
352,0.3636734693877551,0,25000,289,352,0.8210227272727273,17,100.95115052945218,0.03561710344056066
352,0.3636734693877551,1,25000,293,352,0.8323863636363636,15,102.57291751788256,0.03442973643635778
352,0.38387755102040816,0,25000,294,352,0.8352272727272727,16,91.21701577454755,0.05561854662005771
352,0.38387755102040816,1,25000,293,352,0.8323863636363636,18,90.02634249395368,0.051769416336898036
352,0.4040816326530612,0,25000,326,352,0.9261363636363636,5,66.81368691172239,0.09353866494620773
352,0.4040816326530612,1,25000,331,352,0.9403409090909091,7,53.01444028543048,0.09302199603967788
352,0.42428571428571427,0,25000,303,352,0.8607954545454546,8,79.29345050055923,0.07694424980141493
352,0.42428571428571427,1,25000,308,352,0.875,5,79.92879545630045,0.07688818797713173
352,0.44448979591836735,0,25000,315,352,0.8948863636363636,8,77.66519691967707,0.10340784282918845
352,0.44448979591836735,1,25000,319,352,0.90625,4,78.2016889412651,0.1020710238242834
352,0.4646938775510204,0,25000,315,352,0.8948863636363636,7,77.89913186113716,0.11315923652856552
352,0.4646938775510204,1,25000,316,352,0.8977272727272727,5,76.90905854593883,0.11352735463385828
352,0.48489795918367345,0,25000,309,352,0.8778409090909091,6,76.6673144742077,0.11781032105927464
352,0.48489795918367345,1,25000,320,352,0.9090909090909091,3,78.54202201624076,0.11761681326299077
352,0.5051020408163265,0,25000,317,352,0.9005681818181818,9,77.9098505707787,0.12077597854643964
352,0.5051020408163265,1,25000,317,352,0.9005681818181818,10,77.98920588311242,0.11966306621880902
352,0.5253061224489796,0,25000,318,352,0.9034090909090909,6,78.32983180827767,0.12214326205868381
352,0.5253061224489796,1,25000,306,352,0.8693181818181818,8,76.91336581099361,0.12001387456632431
352,0.5455102040816326,0,25000,323,352,0.9176136363636364,7,79.71405993325546,0.12281380649676363
352,0.5455102040816326,1,25000,320,352,0.9090909090909091,6,78.89636979320167,0.1217689221108404
352,0.5657142857142857,0,25000,313,352,0.8892045454545454,7,78.57280534845327,0.12417126338010515
352,0.5657142857142857,1,25000,307,352,0.8721590909090909,14,78.40864068417517,0.12155792352448108
352,0.5859183673469388,0,25000,313,352,0.8892045454545454,6,79.02106012227031,0.12379160378331647
352,0.5859183673469388,1,25000,319,352,0.90625,3,79.69388313715132,0.12294920261257801
352,0.6061224489795918,0,25000,324,352,0.9204545454545454,10,80.32101151133863,0.12261537448498677
352,0.6061224489795918,1,25000,321,352,0.9119318181818182,7,80.33728489289743,0.12340636558679555
352,0.6263265306122449,0,25000,318,352,0.9034090909090909,6,80.91596825616925,0.12077553492293355
352,0.6263265306122449,1,25000,322,352,0.9147727272727273,7,80.25552949517562,0.12233516062976264
352,0.6465306122448979,0,25000,319,352,0.90625,6,80.13745119740213,0.12035998068672488
352,0.6465306122448979,1,25000,313,352,0.8892045454545454,11,79.38110942694311,0.12133018027222585
352,0.666734693877551,0,25000,318,352,0.9034090909090909,9,80.6180913252949,0.11780298952906021
352,0.666734693877551,1,25000,318,352,0.9034090909090909,10,79.77595903854473,0.11975119099156538
352,0.6869387755102041,0,25000,323,352,0.9176136363636364,10,82.79079570892506,0.11320314088131073
352,0.6869387755102041,1,25000,320,352,0.9090909090909091,9,81.90661518706551,0.11635875338494504
352,0.7071428571428571,0,25000,321,352,0.9119318181818182,12,107.12626206236519,0.03957978120851832
352,0.7071428571428571,1,25000,328,352,0.9318181818181818,15,100.55769961608549,0.04256591863920899
352,0.7273469387755102,0,25000,337,352,0.9573863636363636,11,91.47086583784592,0.0412944790696044
352,0.7273469387755102,1,25000,335,352,0.9517045454545454,13,89.78508275617082,0.040397374111572903
352,0.7475510204081632,0,25000,333,352,0.9460227272727273,12,111.15868237902333,0.034883618039872034
352,0.7475510204081632,1,25000,336,352,0.9545454545454546,11,111.02149190998631,0.033543077393918534
352,0.7677551020408163,0,25000,332,352,0.9431818181818182,11,109.15354657772772,0.03652393985927663
352,0.7677551020408163,1,25000,333,352,0.9460227272727273,13,110.12554176840254,0.033694413002512295
352,0.7879591836734694,0,25000,329,352,0.9346590909090909,15,112.0904796606589,0.030275550320949432
352,0.7879591836734694,1,25000,333,352,0.9460227272727273,14,111.46947994306181,0.03171205772390739
352,0.8081632653061224,0,25000,332,352,0.9431818181818182,14,111.71672756282379,0.03132065087157899
352,0.8081632653061224,1,25000,338,352,0.9602272727272727,11,111.75621764479573,0.03233707237801167
352,0.8283673469387755,0,25000,333,352,0.9460227272727273,11,111.68919455768861,0.03072388582755984
352,0.8283673469387755,1,25000,338,352,0.9602272727272727,10,112.15792339517068,0.03193291411486495
352,0.8485714285714285,0,25000,335,352,0.9517045454545454,10,110.73489393666907,0.03262060647919206
352,0.8485714285714285,1,25000,333,352,0.9460227272727273,16,110.95695878061747,0.031988573334603795
352,0.8687755102040816,0,25000,341,352,0.96875,6,113.18296924495745,0.03156050591384634
352,0.8687755102040816,1,25000,335,352,0.9517045454545454,10,111.34450076144647,0.03063561458489492
352,0.8889795918367347,0,25000,339,352,0.9630681818181818,10,107.43280025953456,0.03636199891357389
352,0.8889795918367347,1,25000,335,352,0.9517045454545454,8,108.348063306421,0.03575810994497283
352,0.9091836734693878,0,25000,341,352,0.96875,8,110.69483859603262,0.033628118315444835
352,0.9091836734693878,1,25000,345,352,0.9801136363636364,6,113.11973727729291,0.031176372584900067
352,0.9293877551020407,0,25000,341,352,0.96875,8,113.14637407143152,0.030612960011607446
352,0.9293877551020407,1,25000,341,352,0.96875,5,113.25569619758457,0.030636785538385208
352,0.9495918367346938,0,25000,341,352,0.96875,8,114.58042244820047,0.029651725126396668
352,0.9495918367346938,1,25000,344,352,0.9772727272727273,7,115.23947077095897,0.029622700789674175
352,0.9697959183673469,0,25000,341,352,0.96875,9,114.57335090923338,0.029621881975923168
352,0.9697959183673469,1,25000,347,352,0.9857954545454546,5,115.5568595586556,0.029590783702348505
352,0.99,0,25000,352,352,1.0,0,117.04547918051247,0.029356634938228522
352,0.99,1,25000,350,352,0.9943181818181818,2,116.28209237368036,0.02937697837777813
368,0.0,0,25000,115,368,0.3125,33,49.349669725503695,0.09417496678336582
368,0.0,1,25000,118,368,0.32065217391304346,42,50.946277336401266,0.0845581293015082
368,0.02020408163265306,0,25000,145,368,0.39402173913043476,38,57.344182791568635,0.07811863039557736
368,0.02020408163265306,1,25000,146,368,0.3967391304347826,38,57.24188931789264,0.0644678027613856
368,0.04040816326530612,0,25000,174,368,0.47282608695652173,32,64.82815820564137,0.07823055707497237
368,0.04040816326530612,1,25000,176,368,0.4782608695652174,29,63.24886862648658,0.08184853396266797
368,0.06061224489795918,0,25000,194,368,0.5271739130434783,31,70.62288292895029,0.06853779808174387
368,0.06061224489795918,1,25000,199,368,0.5407608695652174,32,70.68451655482838,0.06252941188264152
368,0.08081632653061224,0,25000,211,368,0.5733695652173914,25,76.46069780641832,0.06447094265430103
368,0.08081632653061224,1,25000,213,368,0.5788043478260869,25,75.95357857074899,0.06814038845546472
368,0.1010204081632653,0,25000,219,368,0.595108695652174,30,79.96768161924997,0.06262296297223276
368,0.1010204081632653,1,25000,229,368,0.6222826086956522,22,81.65840368237396,0.0625484511336924
368,0.12122448979591836,0,25000,220,368,0.5978260869565217,25,81.22711198824189,0.05954626181015829
368,0.12122448979591836,1,25000,227,368,0.6168478260869565,29,82.75387849696995,0.059625934800092616
368,0.14142857142857143,0,25000,232,368,0.6304347826086957,21,86.14514149393143,0.05635294115919756
368,0.14142857142857143,1,25000,233,368,0.6331521739130435,26,85.67057773881842,0.05592639731867638
368,0.16163265306122448,0,25000,242,368,0.657608695652174,23,88.50616628347723,0.05176536804223353
368,0.16163265306122448,1,25000,237,368,0.6440217391304348,27,86.06290984703165,0.05258701276907046
368,0.18183673469387754,0,25000,240,368,0.6521739130434783,22,88.89986405462462,0.05163752407567147
368,0.18183673469387754,1,25000,245,368,0.6657608695652174,21,89.47174618087334,0.04743449041462787
368,0.2020408163265306,0,25000,251,368,0.6820652173913043,19,91.7244155431513,0.045533381824032666
368,0.2020408163265306,1,25000,254,368,0.6902173913043478,22,92.77915120962322,0.04422921753223258
368,0.22224489795918367,0,25000,255,368,0.6929347826086957,21,92.95557617830674,0.046330084375591996
368,0.22224489795918367,1,25000,252,368,0.6847826086956522,20,94.55797411533209,0.039448794429955726
368,0.24244897959183673,0,25000,270,368,0.7336956521739131,17,97.87584041494979,0.04039140330154538
368,0.24244897959183673,1,25000,267,368,0.7255434782608695,13,97.12750594032332,0.037750855754770773
368,0.2626530612244898,0,25000,281,368,0.7635869565217391,18,99.80565392160347,0.03900719003375064
368,0.2626530612244898,1,25000,277,368,0.7527173913043478,16,99.21324968683732,0.03630673925879826
368,0.28285714285714286,0,25000,273,368,0.7418478260869565,19,98.73517853480946,0.03754433200372992
368,0.28285714285714286,1,25000,276,368,0.75,15,100.32516758144708,0.035074129461865486
368,0.3030612244897959,0,25000,279,368,0.7581521739130435,24,100.79473769556225,0.036649181286244635
368,0.3030612244897959,1,25000,282,368,0.7663043478260869,20,101.6776303330153,0.03437555910506969
368,0.32326530612244897,0,25000,282,368,0.7663043478260869,17,102.09066876007242,0.036417336586538035
368,0.32326530612244897,1,25000,282,368,0.7663043478260869,17,102.30126139788547,0.0340314777036742
368,0.34346938775510205,0,25000,286,368,0.7771739130434783,17,103.39949839142417,0.034828555105640494
368,0.34346938775510205,1,25000,294,368,0.7989130434782609,11,104.60339046799893,0.033046599786502276
368,0.3636734693877551,0,25000,295,368,0.8016304347826086,18,105.53919991956066,0.03432368469677531
368,0.3636734693877551,1,25000,287,368,0.779891304347826,20,103.9730850018461,0.03265386773822385
368,0.38387755102040816,0,25000,292,368,0.7934782608695652,18,102.95032517321275,0.03900731625387555
368,0.38387755102040816,1,25000,299,368,0.8125,18,106.20699833455274,0.03378206554569222
368,0.4040816326530612,0,25000,302,368,0.8206521739130435,15,85.24468112733899,0.061332812735474154
368,0.4040816326530612,1,25000,311,368,0.845108695652174,16,82.48256074574306,0.06495170653367599
368,0.42428571428571427,0,25000,330,368,0.8967391304347826,7,87.30902920722227,0.06913201257538296
368,0.42428571428571427,1,25000,328,368,0.8913043478260869,6,86.39693784442775,0.07115989888724025
368,0.44448979591836735,0,25000,323,368,0.8777173913043478,5,83.53063182433354,0.09535940725730702
368,0.44448979591836735,1,25000,333,368,0.904891304347826,10,84.51390332023598,0.09230385220063421
368,0.4646938775510204,0,25000,325,368,0.8831521739130435,6,83.01018477454173,0.10835959027253814
368,0.4646938775510204,1,25000,327,368,0.8885869565217391,6,82.7679061777514,0.10889335433628655
368,0.48489795918367345,0,25000,331,368,0.8994565217391305,6,84.50068362637413,0.11258939778864374
368,0.48489795918367345,1,25000,336,368,0.9130434782608695,7,84.85628430644864,0.11289056422155268
368,0.5051020408163265,0,25000,332,368,0.9021739130434783,7,84.2256505579104,0.11450599102739276
368,0.5051020408163265,1,25000,334,368,0.907608695652174,8,85.4179532414395,0.1152448220282441
368,0.5253061224489796,0,25000,325,368,0.8831521739130435,4,84.10884991471349,0.11534551035629392
368,0.5253061224489796,1,25000,323,368,0.8777173913043478,7,84.0857400029125,0.11700872925565405
368,0.5455102040816326,0,25000,332,368,0.9021739130434783,8,85.67593074131612,0.11539130343045631
368,0.5455102040816326,1,25000,336,368,0.9130434782608695,9,85.36491705642838,0.11802382151695139
368,0.5657142857142857,0,25000,329,368,0.8940217391304348,9,85.76091106509418,0.11630562451678397
368,0.5657142857142857,1,25000,337,368,0.9157608695652174,8,86.4283806816731,0.11846713912731437
368,0.5859183673469388,0,25000,328,368,0.8913043478260869,11,85.24217077906961,0.11601757591640985
368,0.5859183673469388,1,25000,336,368,0.9130434782608695,6,85.87477998110069,0.11876095845737948
368,0.6061224489795918,0,25000,332,368,0.9021739130434783,7,86.95159637488189,0.11348467650485392
368,0.6061224489795918,1,25000,330,368,0.8967391304347826,9,85.68438447487793,0.11813711778004299
368,0.6263265306122449,0,25000,338,368,0.9184782608695652,5,88.79878305215597,0.11175753544903638
368,0.6263265306122449,1,25000,327,368,0.8885869565217391,6,85.5107281575396,0.11711175520275706
368,0.6465306122448979,0,25000,334,368,0.907608695652174,7,88.27510570290409,0.10872590218791339
368,0.6465306122448979,1,25000,332,368,0.9021739130434783,7,87.08418381712505,0.11388401286180072
368,0.666734693877551,0,25000,333,368,0.904891304347826,8,90.0777488688883,0.10580538144006876
368,0.666734693877551,1,25000,331,368,0.8994565217391305,8,87.40548122722548,0.11273125250642793
368,0.6869387755102041,0,25000,337,368,0.9157608695652174,7,92.40278931843343,0.10243519950283272
368,0.6869387755102041,1,25000,339,368,0.9211956521739131,10,88.82794669112076,0.10851048461434352
368,0.7071428571428571,0,25000,334,368,0.907608695652174,14,103.20752260711758,0.040801328214653806
368,0.7071428571428571,1,25000,331,368,0.8994565217391305,17,116.28100343700558,0.028290800199944996
368,0.7273469387755102,0,25000,355,368,0.9646739130434783,8,85.44516300490389,0.041624894346930605
368,0.7273469387755102,1,25000,345,368,0.9375,14,98.55364732270291,0.040049665397531506
368,0.7475510204081632,0,25000,342,368,0.9293478260869565,13,117.07791206455008,0.028585722162140604
368,0.7475510204081632,1,25000,342,368,0.9293478260869565,14,116.74109382043665,0.028694242525686108
368,0.7677551020408163,0,25000,341,368,0.9266304347826086,11,111.89820804722355,0.03416434944457973
368,0.7677551020408163,1,25000,351,368,0.9538043478260869,10,117.74512466893084,0.03063890022094682
368,0.7879591836734694,0,25000,341,368,0.9266304347826086,15,113.38552956834647,0.032558627000439294
368,0.7879591836734694,1,25000,348,368,0.9456521739130435,11,116.57317081876353,0.03084395835223655
368,0.8081632653061224,0,25000,348,368,0.9456521739130435,14,115.88097276175509,0.03152964610959863
368,0.8081632653061224,1,25000,347,368,0.9429347826086957,10,116.5823464868791,0.029739594729938375
368,0.8283673469387755,0,25000,349,368,0.9483695652173914,13,113.67337355384518,0.0327545030863364
368,0.8283673469387755,1,25000,352,368,0.9565217391304348,8,116.94510120117954,0.029972962781091694
368,0.8485714285714285,0,25000,356,368,0.967391304347826,6,116.87367662053524,0.03143376936674248
368,0.8485714285714285,1,25000,350,368,0.9510869565217391,8,114.81570507856267,0.030597943283783145
368,0.8687755102040816,0,25000,354,368,0.9619565217391305,9,116.00804552945074,0.030310578009523033
368,0.8687755102040816,1,25000,345,368,0.9375,12,114.83517287455345,0.03040402718747452
368,0.8889795918367347,0,25000,354,368,0.9619565217391305,8,115.89643791113217,0.03095971850055998
368,0.8889795918367347,1,25000,353,368,0.9592391304347826,8,115.41635339339368,0.031032180780438214
368,0.9091836734693878,0,25000,360,368,0.9782608695652174,7,117.29596696075097,0.03039793484751828
368,0.9091836734693878,1,25000,352,368,0.9565217391304348,10,116.48988391520612,0.029840427906870984
368,0.9293877551020407,0,25000,356,368,0.967391304347826,10,119.02588434365938,0.029126422129078497
368,0.9293877551020407,1,25000,354,368,0.9619565217391305,11,118.17503350544277,0.029391800856776513
368,0.9495918367346938,0,25000,355,368,0.9646739130434783,8,119.7803263239863,0.028433639295437754
368,0.9495918367346938,1,25000,359,368,0.9755434782608695,8,120.12773493909634,0.02847185917268809
368,0.9697959183673469,0,25000,360,368,0.9782608695652174,4,120.83320604777742,0.02805300657189848
368,0.9697959183673469,1,25000,353,368,0.9592391304347826,10,118.83303832498987,0.02905289760566724
368,0.99,0,25000,365,368,0.9918478260869565,2,115.3648477877711,0.03387589848323813
368,0.99,1,25000,366,368,0.9945652173913043,2,114.9590339903749,0.03357305919368876
384,0.0,0,25000,123,384,0.3203125,36,52.53970773064593,0.0741760589018767
384,0.0,1,25000,124,384,0.3229166666666667,38,53.912914694659705,0.08428928617664114
384,0.02020408163265306,0,25000,151,384,0.3932291666666667,34,60.3232768936594,0.06305250075322918
384,0.02020408163265306,1,25000,142,384,0.3697916666666667,39,58.0891569698288,0.06141857741468826
384,0.04040816326530612,0,25000,173,384,0.4505208333333333,29,66.1174997565681,0.08351056940465859
384,0.04040816326530612,1,25000,176,384,0.4583333333333333,31,66.4771853378951,0.07265845581976049
384,0.06061224489795918,0,25000,200,384,0.5208333333333334,25,73.08514042969946,0.07518570629847646
384,0.06061224489795918,1,25000,197,384,0.5130208333333334,31,72.68788201092076,0.06107475386253816
384,0.08081632653061224,0,25000,208,384,0.5416666666666666,27,77.86591906252369,0.07004054966627593
384,0.08081632653061224,1,25000,216,384,0.5625,23,79.54559312877004,0.05457453219532532
384,0.1010204081632653,0,25000,218,384,0.5677083333333334,23,81.68649304162001,0.06641082314249061
384,0.1010204081632653,1,25000,217,384,0.5651041666666666,29,80.88077604791889,0.06088015033081475
384,0.12122448979591836,0,25000,214,384,0.5572916666666666,28,81.81654803630056,0.06118453765078177
384,0.12122448979591836,1,25000,222,384,0.578125,26,84.55196271549215,0.05582146493391331
384,0.14142857142857143,0,25000,240,384,0.625,24,88.41091190971132,0.05630115557346918
384,0.14142857142857143,1,25000,235,384,0.6119791666666666,23,88.6988887869966,0.052507197857159196
384,0.16163265306122448,0,25000,246,384,0.640625,19,91.17840220897514,0.04976587985454059
384,0.16163265306122448,1,25000,241,384,0.6276041666666666,23,90.80275255169927,0.04886818081960271
384,0.18183673469387754,0,25000,244,384,0.6354166666666666,24,91.85930542192642,0.04788998754601062
384,0.18183673469387754,1,25000,249,384,0.6484375,22,93.23592776294467,0.045609990266268476
384,0.2020408163265306,0,25000,260,384,0.6770833333333334,24,95.79763549456456,0.04415928474354801
384,0.2020408163265306,1,25000,253,384,0.6588541666666666,24,94.89522002474729,0.041650553270371996
384,0.22224489795918367,0,25000,274,384,0.7135416666666666,21,99.66917903809713,0.04130621413819062
384,0.22224489795918367,1,25000,261,384,0.6796875,22,97.54018873896308,0.0387285949809691
384,0.24244897959183673,0,25000,274,384,0.7135416666666666,20,100.21823111322848,0.03848128540378241
384,0.24244897959183673,1,25000,270,384,0.703125,21,99.8297956135249,0.035908057388340894
384,0.2626530612244898,0,25000,281,384,0.7317708333333334,18,102.12626627551973,0.037015735628711265
384,0.2626530612244898,1,25000,269,384,0.7005208333333334,19,100.74139380054024,0.03534589243766925
384,0.28285714285714286,0,25000,276,384,0.71875,19,102.95150780377136,0.035466220663557826
384,0.28285714285714286,1,25000,284,384,0.7395833333333334,14,104.25083464759643,0.033013487564912194
384,0.3030612244897959,0,25000,290,384,0.7552083333333334,14,106.46838522973792,0.03333974866570468
384,0.3030612244897959,1,25000,295,384,0.7682291666666666,15,107.415216954191,0.032083791975437884
384,0.32326530612244897,0,25000,291,384,0.7578125,17,105.93397946978298,0.032962026167306535
384,0.32326530612244897,1,25000,292,384,0.7604166666666666,11,107.5283251671417,0.0320500450908846
384,0.34346938775510205,0,25000,303,384,0.7890625,14,109.16680082992919,0.03206453567683387
384,0.34346938775510205,1,25000,306,384,0.796875,13,109.84230985970522,0.031176756205249675
384,0.3636734693877551,0,25000,303,384,0.7890625,19,109.76848428191542,0.031394442414074804
384,0.3636734693877551,1,25000,301,384,0.7838541666666666,13,109.54612143725339,0.030602333942743386
384,0.38387755102040816,0,25000,303,384,0.7890625,15,110.37079146489417,0.030670893772191378
384,0.38387755102040816,1,25000,297,384,0.7734375,18,108.35658315943348,0.032046710222367464
384,0.4040816326530612,0,25000,309,384,0.8046875,14,106.3688495725732,0.045344786549894364
384,0.4040816326530612,1,25000,296,384,0.7708333333333334,16,105.41943878143437,0.04245129612777668
384,0.42428571428571427,0,25000,364,384,0.9479166666666666,3,54.05214137737383,0.09827306684652667
384,0.42428571428571427,1,25000,355,384,0.9244791666666666,12,55.581122363413535,0.08913524454422793
384,0.44448979591836735,0,25000,333,384,0.8671875,6,89.41835811955623,0.08769311677068635
384,0.44448979591836735,1,25000,334,384,0.8697916666666666,7,90.48809652405387,0.08507746140964029
384,0.4646938775510204,0,25000,348,384,0.90625,8,90.61237600449809,0.103884138776304
384,0.4646938775510204,1,25000,332,384,0.8645833333333334,7,89.13060880795236,0.10293102256519207
384,0.48489795918367345,0,25000,334,384,0.8697916666666666,10,89.55002587193931,0.10657214467713477
384,0.48489795918367345,1,25000,357,384,0.9296875,5,93.34710015738244,0.10689099075734979
384,0.5051020408163265,0,25000,348,384,0.90625,7,92.3109340960007,0.10815762232414723
384,0.5051020408163265,1,25000,341,384,0.8880208333333334,8,90.70291598571293,0.10939484344909933
384,0.5253061224489796,0,25000,348,384,0.90625,9,92.90648902427955,0.10998095409977195
384,0.5253061224489796,1,25000,348,384,0.90625,7,91.91091483883523,0.1106378112070309
384,0.5455102040816326,0,25000,346,384,0.9010416666666666,9,92.00332741916986,0.11119876471030916
384,0.5455102040816326,1,25000,356,384,0.9270833333333334,5,94.73116755435623,0.11127494313758787
384,0.5657142857142857,0,25000,350,384,0.9114583333333334,8,93.03755068886294,0.1114484339543936
384,0.5657142857142857,1,25000,345,384,0.8984375,9,91.89237920372355,0.11272846278528323
384,0.5859183673469388,0,25000,343,384,0.8932291666666666,12,92.35041095135222,0.11220521554389262
384,0.5859183673469388,1,25000,349,384,0.9088541666666666,6,93.53300677623449,0.11279968770552076
384,0.6061224489795918,0,25000,346,384,0.9010416666666666,6,93.09149607027112,0.11087419070897486
384,0.6061224489795918,1,25000,343,384,0.8932291666666666,7,91.77687055929616,0.11266383490516833
384,0.6263265306122449,0,25000,350,384,0.9114583333333334,4,94.0362066160879,0.10869904403094577
384,0.6263265306122449,1,25000,346,384,0.9010416666666666,9,92.70567021416778,0.11124963316890331
384,0.6465306122448979,0,25000,345,384,0.8984375,7,93.46807581570735,0.10700096889997021
384,0.6465306122448979,1,25000,348,384,0.90625,11,93.78217488582523,0.10876799097116814
384,0.666734693877551,0,25000,345,384,0.8984375,15,96.14866040515966,0.10063720083870878
384,0.666734693877551,1,25000,349,384,0.9088541666666666,11,94.67960029656442,0.10548423282248318
384,0.6869387755102041,0,25000,346,384,0.9010416666666666,10,98.2908454058766,0.095720989629649
384,0.6869387755102041,1,25000,349,384,0.9088541666666666,10,94.97459770594982,0.10222847003681253
384,0.7071428571428571,0,25000,352,384,0.9166666666666666,18,122.08310122918668,0.02750187337709476
384,0.7071428571428571,1,25000,354,384,0.921875,18,105.39311591229844,0.038227947549839755
384,0.7273469387755102,0,25000,368,384,0.9583333333333334,9,88.54378543375995,0.04228973500766027
384,0.7273469387755102,1,25000,365,384,0.9505208333333334,5,94.17754043343658,0.03929464220459304
384,0.7475510204081632,0,25000,361,384,0.9401041666666666,11,121.08150286056012,0.03169492257251909
384,0.7475510204081632,1,25000,356,384,0.9270833333333334,12,118.60662287341691,0.03372775959702641
384,0.7677551020408163,0,25000,357,384,0.9296875,12,117.79654736282166,0.031012926454975873
384,0.7677551020408163,1,25000,365,384,0.9505208333333334,7,118.24675936437353,0.03141401824373698
384,0.7879591836734694,0,25000,361,384,0.9401041666666666,12,122.03164408615626,0.028370981879112647
384,0.7879591836734694,1,25000,364,384,0.9479166666666666,8,120.73613961107789,0.02981601482854873
384,0.8081632653061224,0,25000,363,384,0.9453125,13,118.65472842632465,0.0326949813767361
384,0.8081632653061224,1,25000,368,384,0.9583333333333334,6,119.98088749667335,0.03028703249844273
384,0.8283673469387755,0,25000,361,384,0.9401041666666666,15,119.50483446840829,0.02977252050705336
384,0.8283673469387755,1,25000,359,384,0.9348958333333334,11,116.21429376205855,0.03365655342692454
384,0.8485714285714285,0,25000,362,384,0.9427083333333334,9,116.47354897262781,0.033668726942561525
384,0.8485714285714285,1,25000,367,384,0.9557291666666666,8,119.06763558656107,0.031085709135743874
384,0.8687755102040816,0,25000,365,384,0.9505208333333334,10,118.08746797203906,0.03105994816054088
384,0.8687755102040816,1,25000,374,384,0.9739583333333334,9,120.71774469213977,0.030483509715110435
384,0.8889795918367347,0,25000,368,384,0.9583333333333334,9,117.1525316306816,0.03194056800993429
384,0.8889795918367347,1,25000,370,384,0.9635416666666666,7,117.79310194811248,0.031996365209756614
384,0.9091836734693878,0,25000,375,384,0.9765625,7,120.59457849770689,0.03022293264723184
384,0.9091836734693878,1,25000,367,384,0.9557291666666666,11,118.94431001745168,0.03050172068821766
384,0.9293877551020407,0,25000,367,384,0.9557291666666666,7,121.79964467107192,0.028613482636420308
384,0.9293877551020407,1,25000,372,384,0.96875,6,123.69752799687818,0.028150399990911262
384,0.9495918367346938,0,25000,375,384,0.9765625,10,125.19180049293914,0.02755889299280915
384,0.9495918367346938,1,25000,377,384,0.9817708333333334,2,126.673146964887,0.027221409637560416
384,0.9697959183673469,0,25000,371,384,0.9661458333333334,7,124.36132680003959,0.02784883691322542
384,0.9697959183673469,1,25000,378,384,0.984375,3,125.79213431196797,0.027478806279881026
384,0.99,0,25000,380,384,0.9895833333333334,2,96.77251316227895,0.03797597788554691
384,0.99,1,25000,378,384,0.984375,7,98.47121369250526,0.03793404941617562
400,0.0,0,25000,122,400,0.305,40,55.406328155583466,0.06467735069278571
400,0.0,1,25000,123,400,0.3075,44,56.712815220630674,0.060494132479034554
400,0.02020408163265306,0,25000,151,400,0.3775,36,62.73865438634271,0.06824681457303963
400,0.02020408163265306,1,25000,145,400,0.3625,46,62.91615079946439,0.06579708688447394
400,0.04040816326530612,0,25000,178,400,0.445,39,70.38379554925214,0.06946994735933906
400,0.04040816326530612,1,25000,172,400,0.43,34,68.32767672527717,0.058333428115791036
400,0.06061224489795918,0,25000,194,400,0.485,24,74.81476110235695,0.07345969035116126
400,0.06061224489795918,1,25000,197,400,0.4925,25,74.86094421250002,0.06234728768786986
400,0.08081632653061224,0,25000,213,400,0.5325,23,81.15212404643894,0.06371921272234189
400,0.08081632653061224,1,25000,208,400,0.52,26,80.70754677589836,0.04926723270556847
400,0.1010204081632653,0,25000,220,400,0.55,25,83.76400017924652,0.06421802516940667
400,0.1010204081632653,1,25000,233,400,0.5825,21,87.41774571797029,0.04666325129810706
400,0.12122448979591836,0,25000,236,400,0.59,26,89.32653612921378,0.05532933758371621
400,0.12122448979591836,1,25000,236,400,0.59,22,90.84970515912191,0.04562324394030011
400,0.14142857142857143,0,25000,236,400,0.59,20,91.1189770457538,0.05058908701148576
400,0.14142857142857143,1,25000,239,400,0.5975,28,92.64231063408084,0.04384878624413916
400,0.16163265306122448,0,25000,256,400,0.64,24,95.37499842122816,0.046439451747258435
