file,m,s,seed,n,rank,rank_ratio,sumD,rho_m,rho_r,slack_run,mean_resid,mean_sigma,mean_kappa,mean_leverage,tail_mass_001,tail_mass_005,tail_mass_010
n1024_m336_s0.484898_seed1.h5,336,0.48489795918367345,1,1024,336,1.0,335.59969363585697,0.9988086120114791,0.9988086120114791,0.00119138798852092,0.05103977308129158,0.0011913879885213704,1.8157039781270887,0.3281250000000001,0.0068300461574650395,0.006813649073606487,0.0
n1024_m336_s0.505102_seed0.h5,336,0.5051020408163265,0,1024,336,1.0,335.5727173143241,0.9987283253402504,0.9987283253402504,0.0012716746597496442,0.053632141482483,0.0012716746597499053,1.8666263604554914,0.32812500000000006,0.006466275063892304,0.006466275063892304,0.0
n1024_m336_s0.505102_seed1.h5,336,0.5051020408163265,1,1024,336,1.0,335.5721393339336,0.9987266051605166,0.9987266051605166,0.0012733948394834105,0.053588597952993484,0.0012733948394837325,1.8667025204251009,0.3281250000000001,0.006495913505934407,0.006495913505934407,0.0
n1024_m336_s0.525306_seed0.h5,336,0.5253061224489796,0,1024,336,1.0,335.5520935206441,0.998666945001917,0.998666945001917,0.0013330549980830053,0.05560422737270602,0.0013330549980833466,1.9063818283752074,0.3281250000000001,0.006214104226964489,0.006214104226964489,0.00013070828210661332
n1024_m336_s0.525306_seed1.h5,336,0.5253061224489796,1,1024,336,1.0,335.5543401017785,0.9986736312552932,0.9986736312552932,0.0013263687447068184,0.05520900548640815,0.0013263687447072686,1.9065690863529885,0.3281250000000001,0.006218968356826691,0.006218968356826691,1.8949042900035965e-05
n1024_m336_s0.545510_seed0.h5,336,0.5455102040816326,0,1024,336,1.0,335.5346926471684,0.9986151566880013,0.9986151566880013,0.0013848433119987291,0.05720089112655173,0.0013848433119991452,1.93821411824805,0.3281250000000001,0.0060633785789308055,0.0060633785789308055,0.002347171040316711
n1024_m336_s0.545510_seed1.h5,336,0.5455102040816326,1,1024,336,1.0,335.5373796003405,0.9986231535724419,0.9986231535724419,0.0013768464275580872,0.05680234774433387,0.001376846427558411,1.9387388480630277,0.3281250000000001,0.006037275451756506,0.006037275451756506,0.002430112466170515
n1024_m336_s0.565714_seed0.h5,336,0.5657142857142857,0,1024,336,1.0,335.5282067502849,0.9985958534234669,0.9985958534234669,0.001404146576533094,0.057902595305401636,0.001404146576533483,1.9640840256896535,0.3281250000000001,0.005949419063706678,0.005938481737982548,0.0037284677687333904
n1024_m336_s0.565714_seed1.h5,336,0.5657142857142857,1,1024,336,1.0,335.52528815018013,0.9985871671136314,0.9985871671136314,0.0014128328863686201,0.05820717142637477,0.0014128328863690586,1.9643241049567,0.32812500000000017,0.00592653903774852,0.0059136701797928215,0.0037926631945634517
n1024_m336_s0.585918_seed0.h5,336,0.5859183673469388,0,1024,336,1.0,335.5193061919417,0.9985693636664932,0.9985693636664932,0.0014306363335068184,0.05904212601406348,0.001430636333507351,1.9850580639126179,0.32812500000000017,0.005880348301666929,0.005844127900375666,0.0042935248701072085
n1024_m336_s0.585918_seed1.h5,336,0.5859183673469388,1,1024,336,1.0,335.51997568435036,0.9985713562034236,0.9985713562034236,0.0014286437965763676,0.05902914999577866,0.0014286437965767866,1.9850653404424623,0.32812500000000017,0.00586238832871286,0.005812751963101146,0.004307549273145624
n1024_m336_s0.606122_seed0.h5,336,0.6061224489795918,0,1024,336,1.0,335.5107478115242,0.998543892296203,0.998543892296203,0.001456107703797005,0.060007383783326956,0.0014561077037975087,2.0021840467783396,0.32812500000000017,0.005857651148749159,0.005816693323885663,0.004476463365331672
n1024_m336_s0.606122_seed1.h5,336,0.6061224489795918,1,1024,336,1.0,335.5117979228962,0.9985470176276673,0.9985470176276673,0.0014529823723327118,0.05991975255480404,0.001452982372332938,2.002033262392572,0.3281250000000001,0.005846664859880687,0.005834608086611887,0.0044399947424330986
n1024_m336_s0.626327_seed0.h5,336,0.6263265306122449,0,1024,336,1.0,335.4955618320964,0.9984986959288584,0.9984986959288584,0.0015013040711415737,0.06168267822084576,0.001501304071142042,2.01626532138104,0.32812500000000017,0.00588193048671929,0.005861090700699537,0.004342120809022547
n1024_m336_s0.626327_seed1.h5,336,0.6263265306122449,1,1024,336,1.0,335.50713354488835,0.9985331355502629,0.9985331355502629,0.001466864449737093,0.060691628743745556,0.0014668644497374923,2.0159885596248635,0.3281250000000001,0.005868537061461308,0.005756444263667325,0.004254237997859141
n1024_m336_s0.646531_seed0.h5,336,0.6465306122448979,0,1024,336,1.0,335.489863849245,0.9984817376465626,0.9984817376465626,0.0015182623534374384,0.06255304525167273,0.0015182623534378105,2.0277716118348725,0.3281250000000001,0.005887707840438079,0.005812900356093694,0.004554368402640776
n1024_m336_s0.646531_seed1.h5,336,0.6465306122448979,1,1024,336,1.0,335.4952598551754,0.998497797188022,0.998497797188022,0.0015022028119779929,0.06210734677385793,0.0015022028119785133,2.02797899069563,0.32812500000000017,0.0059013333239507915,0.005820698592051491,0.004460841960388417
n1024_m336_s0.666735_seed0.h5,336,0.666734693877551,0,1024,336,1.0,335.4785394950304,0.9984480342114,0.9984480342114,0.0015519657885999516,0.0639777983840842,0.0015519657886003434,2.0378741998113505,0.32812500000000017,0.00598239593942129,0.005853882221849768,0.004384456910488685
n1024_m336_s0.666735_seed1.h5,336,0.666734693877551,1,1024,336,1.0,335.4859458631836,0.9984700769737607,0.9984700769737607,0.0015299230262393326,0.06341562617806382,0.001529923026239769,2.0380045272185527,0.32812500000000017,0.005945567175737911,0.005808371738685779,0.00426515576073332
n1024_m336_s0.686939_seed0.h5,336,0.6869387755102041,0,1024,336,1.0,335.4672062105965,0.9984143041982039,0.9984143041982039,0.0015856958017961276,0.06533121129339957,0.0015856958017965565,2.0466084864871474,0.3281250000000001,0.006079243647950362,0.005844663712202001,0.004279714410539766
n1024_m336_s0.686939_seed1.h5,336,0.6869387755102041,1,1024,336,1.0,335.4791933246888,0.9984499801330025,0.9984499801330025,0.001550019866997543,0.06518469133270331,0.0015500198669980004,2.0465253407630972,0.3281250000000001,0.005888946993428602,0.005514613206164039,0.003953531804769266
n1024_m336_s0.707143_seed0.h5,336,0.7071428571428571,0,1024,336,1.0,335.458742454648,0.9983891144483572,0.9983891144483572,0.0016108855516427933,0.06665203643549963,0.001610885551643283,2.054292253066381,0.32812500000000017,0.006175746803567752,0.005776261031120551,0.004083588968981895
n1024_m336_s0.707143_seed1.h5,336,0.7071428571428571,1,1024,336,1.0,335.468807635596,0.9984190703440358,0.9984190703440358,0.001580929655964236,0.06662116075733816,0.0015809296559646559,2.0543761615320983,0.3281250000000001,0.006051031624372052,0.00550280030567449,0.003871994659588317
n1024_m336_s0.727347_seed0.h5,336,0.7273469387755102,0,1024,336,1.0,335.6215873216279,0.9988737717905591,0.9988737717905591,0.0011262282094408604,0.07118741034680803,0.001126228209441211,2.122169714935777,0.3281250000000001,0.0,0.0,0.0
n1024_m336_s0.727347_seed1.h5,336,0.7273469387755102,1,1024,336,1.0,335.57204823661596,0.9987263340375475,0.9987263340375475,0.001273665962452486,0.07839765546694578,0.001273665962453005,2.198537380255003,0.32812500000000017,0.0,0.0,0.0
n1024_m336_s0.747551_seed0.h5,336,0.7475510204081632,0,1024,336,1.0,335.5419507105835,0.9986367580672127,0.9986367580672127,0.0013632419327872514,0.08591172083025221,0.0013632419327879721,2.3308619734930334,0.3281250000000002,0.0,0.0,0.0
n1024_m336_s0.747551_seed1.h5,336,0.7475510204081632,1,1024,336,1.0,335.5420895703137,0.9986371713402193,0.9986371713402193,0.0013628286597806571,0.08573174032926105,0.0013628286597814978,2.3259608927660307,0.3281250000000002,0.0,0.0,0.0
n1024_m336_s0.767755_seed0.h5,336,0.7677551020408163,0,1024,336,1.0,335.5329701534938,0.9986100302187315,0.9986100302187315,0.0013899697812684852,0.09280565132986936,0.0013899697812691319,2.4935675557539008,0.3281250000000002,0.0,0.0,0.0
n1024_m336_s0.767755_seed1.h5,336,0.7677551020408163,1,1024,336,1.0,335.5410187446978,0.9986339843592196,0.9986339843592196,0.001366015640780427,0.09306283516071256,0.001366015640781149,2.5226265658625686,0.3281250000000002,0.0,0.0,0.0
n1024_m336_s0.787959_seed0.h5,336,0.7879591836734694,0,1024,336,1.0,335.5219237592537,0.9985771540453979,0.9985771540453979,0.00142284595460207,0.10155115885037959,0.0014228459546029954,2.6974209539695018,0.32812500000000033,0.0,0.0,0.0
n1024_m336_s0.787959_seed1.h5,336,0.7879591836734694,1,1024,336,1.0,335.5317179753911,0.9986063034981877,0.9986063034981877,0.0013936965018123137,0.10047960927282856,0.0013936965018132561,2.6964269681967274,0.32812500000000033,0.0,0.0,0.0
n1024_m336_s0.808163_seed0.h5,336,0.8081632653061224,0,1024,336,1.0,335.4961600061506,0.9985004762087816,0.9985004762087816,0.0014995237912184267,0.11145914837331578,0.0014995237912195467,2.884200223850195,0.32812500000000033,0.0,0.0,0.0
n1024_m336_s0.808163_seed1.h5,336,0.8081632653061224,1,1024,336,1.0,335.5043557091849,0.9985248681820978,0.9985248681820978,0.0014751318179021533,0.11092348163939775,0.001475131817903057,2.892507917392281,0.32812500000000033,0.0,0.0,0.0
n1024_m336_s0.828367_seed0.h5,336,0.8283673469387755,0,1024,336,1.0,335.46285295963753,0.9984013480941594,0.9984013480941594,0.0015986519058406312,0.12351199974368814,0.0015986519058418449,3.0958101944397627,0.32812500000000033,0.0,0.0,0.0
n1024_m336_s0.828367_seed1.h5,336,0.8283673469387755,1,1024,336,1.0,335.46153471875004,0.9983974247581846,0.9983974247581846,0.001602575241815396,0.12429098234521203,0.001602575241816516,3.1099246607063566,0.32812500000000044,0.0,0.0,0.0
n1024_m336_s0.848571_seed0.h5,336,0.8485714285714285,0,1024,336,1.0,335.4244673848152,0.9982871053119501,0.9982871053119501,0.0017128946880499152,0.1352762190375391,0.0017128946880512071,3.275307229784366,0.32812500000000044,0.0,0.0,0.0
n1024_m336_s0.848571_seed1.h5,336,0.8485714285714285,1,1024,336,1.0,335.41841381788254,0.998269088743698,0.998269088743698,0.0017309112563019813,0.13603984515411416,0.001730911256303315,3.275374067332809,0.32812500000000044,0.0,0.0,0.0
n1024_m336_s0.868776_seed0.h5,336,0.8687755102040816,0,1024,336,1.0,335.36842319369316,0.9981203071240868,0.9981203071240868,0.0018796928759131637,0.1480488756523113,0.001879692875914417,3.4210639858244747,0.3281250000000004,0.0,0.0,0.0
n1024_m336_s0.868776_seed1.h5,336,0.8687755102040816,1,1024,336,1.0,335.37336310744286,0.9981350092483419,0.9981350092483419,0.0018649907516581354,0.14756565257326154,0.0018649907516594575,3.423894892333891,0.3281250000000004,0.0,0.0,0.0
n1024_m336_s0.888980_seed0.h5,336,0.8889795918367347,0,1024,336,1.0,335.3016830086708,0.9979216756210441,0.9979216756210441,0.0020783243789559425,0.16248080371265905,0.0020783243789572027,3.5699290626816707,0.32812500000000044,0.0,0.0,0.0
n1024_m336_s0.888980_seed1.h5,336,0.8889795918367347,1,1024,336,1.0,335.3060357272625,0.9979346301406622,0.9979346301406622,0.0020653698593378067,0.16191697906834374,0.0020653698593393,3.570527662351691,0.32812500000000056,0.0,0.0,0.0
n1024_m336_s0.909184_seed0.h5,336,0.9091836734693878,0,1024,336,1.0,335.20978677272797,0.9976481749188333,0.9976481749188333,0.002351825081166714,0.1794355557290301,0.002351825081168171,3.709418671384799,0.32812500000000044,0.0,0.0,0.0
n1024_m336_s0.909184_seed1.h5,336,0.9091836734693878,1,1024,336,1.0,335.1957028210163,0.9976062583958819,0.9976062583958819,0.0023937416041180937,0.18104479472722212,0.002393741604119656,3.7090996536086736,0.32812500000000056,0.0,0.0,0.0
n1024_m336_s0.929388_seed0.h5,336,0.9293877551020407,0,1024,336,1.0,335.06963327527046,0.9972310514144954,0.9972310514144954,0.0027689485855045826,0.2013703666217271,0.002768948585506072,3.834571902137949,0.3281250000000005,0.0,0.0,0.0
n1024_m336_s0.929388_seed1.h5,336,0.9293877551020407,1,1024,336,1.0,335.0879031717777,0.9972854261064813,0.9972854261064813,0.0027145738935187014,0.19942202210375579,0.0027145738935202036,3.836261315077063,0.32812500000000056,0.0,0.0,0.0
n1024_m336_s0.949592_seed0.h5,336,0.9495918367346938,0,1024,336,1.0,334.9002144038677,0.9967268285829396,0.9967268285829396,0.0032731714170604054,0.22375279319113348,0.0032731714170619133,3.9216758741614792,0.3281250000000005,0.0,0.0,0.0
n1024_m336_s0.949592_seed1.h5,336,0.9495918367346938,1,1024,336,1.0,334.8929671049118,0.996705259240809,0.996705259240809,0.003294740759191006,0.2243553006000387,0.0032947407591924858,3.919053839155465,0.32812500000000044,0.0,0.0,0.0
n1024_m336_s0.969796_seed0.h5,336,0.9697959183673469,0,1024,336,1.0,334.51639372110367,0.9955845051223323,0.9955845051223323,0.0044154948776676806,0.26013519238631827,0.004415494877669244,3.9263186282173566,0.32812500000000056,0.0,0.0,0.0
n1024_m336_s0.969796_seed1.h5,336,0.9697959183673469,1,1024,336,1.0,334.5222696363926,0.9956019929654542,0.9956019929654542,0.004398007034545848,0.25970078010546627,0.0043980070345472685,3.9299115242748437,0.32812500000000044,0.0,0.0,0.0
n1024_m336_s0.990000_seed0.h5,336,0.99,0,1024,336,1.0,333.0158233344555,0.9911185218287366,0.9911185218287366,0.00888147817126339,0.3417183370736862,0.008881478171264874,3.6506420361929517,0.3281250000000005,0.0597550817183346,0.0,0.0
n1024_m336_s0.990000_seed1.h5,336,0.99,1,1024,336,1.0,332.991840749979,0.9910471450892233,0.9910471450892233,0.008952854910776686,0.34345879080957253,0.008952854910778187,3.6530740778948823,0.32812500000000044,0.07034417627702191,0.0,0.0
n1024_m352_s0.000000_seed0.h5,352,0.0,0,1024,352,1.0,351.9743980549101,0.9999272672014492,0.9999272672014492,7.273279855080084e-05,0.008178240651876233,7.273279855197351e-05,1.006380189574888,0.34375000000000044,0.0,0.0,0.0
n1024_m352_s0.000000_seed1.h5,352,0.0,1,1024,352,1.0,351.97785613521773,0.9999370912932322,0.9999370912932322,6.29087067678391e-05,0.007644373911242604,6.290870676918323e-05,1.0064152110403648,0.34375000000000044,0.0,0.0,0.0
n1024_m352_s0.020204_seed0.h5,352,0.02020408163265306,0,1024,352,1.0,351.97453614768165,0.9999276595104593,0.9999276595104593,7.234048954074535e-05,0.008307715599702361,7.234048954203392e-05,1.0094014869258845,0.34375000000000044,0.0,0.0,0.0
n1024_m352_s0.020204_seed1.h5,352,0.02020408163265306,1,1024,352,1.0,351.974289719692,0.9999269594309432,0.9999269594309432,7.304056905677037e-05,0.008298212465605723,7.304056905806999e-05,1.009332254660853,0.34375000000000044,0.0,0.0,0.0
n1024_m352_s0.040408_seed0.h5,352,0.04040816326530612,0,1024,352,1.0,351.9720374556491,0.9999205609535486,0.9999205609535486,7.943904645135724e-05,0.008818473821714938,7.943904645254919e-05,1.0138615330848977,0.3437500000000004,0.0,0.0,0.0
n1024_m352_s0.040408_seed1.h5,352,0.04040816326530612,1,1024,352,1.0,351.97136099229465,0.9999186391826552,0.9999186391826552,8.136081734477774e-05,0.008909059110932437,8.136081734593762e-05,1.013737689659231,0.3437500000000004,0.0,0.0,0.0
n1024_m352_s0.060612_seed0.h5,352,0.06061224489795918,0,1024,352,1.0,351.96533330022794,0.9999015150574657,0.9999015150574657,9.848494253428264e-05,0.009910192075428108,9.848494253525083e-05,1.019418335741828,0.34375000000000033,0.0,0.0,0.0
n1024_m352_s0.060612_seed1.h5,352,0.06061224489795918,1,1024,352,1.0,351.96600082809164,0.9999034114434422,0.9999034114434422,9.65885565578084e-05,0.009847986022762878,9.658855655907569e-05,1.0194848100132672,0.34375000000000044,0.0,0.0,0.0
n1024_m352_s0.080816_seed0.h5,352,0.08081632653061224,0,1024,352,1.0,351.96044944083405,0.9998876404569149,0.9998876404569149,0.00011235954308508322,0.010673327033459306,0.0001123595430860889,1.0260454524674059,0.34375000000000033,0.0,0.0,0.0
n1024_m352_s0.080816_seed1.h5,352,0.08081632653061224,1,1024,352,1.0,351.9611067407677,0.999889507786272,0.999889507786272,0.00011049221372805285,0.010613085066837788,0.000110492213729011,1.0261304714348234,0.3437500000000003,0.0,0.0,0.0
n1024_m352_s0.101020_seed0.h5,352,0.1010204081632653,0,1024,352,1.0,351.95214111388486,0.9998640372553548,0.9998640372553548,0.00013596274464522384,0.011806206098100335,0.00013596274464604987,1.0321196395056178,0.3437500000000002,0.0,0.0,0.0
n1024_m352_s0.101020_seed1.h5,352,0.1010204081632653,1,1024,352,1.0,351.95546065330564,0.9998734677650728,0.9998734677650728,0.00012653223492720134,0.01142628805118333,0.00012653223492791927,1.032464480501212,0.3437500000000002,0.0,0.0,0.0
n1024_m352_s0.121224_seed0.h5,352,0.12122448979591836,0,1024,352,1.0,351.9492525422975,0.9998558310860723,0.9998558310860723,0.00014416891392765585,0.012258350175564627,0.00014416891392837693,1.0385147689622012,0.3437500000000002,0.0,0.0,0.0
n1024_m352_s0.121224_seed1.h5,352,0.12122448979591836,1,1024,352,1.0,351.9501642377363,0.9998584211299327,0.9998584211299327,0.00014157887006727154,0.012160539435684315,0.0001415788700679329,1.0387535084660742,0.3437500000000002,0.0,0.0,0.0
n1024_m352_s0.141429_seed0.h5,352,0.14142857142857143,0,1024,352,1.0,351.94414981020964,0.9998413346880956,0.9998413346880956,0.000158665311904449,0.012935537453408022,0.0001586653119049789,1.044621334299025,0.3437500000000002,0.0,0.0,0.0
n1024_m352_s0.141429_seed1.h5,352,0.14142857142857143,1,1024,352,1.0,351.9417209346648,0.9998344344734794,0.9998344344734794,0.00016556552652058354,0.013194353047023419,0.00016556552652120872,1.0449110876887462,0.3437500000000002,0.0,0.0,0.0
n1024_m352_s0.161633_seed0.h5,352,0.16163265306122448,0,1024,352,1.0,351.938238063718,0.9998245399537443,0.9998245399537443,0.00017546004625568212,0.01367052451617862,0.0001754600462562326,1.0510829790203249,0.3437500000000002,0.0,0.0,0.0
n1024_m352_s0.161633_seed1.h5,352,0.16163265306122448,1,1024,352,1.0,351.9347356524304,0.9998145899216773,0.9998145899216773,0.00018541007832273415,0.014036049324615387,0.00018541007832348824,1.0512982166213145,0.3437500000000002,0.0,0.0,0.0
n1024_m352_s0.181837_seed0.h5,352,0.18183673469387754,0,1024,352,1.0,351.9287577099094,0.9997976071304244,0.9997976071304244,0.0002023928695755739,0.014733965928148324,0.00020239286957618333,1.0580263256476772,0.3437500000000002,0.0,0.0,0.0
n1024_m352_s0.181837_seed1.h5,352,0.18183673469387754,1,1024,352,1.0,351.9275526260026,0.9997941835965982,0.9997941835965982,0.00020581640340178176,0.014866789011527198,0.0002058164034024495,1.0584934173954803,0.3437500000000002,0.0,0.0,0.0
n1024_m352_s0.202041_seed0.h5,352,0.2020408163265306,0,1024,352,1.0,351.91795274757897,0.999766911214713,0.999766911214713,0.00023308878528705002,0.015879580770963676,0.00023308878528764318,1.065684238552658,0.3437500000000002,0.0,0.0,0.0
n1024_m352_s0.202041_seed1.h5,352,0.2020408163265306,1,1024,352,1.0,351.92017803950876,0.9997732330667862,0.9997732330667862,0.0002267669332137734,0.015697979899442053,0.0002267669332143249,1.065963576479296,0.3437500000000002,0.0,0.0,0.0
n1024_m352_s0.222245_seed0.h5,352,0.22224489795918367,0,1024,352,1.0,351.9064916706702,0.9997343513371313,0.9997343513371313,0.0002656486628687116,0.016901822597777637,0.00026564866286907723,1.0734419751660473,0.34375000000000017,0.0,0.0,0.0
n1024_m352_s0.222245_seed1.h5,352,0.22224489795918367,1,1024,352,1.0,351.913580405424,0.9997544897881364,0.9997544897881364,0.00024551021186358657,0.016452449603177304,0.0002455102118641221,1.0736451174343733,0.3437500000000002,0.0,0.0,0.0
n1024_m352_s0.242449_seed0.h5,352,0.24244897959183673,0,1024,352,1.0,351.8947864641523,0.9997010979095236,0.9997010979095236,0.00029890209047644944,0.018035751451571876,0.000298902090477192,1.0821453632756024,0.3437500000000002,0.0,0.0,0.0
n1024_m352_s0.242449_seed1.h5,352,0.24244897959183673,1,1024,352,1.0,351.9057994796749,0.99973238488544,0.99973238488544,0.00026761511455997145,0.01731964165468062,0.0002676151145606475,1.0817286698658737,0.3437500000000002,0.0,0.0,0.0
n1024_m352_s0.262653_seed0.h5,352,0.2626530612244898,0,1024,352,1.0,351.89268600795185,0.9996951307044086,0.9996951307044086,0.0003048692955913701,0.018549424603347398,0.0003048692955919685,1.090814883232122,0.3437500000000002,0.0,0.0,0.0
n1024_m352_s0.262653_seed1.h5,352,0.2626530612244898,1,1024,352,1.0,351.89413084568514,0.9996992353570601,0.9996992353570601,0.00030076464293993244,0.018490422394687657,0.0003007646429403832,1.0909187513118452,0.3437500000000001,0.0,0.0,0.0
n1024_m352_s0.282857_seed0.h5,352,0.28285714285714286,0,1024,352,1.0,351.88428646398825,0.999671268363603,0.999671268363603,0.0003287316363970172,0.019415665922320517,0.0003287316363977624,1.100071233985584,0.3437500000000002,0.0,0.0,0.0
n1024_m352_s0.282857_seed1.h5,352,0.28285714285714286,1,1024,352,1.0,351.885361822875,0.9996743233604403,0.9996743233604403,0.00032567663955973547,0.019402422408293693,0.0003256766395602524,1.100997810428143,0.3437500000000002,0.0,0.0,0.0
n1024_m352_s0.303061_seed0.h5,352,0.3030612244897959,0,1024,352,1.0,351.8707478043798,0.9996328062624426,0.9996328062624426,0.00036719373755744744,0.020642429323063097,0.00036719373755788313,1.1104141260066354,0.34375000000000017,0.0,0.0,0.0
n1024_m352_s0.303061_seed1.h5,352,0.3030612244897959,1,1024,352,1.0,351.8751793370757,0.999645395843965,0.999645395843965,0.00035460415603505435,0.020413695854767776,0.0003546041560355899,1.11079114845662,0.3437500000000002,0.0,0.0,0.0
n1024_m352_s0.323265_seed0.h5,352,0.32326530612244897,0,1024,352,1.0,351.85722650219395,0.999594393472142,0.999594393472142,0.00040560652785803786,0.021915257431624677,0.00040560652785858684,1.121504971553282,0.34375000000000017,3.347494145988448e-06,0.0,0.0
n1024_m352_s0.323265_seed1.h5,352,0.32326530612244897,1,1024,352,1.0,351.86204674515466,0.9996080873441894,0.9996080873441894,0.0003919126558106223,0.02163251896373385,0.0003919126558110163,1.1221862251848793,0.34375000000000017,0.0,0.0,0.0
n1024_m352_s0.343469_seed0.h5,352,0.34346938775510205,0,1024,352,1.0,351.84961024456425,0.9995727563766029,0.9995727563766029,0.0004272436233970778,0.02271313820940093,0.00042724362339767344,1.1332117698194888,0.3437500000000002,5.94604143375306e-06,0.0,0.0
n1024_m352_s0.343469_seed1.h5,352,0.34346938775510205,1,1024,352,1.0,351.84830286644865,0.9995690422342292,0.9995690422342292,0.0004309577657708452,0.02288245843854868,0.00043095776577137495,1.133589468675584,0.3437500000000002,0.0,0.0,0.0
n1024_m352_s0.363673_seed0.h5,352,0.3636734693877551,0,1024,352,1.0,351.8228940422414,0.9994968580745494,0.9994968580745494,0.0005031419254506453,0.024616764493608313,0.0005031419254511801,1.1452246029297939,0.3437500000000002,9.883810546864384e-06,0.0,0.0
n1024_m352_s0.363673_seed1.h5,352,0.3636734693877551,1,1024,352,1.0,351.8396293748956,0.9995444016332261,0.9995444016332261,0.00045559836677389054,0.023751420077293618,0.0004555983667745122,1.1453337627830324,0.3437500000000002,1.8155929881373843e-06,0.0,0.0
n1024_m352_s0.383878_seed0.h5,352,0.38387755102040816,0,1024,352,1.0,351.7823298473668,0.9993816188845647,0.9993816188845647,0.0006183811154353291,0.027982224061276505,0.0006183811154358289,1.1674319051594317,0.3437500000000002,9.09149895552169e-06,0.0,0.0
n1024_m352_s0.383878_seed1.h5,352,0.38387755102040816,1,1024,352,1.0,351.77906110466574,0.9993723326837095,0.9993723326837095,0.0006276673162904922,0.02843803490341651,0.0006276673162909547,1.1687223960677269,0.3437500000000001,3.947399481052378e-06,0.0,0.0
n1024_m352_s0.404082_seed0.h5,352,0.4040816326530612,0,1024,352,1.0,351.52883480428136,0.9986614625121629,0.9986614625121629,0.001338537487837077,0.04504333520442845,0.0013385374878373553,1.4154281904419808,0.3437500000000001,0.012080944698835501,1.4976272696975399e-06,0.0
n1024_m352_s0.404082_seed1.h5,352,0.4040816326530612,1,1024,352,1.0,351.4594239097787,0.9984642724709623,0.9984642724709623,0.0015357275290377448,0.04838976221467003,0.0015357275290380995,1.3389356263796586,0.3437500000000001,0.014036321642419509,0.0,0.0
n1024_m352_s0.424286_seed0.h5,352,0.42428571428571427,0,1024,352,1.0,351.6156266530743,0.9989080302644155,0.9989080302644155,0.0010919697355844526,0.043662834393886636,0.0010919697355846712,1.5797969674795613,0.3437500000000001,0.007911287947762819,0.0005107755086913704,0.0
n1024_m352_s0.424286_seed1.h5,352,0.42428571428571427,1,1024,352,1.0,351.6235599881911,0.9989305681482702,0.9989305681482702,0.0010694318517298074,0.0432060005629716,0.0010694318517301441,1.5799790592241363,0.34375000000000017,0.007972208594577507,0.00010147059973089197,0.0
n1024_m352_s0.444490_seed0.h5,352,0.44448979591836735,0,1024,352,1.0,351.6319933781342,0.9989545266424268,0.9989545266424268,0.0010454733575732122,0.04594464527555584,0.0010454733575737574,1.6754836615936763,0.34375000000000017,0.007365072543568509,0.0019565231562510043,0.0
n1024_m352_s0.444490_seed1.h5,352,0.44448979591836735,1,1024,352,1.0,351.62811640431755,0.9989435125122658,0.9989435125122658,0.0010564874877342367,0.04598269324070348,0.0010564874877346624,1.675403366199942,0.3437500000000001,0.007341200319307179,0.0024823147680309563,0.0
n1024_m352_s0.464694_seed0.h5,352,0.4646938775510204,0,1024,352,1.0,351.603026521072,0.9988722344348637,0.9988722344348637,0.001127765565136274,0.04957949744090665,0.001127765565136628,1.7542582315422974,0.3437500000000001,0.006758275946920186,0.006421405906399843,0.0
n1024_m352_s0.464694_seed1.h5,352,0.4646938775510204,1,1024,352,1.0,351.60959515627474,0.9988908953303259,0.9988908953303259,0.0011091046696740658,0.049075405583540524,0.0011091046696742617,1.7536882765628872,0.3437500000000001,0.00683649253808102,0.00642067150280376,0.0
n1024_m352_s0.484898_seed0.h5,352,0.48489795918367345,0,1024,352,1.0,351.577264728694,0.9987990475246988,0.9987990475246988,0.0012009524753011647,0.05215035537784517,0.0012009524753015812,1.8172239846818936,0.3437500000000001,0.006327495066426866,0.006311688218419711,0.0
n1024_m352_s0.484898_seed1.h5,352,0.48489795918367345,1,1024,352,1.0,351.5730491792783,0.9987870715320407,0.9987870715320407,0.0012129284679592844,0.052440515984216306,0.0012129284679597613,1.8168973868553884,0.3437500000000001,0.006354977232884762,0.006354977232884762,0.0
n1024_m352_s0.505102_seed0.h5,352,0.5051020408163265,0,1024,352,1.0,351.55071173940087,0.9987236128960252,0.9987236128960252,0.0012763871039748187,0.054594134578755116,0.0012763871039751882,1.8672742162464735,0.3437500000000001,0.005975254744538538,0.005975254744538538,0.0
n1024_m352_s0.505102_seed1.h5,352,0.5051020408163265,1,1024,352,1.0,351.54760385490954,0.9987147836787202,0.9987147836787202,0.0012852163212797585,0.05474549649342272,0.0012852163212801937,1.8676892293826928,0.34375000000000017,0.006028810955839675,0.006028810955839675,0.0
n1024_m352_s0.525306_seed0.h5,352,0.5253061224489796,0,1024,352,1.0,351.52674829307944,0.9986555349235211,0.9986555349235211,0.0013444650764788957,0.05679838287705755,0.0013444650764792682,1.9070967359496491,0.34375000000000017,0.005781012515872797,0.005781012515872797,0.00012071065221376196
n1024_m352_s0.525306_seed1.h5,352,0.5253061224489796,1,1024,352,1.0,351.5295134843327,0.9986633905804907,0.9986633905804907,0.0013366094195093048,0.05641624298539582,0.0013366094195098933,1.9074893677702194,0.34375000000000017,0.005737446810894397,0.005737446810894397,0.0002317117665778551
n1024_m352_s0.545510_seed0.h5,352,0.5455102040816326,0,1024,352,1.0,351.51576718781143,0.998624338601737,0.998624338601737,0.0013756613982629506,0.05795111446321441,0.001375661398263321,1.9392669791590842,0.3437500000000001,0.005627732036814053,0.005627732036814053,0.002242186326087196
