file,m,seed,n,exp_type,mean_sparsity,min_sparsity,max_sparsity,rank,rank_ratio,sumD,rho_m,rho_r,slack_run,mean_resid,mean_sigma,mean_kappa,mean_leverage,tail_mass_001,tail_mass_005,tail_mass_010
n1024_m256_binned_seed130.h5,256,130,1024,binned,0.49931640875001904,0.10000000149011612,0.8999999761581421,256,1.0,255.62109469616553,0.9985199011568966,0.9985199011568966,0.0014800988431034057,0.04786653920373559,0.0014800988431039259,1.5577733795466184,0.2500000000000001,0.01372758512489232,0.00586394210777295,0.0
n1024_m256_binned_seed131.h5,256,131,1024,binned,0.49931640875001904,0.10000000149011612,0.8999999761581421,256,1.0,255.62787745858077,0.9985463963225811,0.9985463963225811,0.0014536036774188688,0.047695290023978744,0.0014536036774192604,1.5674827482020375,0.2500000000000001,0.01340392243190501,0.006230829598018727,0.0
n1024_m256_binned_seed132.h5,256,132,1024,binned,0.49931640875001904,0.10000000149011612,0.8999999761581421,256,1.0,255.63791806560766,0.9985856174437799,0.9985856174437799,0.0014143825562200618,0.04730430945999762,0.0014143825562204445,1.5699383794719248,0.2500000000000001,0.01290668125021379,0.0060673126053129535,0.0
n1024_m256_binned_seed133.h5,256,133,1024,binned,0.49931640875001904,0.10000000149011612,0.8999999761581421,256,1.0,255.624471125353,0.9985330903334102,0.9985330903334102,0.0014669096665897996,0.04755605981586945,0.0014669096665902318,1.5549858279989215,0.2500000000000001,0.013832018639088856,0.0060852630283282985,1.289286726812177e-06
n1024_m256_binned_seed134.h5,256,134,1024,binned,0.49931640875001904,0.10000000149011612,0.8999999761581421,256,1.0,255.62709626696596,0.9985433447928358,0.9985433447928358,0.0014566552071642036,0.04787811446891436,0.0014566552071646342,1.5651575809802933,0.2500000000000001,0.013561422067973287,0.00568366984403135,0.0
n1024_m256_binned_seed135.h5,256,135,1024,binned,0.49931640875001904,0.10000000149011612,0.8999999761581421,256,1.0,255.63020082858566,0.9985554719866627,0.9985554719866627,0.0014445280133372762,0.04713482541616961,0.00144452801333796,1.55113171866892,0.25000000000000017,0.014324442870878293,0.0052649996971555185,0.0
n1024_m256_binned_seed136.h5,256,136,1024,binned,0.49931640875001904,0.10000000149011612,0.8999999761581421,256,1.0,255.62994026009983,0.998554454141015,0.998554454141015,0.0014455458589850423,0.04746462689672983,0.001445545858985523,1.5603431001304615,0.2500000000000001,0.014247901762689278,0.005272599658888053,0.0
n1024_m256_binned_seed137.h5,256,137,1024,binned,0.49931640875001904,0.10000000149011612,0.8999999761581421,256,1.0,255.61993118797545,0.9985153562030291,0.9985153562030291,0.0014846437969708859,0.04774260395587631,0.0014846437969715386,1.5609875702165523,0.25000000000000017,0.014375283431399209,0.005623425809763262,0.0
n1024_m256_binned_seed138.h5,256,138,1024,binned,0.49931640875001904,0.10000000149011612,0.8999999761581421,256,1.0,255.63448997604428,0.998572226468923,0.998572226468923,0.0014277735310770368,0.04690474659155721,0.001427773531077502,1.556743443470958,0.2500000000000001,0.013711747099802978,0.005515548224468633,0.0
n1024_m256_binned_seed139.h5,256,139,1024,binned,0.49931640875001904,0.10000000149011612,0.8999999761581421,256,1.0,255.63389832655957,0.9985699153381233,0.9985699153381233,0.0014300846618766627,0.047387020748404264,0.001430084661877015,1.5689514329961092,0.2500000000000001,0.01330287992329659,0.005610912691744015,0.0
n1024_m256_binned_seed14.h5,256,14,1024,binned,0.49931640875001904,0.10000000149011612,0.8999999761581421,256,1.0,255.6242111028405,0.9985320746204707,0.9985320746204707,0.0014679253795293334,0.047548095801644756,0.0014679253795299692,1.562835192648538,0.25000000000000017,0.013514789018933266,0.0061284007167877325,5.756412588659988e-06
n1024_m256_binned_seed140.h5,256,140,1024,binned,0.49931640875001904,0.10000000149011612,0.8999999761581421,256,1.0,255.6311401022831,0.9985591410245434,0.9985591410245434,0.0014408589754566492,0.04726376640080118,0.0014408589754571369,1.5644028920960766,0.2500000000000001,0.013851922135955534,0.005879822910697174,0.0
