m_hidden,sparsity,seed,checkpoint_step,n_clusters,mean_participation_ratio,mean_max_projection
32,0.8485714285714285,1,25000,32,11.47874960102462,0.18964258874091605
32,0.8687755102040816,0,25000,32,11.529589848358883,0.1881353552690126
32,0.8687755102040816,1,25000,32,11.427295695757348,0.19031368732650683
32,0.8889795918367347,0,25000,32,11.518597719488545,0.18787558896915232
32,0.8889795918367347,1,25000,32,11.420201552997026,0.19075792192070073
32,0.9091836734693878,0,25000,32,11.893974866490376,0.17960372226921847
32,0.9091836734693878,1,25000,32,11.680714003171524,0.18198861539072603
32,0.9293877551020407,0,25000,32,11.600996825821976,0.18446971464538597
32,0.9293877551020407,1,25000,32,11.775094329157742,0.18118216897988082
32,0.9495918367346938,0,25000,32,11.888657874437282,0.1785245898398264
32,0.9495918367346938,1,25000,32,11.941802810890803,0.17727143328532102
32,0.9697959183673469,0,25000,32,11.946076952281084,0.17806210005124495
32,0.9697959183673469,1,25000,32,11.846380886457329,0.1793625255204214
32,0.99,0,25000,32,11.93867778214754,0.17826382726772388
32,0.99,1,25000,32,11.891086962591176,0.17909816667857986
336,0.0,0,25000,2,91.93535320570159,0.07046198724025539
336,0.0,1,25000,1,91.26541143573317,0.07006050561958845
336,0.02020408163265306,0,25000,3,87.32131913447822,0.08909123390744703
336,0.02020408163265306,1,25000,6,86.50679973968747,0.0865587150019207
336,0.04040816326530612,0,25000,13,84.8679834294775,0.0861592210057503
336,0.04040816326530612,1,25000,12,84.04147171774503,0.0878531365292102
336,0.06061224489795918,0,25000,21,85.35252789649334,0.08014084356216952
336,0.06061224489795918,1,25000,20,84.91251466551824,0.08441127761047662
336,0.08081632653061224,0,25000,21,89.18824263945413,0.07282318409939778
336,0.08081632653061224,1,25000,20,87.99897354530972,0.08209186946843736
336,0.1010204081632653,0,25000,20,92.38221191894695,0.0672178804904665
336,0.1010204081632653,1,25000,19,92.42839843013675,0.07214306377954921
336,0.12122448979591836,0,25000,16,94.51206162760579,0.06631100302385548
336,0.12122448979591836,1,25000,18,94.40350359987696,0.06614053550223531
336,0.14142857142857143,0,25000,16,96.12593564322464,0.059547110508165135
336,0.14142857142857143,1,25000,17,96.13634137941611,0.061683800776092625
336,0.16163265306122448,0,25000,15,98.30925353017167,0.05595500889754532
336,0.16163265306122448,1,25000,17,98.25035678020792,0.05532183129386724
336,0.18183673469387754,0,25000,16,98.74984644723742,0.05306094501932844
336,0.18183673469387754,1,25000,12,98.8807677761058,0.053045152735801744
336,0.2020408163265306,0,25000,13,100.59953897774103,0.04997136535401444
336,0.2020408163265306,1,25000,12,100.58910298008972,0.048620168238534926
336,0.22224489795918367,0,25000,12,101.91931170513924,0.046835525431509165
336,0.22224489795918367,1,25000,12,101.55894237549265,0.046852332293487384
336,0.24244897959183673,0,25000,10,103.12786717555917,0.04559492675095686
336,0.24244897959183673,1,25000,14,102.67377618070904,0.04383501071822733
336,0.2626530612244898,0,25000,8,104.00944993930202,0.04305248283405706
336,0.2626530612244898,1,25000,12,103.96817665507862,0.04118531634208547
336,0.28285714285714286,0,25000,11,104.86448515292008,0.039870763091531994
336,0.28285714285714286,1,25000,11,105.11093430282429,0.03991479403331403
336,0.3030612244897959,0,25000,10,105.70077110915382,0.04038288733133091
336,0.3030612244897959,1,25000,10,106.00694025766887,0.03739852019742007
336,0.32326530612244897,0,25000,3,106.32271050152437,0.037416640863612974
336,0.32326530612244897,1,25000,4,106.87561280600775,0.03578591839903712
336,0.34346938775510205,0,25000,3,107.283635530132,0.03521778398256614
336,0.34346938775510205,1,25000,3,107.81708459649481,0.03436060619351192
336,0.3636734693877551,0,25000,3,105.94650259632903,0.0382563170025789
336,0.3636734693877551,1,25000,2,105.96128256948208,0.03934837756508107
336,0.38387755102040816,0,25000,1,72.76769803530114,0.06793939579121597
336,0.38387755102040816,1,25000,2,71.2134979711447,0.06738099198533731
336,0.4040816326530612,0,25000,2,86.40514042751335,0.06378409210158359
336,0.4040816326530612,1,25000,1,86.05374041062683,0.06353608525300994
336,0.42428571428571427,0,25000,1,78.99076177379858,0.08551449929750113
336,0.42428571428571427,1,25000,1,78.8342607857411,0.08435956620639129
336,0.44448979591836735,0,25000,2,76.60342691731016,0.10754935161916501
336,0.44448979591836735,1,25000,1,76.34094667653204,0.10754814014595271
336,0.4646938775510204,0,25000,2,76.5995598473622,0.11779842268325202
336,0.4646938775510204,1,25000,1,76.24621408289312,0.11806814864041021
336,0.48489795918367345,0,25000,3,76.66315396972777,0.1223233817965717
336,0.48489795918367345,1,25000,1,76.42094565103277,0.12253058004822806
336,0.5051020408163265,0,25000,1,76.44213783621163,0.1257864175647371
336,0.5051020408163265,1,25000,1,76.79976422046893,0.12481570942496592
336,0.5253061224489796,0,25000,1,77.51501033098396,0.12689476303066943
336,0.5253061224489796,1,25000,1,77.47092969590024,0.12652672548974103
336,0.5455102040816326,0,25000,1,77.74023308924282,0.12769095166665123
336,0.5455102040816326,1,25000,1,76.9760977123991,0.1283117221753131
336,0.5657142857142857,0,25000,2,77.92800919704814,0.12880525736521015
336,0.5657142857142857,1,25000,1,78.01526186727392,0.12865035288920365
336,0.5859183673469388,0,25000,2,77.08878026558764,0.12906638559649392
336,0.5859183673469388,1,25000,1,77.81096385061065,0.1287409010355905
336,0.6061224489795918,0,25000,1,77.74538721555751,0.12871121474242767
336,0.6061224489795918,1,25000,2,78.36125672361018,0.12824088754293578
336,0.6263265306122449,0,25000,4,78.4060191333194,0.12752067542231377
336,0.6263265306122449,1,25000,1,78.8889156315879,0.124964521064379
336,0.6465306122448979,0,25000,1,77.79975269085003,0.1262461702338768
336,0.6465306122448979,1,25000,2,78.81988322509312,0.12552124626612554
336,0.666734693877551,0,25000,1,79.33877592034355,0.12275839973554446
336,0.666734693877551,1,25000,1,80.31192560107031,0.12214956089967505
336,0.6869387755102041,0,25000,2,81.19455498564399,0.11884809891400054
336,0.6869387755102041,1,25000,2,83.88923059550473,0.11405307426226186
336,0.7071428571428571,0,25000,2,82.20421100678246,0.11447759909581554
336,0.7071428571428571,1,25000,2,84.45675521346814,0.11076398233536158
336,0.7273469387755102,0,25000,1,85.49666503149867,0.04503385076220202
336,0.7273469387755102,1,25000,0,87.81193477853489,0.04224990865149514
336,0.7475510204081632,0,25000,2,109.45512115679264,0.03484685293109292
336,0.7475510204081632,1,25000,1,111.2892259334866,0.0325369822079702
336,0.7677551020408163,0,25000,0,108.34120496811265,0.034358060843115386
336,0.7677551020408163,1,25000,1,110.97008008335293,0.0320779497327962
336,0.7879591836734694,0,25000,4,111.98379431323048,0.030321078386354228
336,0.7879591836734694,1,25000,2,111.40285083292167,0.030721584828157063
336,0.8081632653061224,0,25000,2,111.43162533065194,0.03127187693547788
336,0.8081632653061224,1,25000,3,111.5467255746216,0.030919338812321367
336,0.8283673469387755,0,25000,1,109.61505494683114,0.03237140529532193
336,0.8283673469387755,1,25000,1,109.57441921094033,0.03195342534089067
336,0.8485714285714285,0,25000,6,108.90170971815395,0.03298648518565992
336,0.8485714285714285,1,25000,3,110.10596134450486,0.031659354282613315
336,0.8687755102040816,0,25000,2,109.12650232656344,0.033435016466665454
336,0.8687755102040816,1,25000,4,109.43401671002772,0.033728844418553144
336,0.8889795918367347,0,25000,3,109.01233667099714,0.0324476627527222
336,0.8889795918367347,1,25000,5,108.63443317582013,0.03420207294602752
336,0.9091836734693878,0,25000,4,108.73847232049388,0.03451073037115551
336,0.9091836734693878,1,25000,3,106.87031083099637,0.03656055934320887
336,0.9293877551020407,0,25000,3,109.74326717130805,0.03164683083590633
336,0.9293877551020407,1,25000,2,111.35727426222743,0.031035048414145845
336,0.9495918367346938,0,25000,4,110.80095438357978,0.030888917425493496
336,0.9495918367346938,1,25000,2,111.23230875781573,0.030796798325327432
336,0.9697959183673469,0,25000,1,111.19657672488776,0.030864447472907133
336,0.9697959183673469,1,25000,1,111.74549903106114,0.030252785284935843
336,0.99,0,25000,1,111.60260437752638,0.03055049129059522
336,0.99,1,25000,1,111.43001359159797,0.0304418712741027
352,0.0,0,25000,3,95.55349637743126,0.07989017369607772
352,0.0,1,25000,2,95.38841302356255,0.06445894627948623
352,0.02020408163265306,0,25000,4,91.04503655574692,0.08319297521976751
352,0.02020408163265306,1,25000,4,90.59784081481132,0.06143659746731071
352,0.04040816326530612,0,25000,11,88.61532781663409,0.08080747147090314
352,0.04040816326530612,1,25000,9,88.50182273005916,0.0726343772757088
352,0.06061224489795918,0,25000,15,90.46385088561458,0.07543988063254344
352,0.06061224489795918,1,25000,16,89.87968866750106,0.06738137330325808
352,0.08081632653061224,0,25000,19,94.74336464074298,0.06919898817354758
352,0.08081632653061224,1,25000,18,93.39091397052844,0.07391053615469163
352,0.1010204081632653,0,25000,15,97.48996219738623,0.0627954851054159
352,0.1010204081632653,1,25000,14,96.859634007842,0.068435455311938
352,0.12122448979591836,0,25000,17,99.63044298360957,0.06066781223520215
352,0.12122448979591836,1,25000,14,99.13619166024372,0.06479726656125279
352,0.14142857142857143,0,25000,14,102.12290444771612,0.055614556297641865
352,0.14142857142857143,1,25000,11,100.81965769554422,0.059427582949499486
352,0.16163265306122448,0,25000,17,103.84878429477197,0.05123545934486273
352,0.16163265306122448,1,25000,13,102.79170248505058,0.053667866326954625
352,0.18183673469387754,0,25000,10,104.46108994338726,0.04885107936716671
352,0.18183673469387754,1,25000,15,104.57704973940162,0.05114202880849443
352,0.2020408163265306,0,25000,13,105.7612246861039,0.046431633444970796
352,0.2020408163265306,1,25000,13,105.362592974813,0.048538845749244185
352,0.22224489795918367,0,25000,9,107.19860859490676,0.04658872687185195
352,0.22224489795918367,1,25000,11,107.97190732509718,0.04298068002785283
352,0.24244897959183673,0,25000,9,109.10106483819962,0.04309248924273214
352,0.24244897959183673,1,25000,9,109.17448789722823,0.03892107688832235
352,0.2626530612244898,0,25000,6,109.08727467266885,0.03970274856859443
352,0.2626530612244898,1,25000,8,109.8298601170471,0.03666486512174884
352,0.28285714285714286,0,25000,10,110.18960356428005,0.03776814119517605
352,0.28285714285714286,1,25000,10,110.73868642773479,0.035221778748420356
352,0.3030612244897959,0,25000,7,111.29484174210677,0.03616678388339917
352,0.3030612244897959,1,25000,6,111.33515840445304,0.03515045646768186
352,0.32326530612244897,0,25000,5,112.40378751371705,0.03457332458228783
352,0.32326530612244897,1,25000,5,112.33340592171507,0.033370055424003175
352,0.34346938775510205,0,25000,1,113.4903121740744,0.03376579162310567
352,0.34346938775510205,1,25000,2,113.38419300148837,0.032000398001970895
352,0.3636734693877551,0,25000,3,113.05577827981234,0.03369946773342884
352,0.3636734693877551,1,25000,3,113.75745318737964,0.03283451721960896
352,0.38387755102040816,0,25000,3,101.98689194905687,0.053588182616654795
352,0.38387755102040816,1,25000,1,101.12222497130524,0.04992379868655796
352,0.4040816326530612,0,25000,1,69.95134100064354,0.09285429454455046
352,0.4040816326530612,1,25000,1,55.11638440376828,0.09199198361606808
352,0.42428571428571427,0,25000,2,85.99047219677917,0.07588466637259451
352,0.42428571428571427,1,25000,2,85.97483772773282,0.07592875939793856
352,0.44448979591836735,0,25000,3,82.74524776574387,0.10253706089660697
352,0.44448979591836735,1,25000,1,82.76672119375748,0.10139212063011295
352,0.4646938775510204,0,25000,3,83.14908997868655,0.11237891311446946
352,0.4646938775510204,1,25000,1,81.80220834534956,0.11271419689942244
352,0.48489795918367345,0,25000,1,82.37454893067527,0.11700535537607079
352,0.48489795918367345,1,25000,1,83.12062612112638,0.11691221884036906
352,0.5051020408163265,0,25000,2,82.8597190926302,0.12006353834771898
352,0.5051020408163265,1,25000,2,83.10889130309235,0.11887591716152954
352,0.5253061224489796,0,25000,1,83.12995606079562,0.12137966392425556
352,0.5253061224489796,1,25000,1,83.47499219054663,0.11906375693620272
352,0.5455102040816326,0,25000,2,84.02390176200782,0.12232043103333744
352,0.5455102040816326,1,25000,1,83.49748585523393,0.12096741533640895
352,0.5657142857142857,0,25000,1,84.0419144528113,0.12342995413679418
352,0.5657142857142857,1,25000,2,84.96089633680657,0.12047912893469148
352,0.5859183673469388,0,25000,1,84.67067898770011,0.12296592079574865
352,0.5859183673469388,1,25000,1,84.52702838930516,0.12232593445748292
352,0.6061224489795918,0,25000,1,84.4433180804153,0.12199689164203699
352,0.6061224489795918,1,25000,1,84.84211355266902,0.12272917354085985
352,0.6263265306122449,0,25000,1,86.01374903298876,0.12007200220894047
352,0.6263265306122449,1,25000,2,84.77788528151659,0.12175232033055756
352,0.6465306122448979,0,25000,1,84.75624080126823,0.11963393379698806
352,0.6465306122448979,1,25000,3,85.0923370688161,0.12054872040682729
352,0.666734693877551,0,25000,2,85.675203629378,0.11694250200527384
352,0.666734693877551,1,25000,1,85.14469356061537,0.11886779808729464
352,0.6869387755102041,0,25000,1,87.23961184854906,0.11244189812041316
352,0.6869387755102041,1,25000,1,86.73456829097424,0.11561216903064893
352,0.7071428571428571,0,25000,1,113.60698375202989,0.03861129755627954
352,0.7071428571428571,1,25000,1,105.52262748838967,0.04158024211986322
352,0.7273469387755102,0,25000,1,94.25720539879636,0.040622156095179135
352,0.7273469387755102,1,25000,1,92.69347830148436,0.03970254577852496
352,0.7475510204081632,0,25000,1,115.19186087788765,0.03420007225922885
352,0.7475510204081632,1,25000,1,114.43936796598268,0.03303971057101019
352,0.7677551020408163,0,25000,1,113.41394356279773,0.03578973239472526
352,0.7677551020408163,1,25000,3,114.22275545098275,0.032958091724815966
352,0.7879591836734694,0,25000,3,117.41618692207399,0.029440244660102435
352,0.7879591836734694,1,25000,6,115.3402758973572,0.03117461279235095
352,0.8081632653061224,0,25000,2,116.01753579800058,0.030520821676939897
352,0.8081632653061224,1,25000,0,114.76102531102171,0.03182946666573763
352,0.8283673469387755,0,25000,1,115.63986847351461,0.030159120789616047
352,0.8283673469387755,1,25000,2,115.07544937523829,0.03150630031894852
352,0.8485714285714285,0,25000,2,114.36920152883708,0.032170317273713805
352,0.8485714285714285,1,25000,3,115.11186455105982,0.03122781919196066
352,0.8687755102040816,0,25000,1,115.62900592693704,0.031236097633374506
352,0.8687755102040816,1,25000,2,115.0690096089597,0.030145916301175572
352,0.8889795918367347,0,25000,3,110.0677616532868,0.03586886234996971
352,0.8889795918367347,1,25000,2,111.87041928949994,0.03504849679827205
352,0.9091836734693878,0,25000,1,113.00956443408089,0.03331216444735926
352,0.9091836734693878,1,25000,3,114.66294576699195,0.030927298013002057
352,0.9293877551020407,0,25000,2,115.62783008160876,0.030070041250084643
352,0.9293877551020407,1,25000,1,115.60471022634292,0.030299954135771363
352,0.9495918367346938,0,25000,2,116.84861935309019,0.029359708465231137
352,0.9495918367346938,1,25000,3,116.93484303979758,0.029379568059958824
352,0.9697959183673469,0,25000,1,117.00646851731403,0.029235746880089404
352,0.9697959183673469,1,25000,1,116.79191066098116,0.029251905836093217
352,0.99,0,25000,0,117.04547918051247,0.029356634938228522
352,0.99,1,25000,1,116.68143383705157,0.029327717739769336
368,0.0,0,25000,1,99.29817142167262,0.07836400748022934
368,0.0,1,25000,3,99.70208586122027,0.07032027759354234
368,0.02020408163265306,0,25000,3,95.79121057294978,0.0668265262169836
368,0.02020408163265306,1,25000,6,96.0812086723276,0.053218032182682146
368,0.04040816326530612,0,25000,10,94.71942432666394,0.07034346346075716
368,0.04040816326530612,1,25000,10,93.21431606602391,0.07327116202641958
368,0.06061224489795918,0,25000,18,96.42231163645113,0.06268956034586662
368,0.06061224489795918,1,25000,15,95.9383639989835,0.05693636355952243
368,0.08081632653061224,0,25000,14,100.22262204220279,0.05975364993894401
368,0.08081632653061224,1,25000,14,98.9353991950127,0.06371899375444096
368,0.1010204081632653,0,25000,14,103.03973383439752,0.058286243276966396
368,0.1010204081632653,1,25000,11,102.9620446661931,0.05853152644775919
368,0.12122448979591836,0,25000,14,105.57289070920066,0.05484217053935711
368,0.12122448979591836,1,25000,10,105.33309644506372,0.05551484230919543
368,0.14142857142857143,0,25000,10,107.65151843749993,0.05287598386977519
368,0.14142857142857143,1,25000,10,107.63252018214361,0.05214094388899394
368,0.16163265306122448,0,25000,9,109.27991082161874,0.048398157323880794
368,0.16163265306122448,1,25000,11,108.59845538661006,0.04879698318839505
368,0.18183673469387754,0,25000,12,110.42195541643466,0.04800727409167957
368,0.18183673469387754,1,25000,11,110.29707467932818,0.04430402865587656
368,0.2020408163265306,0,25000,11,111.97632341722509,0.042182210287494554
368,0.2020408163265306,1,25000,12,112.12366198675956,0.04111769820154683
368,0.22224489795918367,0,25000,8,113.33035915142506,0.042729598436876494
368,0.22224489795918367,1,25000,13,114.10117700675283,0.03654080797484836
368,0.24244897959183673,0,25000,6,114.73705666618301,0.03792604579538962
368,0.24244897959183673,1,25000,9,114.42738419560848,0.03517896977544175
368,0.2626530612244898,0,25000,7,115.48571900996846,0.036690988520426536
368,0.2626530612244898,1,25000,5,115.32358439207808,0.03382183382027329
368,0.28285714285714286,0,25000,4,116.74226714957868,0.034801202564367674
368,0.28285714285714286,1,25000,2,116.74757617149676,0.032827666128205174
368,0.3030612244897959,0,25000,2,117.3778877921989,0.034120362424596345
368,0.3030612244897959,1,25000,2,117.81035304293107,0.03198242667362301
368,0.32326530612244897,0,25000,5,118.18409963070584,0.034125522979501305
368,0.32326530612244897,1,25000,2,118.53360606412568,0.031516311674845573
368,0.34346938775510205,0,25000,3,118.89960709438111,0.0325799200269746
368,0.34346938775510205,1,25000,1,119.06094941562863,0.03101444425223486
368,0.3636734693877551,0,25000,1,119.27874507709747,0.03233537632894738
368,0.3636734693877551,1,25000,3,119.34661230572222,0.030452176280526683
368,0.38387755102040816,0,25000,2,117.71816822830834,0.03686031155466932
368,0.38387755102040816,1,25000,1,119.29963542362023,0.03183106548743638
368,0.4040816326530612,0,25000,1,96.71280358757376,0.05939326878828169
368,0.4040816326530612,1,25000,2,92.64496766909531,0.06311089013441364
368,0.42428571428571427,0,25000,1,92.97101376039123,0.0682979773162343
368,0.42428571428571427,1,25000,1,92.06885162486091,0.07026348440351797
368,0.44448979591836735,0,25000,1,89.96886646839997,0.09454474720518605
368,0.44448979591836735,1,25000,2,89.66950385941091,0.09137012748156019
368,0.4646938775510204,0,25000,2,89.3678873763688,0.107504115656607
368,0.4646938775510204,1,25000,1,88.73850060783658,0.10800255461820088
368,0.48489795918367345,0,25000,1,90.02114215838571,0.1117810993102021
368,0.48489795918367345,1,25000,1,89.4470261481627,0.11225419050433261
368,0.5051020408163265,0,25000,1,89.58081244972159,0.1138473839445302
368,0.5051020408163265,1,25000,2,90.52805129987107,0.11450183816081928
368,0.5253061224489796,0,25000,2,90.39499853920456,0.11460798850742823
368,0.5253061224489796,1,25000,2,90.96157929479241,0.1160346855014941
368,0.5455102040816326,0,25000,2,91.00641429039783,0.1147701453637342
368,0.5455102040816326,1,25000,1,90.2047356405663,0.117339988755642
368,0.5657142857142857,0,25000,1,91.95856059559779,0.11537713247865886
368,0.5657142857142857,1,25000,1,91.07904753628632,0.11785440602027596
368,0.5859183673469388,0,25000,1,91.22244522817365,0.11518035976566995
368,0.5859183673469388,1,25000,1,90.779706175221,0.11820114477183198
368,0.6061224489795918,0,25000,2,92.5350608336707,0.11271296819875085
368,0.6061224489795918,1,25000,1,91.5478877956175,0.11726261863610224
368,0.6263265306122449,0,25000,1,93.33364413584329,0.11118257191893101
368,0.6263265306122449,1,25000,1,91.4490338720757,0.11633658102039518
368,0.6465306122448979,0,25000,1,93.60458841946956,0.10813590231098794
368,0.6465306122448979,1,25000,2,92.50354837887099,0.1131172000305108
368,0.666734693877551,0,25000,2,95.53254718293363,0.10509274713903578
368,0.666734693877551,1,25000,1,93.29201923323726,0.11182989150662598
368,0.6869387755102041,0,25000,2,97.55261900219435,0.10175116473481832
368,0.6869387755102041,1,25000,2,93.33559420227587,0.10790625612735952
368,0.7071428571428571,0,25000,1,110.0123453467433,0.03982207745350101
368,0.7071428571428571,1,25000,1,124.17575384921605,0.027358192930425365
368,0.7273469387755102,0,25000,0,87.48221326345308,0.04090747959291071
368,0.7273469387755102,1,25000,0,102.92426632584844,0.03889223472337622
368,0.7475510204081632,0,25000,1,122.4212347501013,0.027955468949680238
368,0.7475510204081632,1,25000,2,122.14763169019895,0.027948301393184542
368,0.7677551020408163,0,25000,1,117.30904336583254,0.03339222785578232
368,0.7677551020408163,1,25000,0,121.27426558804524,0.030183407904000592
368,0.7879591836734694,0,25000,2,118.93828251541501,0.03178251637419871
368,0.7879591836734694,1,25000,2,120.62520481218031,0.030357932595186286
368,0.8081632653061224,0,25000,2,120.09702008031527,0.030848010244060704
368,0.8081632653061224,1,25000,2,121.00100810939975,0.029166858415817516
368,0.8283673469387755,0,25000,3,117.76940615989793,0.03205670660710766
368,0.8283673469387755,1,25000,3,120.3494266086885,0.029438408065966617
368,0.8485714285714285,0,25000,1,119.53878753977651,0.031013381622952994
368,0.8485714285714285,1,25000,0,118.51826333629225,0.030099285608134393
368,0.8687755102040816,0,25000,2,118.86090673823473,0.02991638601023294
368,0.8687755102040816,1,25000,2,119.52132966849899,0.029805541073053155
368,0.8889795918367347,0,25000,4,118.85550460571889,0.03045419139721959
368,0.8889795918367347,1,25000,2,118.52032622483165,0.030561879555185738
368,0.9091836734693878,0,25000,3,118.99127601671334,0.0302080948973084
368,0.9091836734693878,1,25000,5,120.1148798760991,0.029220566638956644
368,0.9293877551020407,0,25000,6,121.5812466972796,0.028675859009262644
368,0.9293877551020407,1,25000,1,121.15471289635778,0.028994110794665448
368,0.9495918367346938,0,25000,0,122.5623030662911,0.028063042787643606
368,0.9495918367346938,1,25000,2,122.20673558995662,0.028126133658801795
368,0.9697959183673469,0,25000,1,122.50386704137279,0.027899795228445372
368,0.9697959183673469,1,25000,1,122.04116579469007,0.0285244138909223
368,0.99,0,25000,1,116.06621988563667,0.03376906657007448
368,0.99,1,25000,0,115.38895977805319,0.0334948336840975
384,0.0,0,25000,1,104.39538206223747,0.05887951985100946
384,0.0,1,25000,1,105.28295076850937,0.07007509839059892
384,0.02020408163265306,0,25000,4,101.09232888232978,0.05224012544589239
384,0.02020408163265306,1,25000,3,101.24725819674397,0.04926242294509523
384,0.04040816326530612,0,25000,9,99.55935885880845,0.07510820313600391
384,0.04040816326530612,1,25000,9,99.80003224680561,0.06456967798258312
384,0.06061224489795918,0,25000,11,101.96772505944793,0.06872997436522851
384,0.06061224489795918,1,25000,12,101.58042638507818,0.05498346472986647
384,0.08081632653061224,0,25000,10,104.85944874174533,0.06475392784343245
384,0.08081632653061224,1,25000,9,104.94378935718208,0.049465770501212376
384,0.1010204081632653,0,25000,10,108.27928601149085,0.06160894258450045
384,0.1010204081632653,1,25000,13,108.26442982113404,0.0558200519549434
384,0.12122448979591836,0,25000,10,110.4563417059133,0.056243147440394575
384,0.12122448979591836,1,25000,10,110.7322017724619,0.051245497049023245
384,0.14142857142857143,0,25000,11,111.81621533224248,0.05275107697748487
384,0.14142857142857143,1,25000,10,113.46305112078778,0.048461629561702343
384,0.16163265306122448,0,25000,11,114.58463725799054,0.04622304378526422
384,0.16163265306122448,1,25000,11,114.89560837284039,0.045473886332752546
384,0.18183673469387754,0,25000,7,115.5790598878547,0.044296055702921486
384,0.18183673469387754,1,25000,12,116.09775285510528,0.042067959960274674
384,0.2020408163265306,0,25000,6,117.38439029780787,0.04102296443816619
384,0.2020408163265306,1,25000,4,117.77382413823719,0.03816313527183914
384,0.22224489795918367,0,25000,7,119.24203246492795,0.03865294838257995
384,0.22224489795918367,1,25000,6,119.00433084783005,0.035594826277350444
384,0.24244897959183673,0,25000,5,119.81897688123792,0.035581675719140865
384,0.24244897959183673,1,25000,5,120.00019517822655,0.03320813785394276
384,0.2626530612244898,0,25000,3,121.17742951685742,0.034253272409240906
384,0.2626530612244898,1,25000,3,121.85117377100079,0.032253071520036744
384,0.28285714285714286,0,25000,3,122.60233024312967,0.03266289337408769
384,0.28285714285714286,1,25000,2,122.3362676321729,0.030603643696755504
384,0.3030612244897959,0,25000,2,123.61062877984926,0.030864462870595757
384,0.3030612244897959,1,25000,4,124.08891141647425,0.029933776437913038
384,0.32326530612244897,0,25000,2,123.61578829067527,0.030379070122852347
384,0.32326530612244897,1,25000,0,124.39943460738823,0.029866990963093885
384,0.34346938775510205,0,25000,0,124.75691741999935,0.02992179054925052
384,0.34346938775510205,1,25000,1,124.48366896940371,0.029191202657822414
384,0.3636734693877551,0,25000,0,125.49522914385994,0.029160052773398584
384,0.3636734693877551,1,25000,1,125.32171092226622,0.0284745727637404
384,0.38387755102040816,0,25000,1,126.056742930743,0.028571910323483114
384,0.38387755102040816,1,25000,1,125.31691851754898,0.029838218364735415
384,0.4040816326530612,0,25000,1,120.65283592277501,0.04337265929950598
384,0.4040816326530612,1,25000,1,122.02823415693356,0.04031676834189829
384,0.42428571428571427,0,25000,2,55.829482246867165,0.0975081390624584
384,0.42428571428571427,1,25000,3,58.668044838190056,0.08782871244089152
384,0.44448979591836735,0,25000,1,96.81169816247095,0.08699358740104096
384,0.44448979591836735,1,25000,2,97.83156199783329,0.08421688539052002
384,0.4646938775510204,0,25000,1,96.04873602557205,0.1031471835989814
384,0.4646938775510204,1,25000,1,97.15110584966001,0.10190174540247
384,0.48489795918367345,0,25000,1,97.16234901150003,0.10559446885989787
384,0.48489795918367345,1,25000,1,97.67176900340215,0.10621876778858638
384,0.5051020408163265,0,25000,1,97.94294919618372,0.10756191121163836
384,0.5051020408163265,1,25000,1,97.46193115393096,0.10852788060923295
384,0.5253061224489796,0,25000,1,98.78388409645342,0.10914752363207857
384,0.5253061224489796,1,25000,1,97.49251047507028,0.10992816360579838
384,0.5455102040816326,0,25000,1,97.97459996298805,0.11060451615724526
384,0.5455102040816326,1,25000,1,99.22381161169358,0.11072426135698832
384,0.5657142857142857,0,25000,1,98.40479366659794,0.11066864906994553
384,0.5657142857142857,1,25000,1,97.93460993833085,0.11201166871131746
384,0.5859183673469388,0,25000,1,98.78435090894804,0.11126776876727804
384,0.5859183673469388,1,25000,1,98.8184266550169,0.11224910701383635
384,0.6061224489795918,0,25000,1,99.28717489564038,0.11017371630514147
384,0.6061224489795918,1,25000,1,98.34491716264093,0.11184438787973329
384,0.6263265306122449,0,25000,1,99.40288680259661,0.10813647069133528
384,0.6263265306122449,1,25000,1,98.8866386349581,0.1104216484031019
384,0.6465306122448979,0,25000,1,99.56782618144402,0.10629713355011539
384,0.6465306122448979,1,25000,2,99.72921758875304,0.10793580576872669
384,0.666734693877551,0,25000,4,102.38580847877736,0.09979393154962907
384,0.666734693877551,1,25000,2,100.30862813390482,0.10469932143391958
384,0.6869387755102041,0,25000,1,104.79553570272205,0.09484297471704431
384,0.6869387755102041,1,25000,1,100.68259433591027,0.10153727188024574
384,0.7071428571428571,0,25000,3,128.82478704519372,0.02651624452750376
384,0.7071428571428571,1,25000,0,111.50970361579289,0.037094353919182664
384,0.7273469387755102,0,25000,3,91.01646918289131,0.041503569240421395
384,0.7273469387755102,1,25000,1,97.23073077037202,0.03852092242894724
384,0.7475510204081632,0,25000,1,125.95646761121881,0.03112467285539492
384,0.7475510204081632,1,25000,1,124.45208840701555,0.03301222263452212
384,0.7677551020408163,0,25000,2,123.41353322154234,0.030364888467886618
384,0.7677551020408163,1,25000,2,122.06965543360464,0.030995430924036307
384,0.7879591836734694,0,25000,0,126.68460710517805,0.02783031329276632
384,0.7879591836734694,1,25000,1,124.86672245387743,0.029398765772797777
384,0.8081632653061224,0,25000,2,123.0634624199016,0.03202227866493219
384,0.8081632653061224,1,25000,1,123.24260493746209,0.029697983245036523
384,0.8283673469387755,0,25000,4,124.17804798299832,0.029049129551089917
384,0.8283673469387755,1,25000,0,121.33012432403495,0.032863729326218644
384,0.8485714285714285,0,25000,1,120.8809927586388,0.033040688094907816
384,0.8485714285714285,1,25000,2,122.42450465409364,0.030638001849689744
