cluster_k,n_features,slope,intercept,r_squared,p_value,std_err,eigenvalue,inv_eigenvalue,predicted_slope,slope_ratio,mean_participation_ratio,std_participation_ratio,mean_max_projection,std_max_projection,mean_ipr,mean_norm_sq,mean_D,m_hidden,sparsity,seed,checkpoint_step,slope_times_lambda,log_slope,log_inv_eigenvalue,localization_score
30,393,0.9748811541133491,-0.00039558664988004503,0.9978264095468972,0.0,0.0023010425949795965,1.004219889640808,0.995797872543335,0.995797872543335,0.97899501594981,3.4212279714781797,2.3830460117128895,0.5634307428556802,0.19375344992493376,0.4037613222107636,0.0032444920239826456,0.0027674075681716204,32,0.7071428571428571,1,25000,0.978995044996611,-0.011048325079647973,-0.0018288059011669327,0.5487552147490623
31,496,0.9746046897564085,-0.00032137240372741424,0.9942085346414994,0.0,0.0033467287182194078,0.9655344486236572,1.0356957912445068,1.0356957912445068,0.9410144349291113,4.488555332428035,3.361952362244264,0.5090357190751845,0.20923420345586433,0.34633297928980844,0.0023858357569978956,0.002003874396905303,32,0.7071428571428571,1,25000,0.9410144017499844,-0.011171503143079103,0.01523221140843451,0.49234449006160474
31,729,0.953161746530549,-0.0003263484549038743,0.9918678374725154,0.0,0.0032009251578867057,0.9671211242675781,1.0339967012405396,1.0339967012405396,0.9218228118010351,4.404010117288332,3.469754801309803,0.5486497700216568,0.2299828371570121,0.37678223468082234,0.0019080679532810058,0.0014923488488420844,32,0.7273469387755102,0,25000,0.9218228599134729,-0.020833395620654904,0.014519153230538729,0.533426507613689
8,20,0.48474845963592583,8.58074871705472e-06,0.9999990151544083,1.6165477326870993e-55,0.00011338731508002361,2.080791473388672,0.48058634996414185,0.48058634996414185,1.0086604824962144,11.965620979810726,2.6943890334565355,0.16935677290186907,0.0487329860063657,0.08815368556805701,0.15391510718466703,0.07461868971586227,32,0.7273469387755102,1,25000,1.0086604615487273,-0.31448356228573027,-0.31822856857048376,0.1400781579053286
13,21,0.4837209391220097,1.3358526465334641e-05,0.999999940636404,4.029892044729522e-70,2.7038226407297947e-05,2.0702626705169678,0.4830304980278015,0.4830304980278015,1.0014293944109682,12.155553979703708,2.453614544655585,0.17095958366850916,0.05203894705228182,0.08737283030581497,0.195718304369935,0.09468640387058258,32,0.7273469387755102,1,25000,1.0014294032117075,-0.31540511263569476,-0.3160254474947967,0.1417403635741392
27,20,0.4842272076625901,9.954941527126615e-06,0.9999961546689682,3.4094111607914893e-50,0.00022381059234749244,2.040870189666748,0.4899870753288269,0.4899870753288269,0.9882448579641179,11.489629545822861,2.036249750368303,0.17410038206888845,0.03989411043443459,0.08980115576451056,0.20507616233499987,0.0993134155869484,32,0.7273469387755102,1,25000,0.98824487314415,-0.3149508121562423,-0.3098153754559769,0.14499754964648232
31,629,0.9661547906321843,-0.0003949147971657055,0.9975409794626097,0.0,0.0019157050598288458,1.0074130296707153,0.9926415085792542,0.9926415085792542,0.9733169349476634,4.14255300926366,3.239143304229404,0.5634273542218974,0.2254107115245988,0.38982224319408615,0.002205113022688409,0.0017355656018480659,32,0.7273469387755102,1,25000,0.9733169247616444,-0.014953288354712725,-0.003207568177576651,0.5487517005436423
31,687,0.9610717942373757,-0.00038065396533652675,0.9943161067652494,0.0,0.002776331141205493,0.9821525812149048,1.018171787261963,1.018171787261963,0.9439190972103648,4.441944657213956,3.4881952348620944,0.5455870329436664,0.22957071044444802,0.3732638847058163,0.0020580456626665094,0.0015972757246345282,32,0.7475510204081632,0,25000,0.9439191434430784,-0.017244168339265918,0.00782105891011654,0.5302502755599302
1,25,0.4110633080484903,2.4018931890884554e-05,0.9999999234876656,2.394797248945533e-83,2.3708852657466535e-05,2.4334771633148193,0.4109346270561218,0.4109346270561218,1.0003131422467129,11.610376853948594,4.00200244992145,0.23852075129144396,0.19955351809405641,0.14179848998034725,0.07740741679624186,0.03184336796402931,32,0.7475510204081632,1,25000,1.000313172812646,-0.3860912870806144,-0.38622726174181804,0.2118051261472758
8,20,0.48144890401336304,3.3261653461305607e-06,0.9999999977923657,2.3100385330450556e-79,5.331845011176572e-06,2.096522331237793,0.4769803583621979,0.4769803583621979,1.0093684060000054,11.01354961914356,2.912999120732291,0.20192725942417863,0.07291209717141044,0.0998513510490824,0.10334429701598535,0.04975832253694534,32,0.7475510204081632,1,25000,1.0093683786139762,-0.3174497975997741,-0.32149950446207654,0.17385559967207637
29,24,0.48191402327004024,2.3639439561962128e-06,0.9999975241909501,3.60316667076803e-63,0.0001616654942419676,2.041078805923462,0.4899369776248932,0.4899369776248932,0.9836245175986787,12.687785435206584,2.144866824215815,0.15967220281694638,0.04294578784053157,0.08139550102115721,0.25745518105944315,0.12407362461090088,32,0.7475510204081632,1,25000,0.9836244991737851,-0.31703043593123453,-0.3098597812572792,0.13003470946450169
31,629,0.9671394129213449,-0.00042010472053968144,0.9971569931707289,0.0,0.0020623505812111457,0.9997535943984985,1.000246524810791,1.000246524810791,0.9669010478234765,4.294059425057078,3.280787673865729,0.5499640656651525,0.2250153038263423,0.3756853781329463,0.0022318572920747366,0.0017384124221280217,32,0.7475510204081632,1,25000,0.9669011043525682,-0.014510917955910875,0.00010705117013614806,0.5347895067365931
0,38,0.3855694255498718,3.195033549196341e-05,0.9999988428518866,1.8271518081710686e-108,6.91267382429715e-05,2.649533748626709,0.3774248957633972,0.3774248957633972,1.0215792065597609,10.309589915487633,3.680614530885639,0.23500317772720325,0.1291345245827506,0.12714895708828197,0.1019476522299161,0.03933984786272049,32,0.7677551020408163,0,25000,1.0215792054329986,-0.4138974115986374,-0.42316945622179275,0.20815720286111278
1,27,0.3866992905846253,2.7034722406248102e-05,0.99999646922147,1.114320041122904e-69,0.00014532468030421564,2.6331841945648193,0.37976834177970886,0.37976834177970886,1.018250464934586,10.06186337948076,3.9463579559046873,0.2460260545016926,0.14848755322075713,0.13943865588096666,0.1433424078367173,0.05545744672417641,32,0.7677551020408163,0,25000,1.0182504600168636,-0.41262662465686784,-0.4204812417144161,0.2195885512414117
2,51,0.3994543734511372,2.8484679824723053e-05,0.9999945284218884,1.3752647618264518e-130,0.00013348320640666015,2.5145227909088135,0.3976897597312927,0.3976897597312927,1.0044371615729728,10.70303783090163,3.4668191633338314,0.22052212919359812,0.12283090831149356,0.11791981212257123,0.05882197631635503,0.023525182157754898,32,0.7677551020408163,0,25000,1.004437125971085,-0.39853281957910874,-0.4004555916880197,0.19313953423555333
3,42,0.3991025281348189,2.9733187292588226e-05,0.9999997033592292,3.489899244093612e-132,3.436924311222184e-05,2.5124423503875732,0.39801907539367676,0.39801907539367676,1.0027221126024437,10.670928013703909,3.0596043743006685,0.21761655192800763,0.12563987386345826,0.11682245052176542,0.047934201983143875,0.019160395488142967,32,0.7677551020408163,0,25000,1.0027220938326669,-0.3989155211472626,-0.4000961135049707,0.1901262858206104
4,29,0.40162889179498723,2.5166799542404583e-05,0.9999980058842803,1.6938231937757038e-78,0.00010914872736920009,2.488037586212158,0.40192317962646484,0.40192317962646484,0.9992678007977766,10.734656762701155,3.875800373766664,0.22631054558069008,0.1363093188024533,0.12285831973909236,0.06888187837584783,0.027690116316080093,32,0.7677551020408163,0,25000,0.9992677784946641,-0.39617505309458384,-0.39585694654850756,0.19914245032041944
5,24,0.4534228155615579,-2.5562799680741355e-06,0.9990540916715436,9.12689725352302e-35,0.0029745553337218863,2.479297161102295,0.40334010124206543,0.40334010124206543,1.1241699354100059,12.157041976316096,3.8160479923230235,0.19791587202735514,0.09435200212888603,0.09506502086652313,0.0005661616410407312,0.00025415432173758745,32,0.7677551020408163,0,25000,1.12416989940078,-0.34349663060741253,-0.3943285970294364,0.16969556343475264
6,42,0.4025148872916421,2.9777122853156396e-05,0.999994815229252,2.47051926088008e-107,0.0001449165068408989,2.4730727672576904,0.4043552577495575,0.4043552577495575,0.9954486298307137,10.655366889488121,3.1143750743138248,0.22041691495737772,0.1272410948672957,0.11986025197080453,0.07098466935478423,0.02860216051340103,32,0.7677551020408163,0,25000,0.9954486061767587,-0.39521805231712076,-0.3932369054734229,0.1930304211053416
7,21,0.4796314237131112,-1.0042405383076103e-05,0.9999999994546114,1.801188621882141e-89,2.569708526496252e-06,2.1140944957733154,0.47301575541496277,0.47301575541496277,1.0139861478659304,12.53742378292496,2.667962883129375,0.17589459357221898,0.059165930602332,0.08386557352519791,0.09885431050806892,0.047403592616319656,32,0.7677551020408163,0,25000,1.0139861528718073,-0.3190923712401206,-0.3251243933513621,0.1468582487345805
8,32,0.48015538064358165,-1.444802809649759e-05,0.9999999973886704,2.586344341039623e-130,4.4797318514897605e-06,2.1117146015167236,0.4735488295555115,0.4735488295555115,1.0139511507066152,12.353004966801382,2.68261168165398,0.16693344705690782,0.045870292635717076,0.08533846975248874,0.06517067395726774,0.031277600675821304,32,0.7677551020408163,0,25000,1.0139511283018718,-0.31861820004870567,-0.32463523247246023,0.13756503156458552
9,28,0.47926345775108864,-1.1807709126246402e-05,0.9999999975721237,1.578424565897236e-113,4.6312787902294e-06,2.104804277420044,0.47510355710983276,0.47510355710983276,1.0087557766701676,12.460440877641036,3.2746330920805855,0.16598034088937452,0.04567421891645348,0.08577494819219293,0.07438509160375191,0.035638246685266495,32,0.7677551020408163,0,25000,1.0087557758856118,-0.3194256832595459,-0.32321171799715154,0.136576606413204
10,23,0.4573889352463016,3.811293449540974e-06,0.9935908826762645,1.6155410475996706e-24,0.008016251219201239,2.103327751159668,0.47543707489967346,0.47543707489967346,0.9620388467660407,12.94198668528846,2.2981851836240037,0.1680772827206113,0.03718189818779333,0.08018723816421792,0.0006860188905541035,0.00031758873956277966,32,0.7677551020408163,0,25000,0.9620388405769185,-0.33971434567504627,-0.3229069547144244,0.13875125402076557
11,31,0.46862914669794375,-3.820974680307737e-06,0.9983114366187189,9.254287507839688e-42,0.0035789526905468092,2.099990129470825,0.4761927127838135,0.4761927127838135,0.9841165858216241,11.236419429972969,2.623962246800838,0.19050519820114198,0.0715614267522918,0.09552496280580199,0.0005876606903992287,0.0002715739537961781,32,0.7677551020408163,0,25000,0.9841165824480173,-0.3291707036681418,-0.32221725492440584,0.16201027437879023
12,25,0.4800569614790522,-1.3202578031140666e-05,0.9999999956488397,1.1489880527189072e-97,6.602849487025262e-06,2.098473310470581,0.47653692960739136,0.47653692960739136,1.007386692726125,11.520794098390443,2.360588900589465,0.1754326453359791,0.0506826760143815,0.09100939817313898,0.08317573832871794,0.039915889501571655,32,0.7677551020408163,0,25000,1.0073867211693948,-0.3187072280654126,-0.3219034377260923,0.1463791822140925
13,27,0.4800127920732846,-1.2897435481537545e-05,0.9999999963080677,6.156018194647768e-107,5.833237686182061e-06,2.095046043395996,0.4773164689540863,0.4773164689540863,1.0056489211970971,11.637927772849695,2.9225711081037296,0.1872410531903341,0.06482119428115082,0.09265774592961684,0.0770669178720661,0.03698020800948143,32,0.7677551020408163,0,25000,1.0056489008126,-0.31874718876438546,-0.3211935808181453,0.15862517087579947
14,25,0.4812248405996297,-1.458023727969951e-05,0.9999999960162429,4.1660532260553106e-98,6.3333070737541665e-06,2.0927610397338867,0.4778376519680023,0.4778376519680023,1.0070885762511117,11.481526015034735,2.370150941317777,0.18240315995204714,0.051017301503585855,0.09193916496620562,0.04165802516288365,0.02003229595720768,32,0.7677551020408163,0,25000,1.007088597759055,-0.3176519626769511,-0.32071963232227135,0.1536080012053971
15,21,0.4794952075324285,-1.1571760850356827e-05,0.9999997447796657,4.1932102207737094e-64,5.557316896393772e-05,2.089797258377075,0.4785153269767761,0.4785153269767761,1.0020477516610455,11.903487213997485,2.1908068565447376,0.1781754404264427,0.04419323972189274,0.08692539668259314,0.19733136023730455,0.094607874751091,32,0.7677551020408163,0,25000,1.0020477701062158,-0.3192157291661482,-0.32010414709333723,0.14922361628119796
16,31,0.47960386508117653,-1.2985122182784803e-05,0.9999999973378082,6.807197215826363e-126,4.595188662743268e-06,2.0878398418426514,0.4789639413356781,0.4789639413356781,1.0013360582922253,11.807479317219068,3.183374879756492,0.19074748455565846,0.07293726008868834,0.09237063165333144,0.0672805610968084,0.032255031168460846,32,0.7677551020408163,0,25000,1.001336057818208,-0.31911732562184764,-0.3196971810915063,0.1622615390697537
17,34,0.47894931988415584,-9.400981459659757e-06,0.9999999990273509,8.979900571923828e-146,2.6405394507655705e-06,2.0868430137634277,0.47919273376464844,0.47919273376464844,0.9994920334484618,11.675436297139711,2.487316046597342,0.18295643188272304,0.051802732460485564,0.08962879257124837,0.06143398135577436,0.029414363205432892,32,0.7677551020408163,0,25000,0.9994920421469958,-0.31971043910968205,-0.3194897759898696,0.15418177557646096
18,32,0.48078254487604866,-1.0427787330992422e-05,0.9999999983836536,1.9398919671739067e-133,3.529029459258948e-06,2.0824294090270996,0.4802083671092987,0.4802083671092987,1.0011956846362473,11.421420901491956,2.799463473600949,0.1872023805154472,0.06685170739245161,0.09498655415158529,0.06495346330791861,0.031218063086271286,32,0.7677551020408163,0,25000,1.001195710796775,-0.31805130806359855,-0.31857027710335567,0.15858506511861153
19,34,0.47917068908289534,-1.0903443031663046e-05,0.999999997257182,1.4359009389240695e-138,4.436226881124832e-06,2.081312417984009,0.4804660677909851,0.4804660677909851,0.9973039121908328,11.526952039080054,2.7617516388330943,0.1860478955455486,0.0708226142201641,0.09359951191510085,0.061393746706873475,0.029407180845737457,32,0.7677551020408163,0,25000,0.9973039055221846,-0.3195097556414592,-0.31833727832112996,0.15738779872792913
20,35,0.48054620876579324,-1.2513766524935993e-05,0.9999999965270816,3.637927424175028e-141,4.929756581924159e-06,2.075815439224243,0.4817383885383606,0.4817383885383606,0.9975252547836502,12.39463869791722,2.0620550234705033,0.17353857420230578,0.04196163591843934,0.0830110010175602,0.05953128413115815,0.02859501540660858,32,0.7677551020408163,0,25000,0.9975252394167099,-0.3182648447340401,-0.3171887444555716,0.14441492302576547
21,28,0.48135068731671526,-1.1248196190104254e-05,0.9999999982875216,1.6881256674834676e-115,3.9064967870261175e-06,2.074997663497925,0.4819282591342926,0.4819282591342926,0.9988015398420196,11.320707079866754,2.16129367128252,0.1825003296742262,0.04285132760579696,0.09170487554900066,0.0740866475869429,0.03565040975809097,32,0.7677551020408163,0,25000,0.9988015515053044,-0.3175384037228281,-0.3170176069499722,0.15370877171830136
22,30,0.4798569619340585,-1.2178450319422218e-05,0.9999999957242582,1.02010477190981e-118,5.929779155325735e-06,2.073209762573242,0.482343852519989,0.482343852519989,0.994844154076106,10.94276393794385,2.531563904325971,0.19913302698590277,0.06019183803010352,0.0975392394124542,0.06945932259089667,0.03331835940480232,32,0.7677551020408163,0,25000,0.9948441381204268,-0.318888199916976,-0.3166432521944679,0.17095782215800784
23,41,0.48020409330762764,-1.1715428324999416e-05,0.9999999941807982,3.2995958283771496e-162,5.8657731597105535e-06,2.071049451828003,0.4828470051288605,0.4828470051288605,0.9945263990598274,11.861893468410235,2.9550313943338273,0.19168905181453028,0.081038302258191,0.09333180294309061,0.050891064188505336,0.024426383897662163,32,0.7677551020408163,0,25000,0.9945264242103254,-0.3185741422936963,-0.31619045797319956,0.16323799771842126
24,31,0.4805874520925305,-1.2976644252905845e-05,0.9999999975911038,1.597203011248746e-126,4.380084325780526e-06,2.0700297355651855,0.48308485746383667,0.48308485746383667,0.9948302967217449,11.430985019425567,2.2153891843414164,0.18662411471306842,0.04421997609399035,0.09108496657676707,0.06716877362519709,0.0322674922645092,32,0.7677551020408163,0,25000,0.9948303163710472,-0.3182275726043504,-0.31597657547759883,0.15798537068505827
25,29,0.4813648446728664,-1.1219368145701236e-05,0.9999994688919943,2.966240804642485e-86,6.751247455481699e-05,2.0670454502105713,0.4837822914123535,0.4837822914123535,0.9950030276378459,11.217396155540099,2.4949337210530502,0.1914628442704399,0.04397563617266153,0.09312164476282046,0.14256993574331153,0.06861694157123566,32,0.7677551020408163,0,25000,0.9950030120723669,-0.31752563055889566,-0.3153500327964896,0.16300340766578333
26,30,0.48142168868202945,-1.1024892255670493e-05,0.9999999979188317,4.273514775160004e-123,4.1504983244777145e-06,2.064478874206543,0.4843837320804596,0.4843837320804596,0.9938849238687105,11.309392216593182,2.745938126898992,0.1968312239791758,0.061353771478780246,0.0944431268138387,0.06924741165954369,0.03332618251442909,32,0.7677551020408163,0,25000,0.993884905868889,-0.31747434808104164,-0.3148104509673142,0.16857072189271122
27,34,0.4816974096691131,-1.2190242698495446e-05,0.9999999970733622,4.053931302208199e-138,4.606635103881634e-06,2.062804698944092,0.4847768545150757,0.4847768545150757,0.9936477065328481,11.051516270625,2.673228548683571,0.1956387714504751,0.061761771063616244,0.09623398245803079,0.06113123578809874,0.02943456918001175,32,0.7677551020408163,0,25000,0.9936476801346438,-0.31722568910062765,-0.31445812357020086,0.16733408099021166
28,40,0.4802732697154961,-1.1843179180223706e-05,0.9999978451523381,2.780396426724375e-109,0.00011436822268503868,2.0601212978363037,0.48540830612182617,0.48540830612182617,0.9894212020240105,12.025900152686738,2.4053819886618046,0.1735972938049961,0.053626569742803415,0.08719269938260706,0.07803982454540387,0.037468601018190384,32,0.7677551020408163,0,25000,0.989421191722373,-0.3185115839588022,-0.31389279645894286,0.14447581858405198
29,30,0.4700451463782371,-4.107941101076944e-06,0.9972953646074405,1.677085730948485e-37,0.004625972216820612,2.0550777912139893,0.4865995943546295,0.4865995943546295,0.965979322283759,13.203652113938375,2.7513510669528998,0.16168432177044922,0.046227103071996394,0.07946948330515716,0.00070150689789028,0.0003256319905631244,32,0.7677551020408163,0,25000,0.9659793411898437,-0.3278604274231573,-0.31282825744716386,0.13212139093710293
30,37,0.4811417225209045,-1.247828068313972e-05,0.9999999965164006,1.295084170166105e-149,4.800131127223942e-06,2.0532097816467285,0.48704230785369873,0.48704230785369873,0.9878848608475166,11.048119272445804,2.6142293592834407,0.19910398067937712,0.05968784822756934,0.0959524923164039,0.05629912285281722,0.027075378224253654,32,0.7677551020408163,0,25000,0.9878848910382771,-0.31772698133285593,-0.312433311332942,0.17092769949077238
31,42,0.48198568777109674,-1.1789486771739133e-05,0.9999976433937419,3.498944294677792e-114,0.00011698984666280305,2.047001838684082,0.4885193407535553,0.4885193407535553,0.9866256001811919,11.317204443656768,2.4656717884515253,0.18420362129825837,0.05358724395187935,0.09319914240430335,0.09839326275668801,0.04741235449910164,32,0.7677551020408163,0,25000,0.9866255890868469,-0.316965857641485,-0.3111182376437329,0.15547518173502398
0,22,0.40057501374071536,2.6020719779043522e-05,0.9999988535213398,6.912873648690783e-61,9.590739502440078e-05,2.508319139480591,0.3986733555793762,0.3986733555793762,1.0047699655237194,9.455561520463432,3.9066555535262446,0.2546133823143917,0.13098705356377133,0.1463027129709689,0.13556958657482676,0.054331813007593155,32,0.7677551020408163,1,25000,1.004769973763537,-0.39731614374178575,-0.3993827884447538,0.22849409721557876
1,26,0.40079925220626295,3.7132496131634524e-05,0.9999982028071316,1.8299888560632996e-70,0.00010967787192216515,2.4971442222595215,0.4004574418067932,0.4004574418067932,1.0008535498751816,10.716681986304488,3.5561480317479495,0.23654765210737472,0.15043951159780475,0.12991256762086004,0.07628490498128719,0.03061206452548504,32,0.7677551020408163,1,25000,1.0008535369328062,-0.3970730974277283,-0.397443631316458,0.20975891038859298
2,23,0.4011138197024386,3.4609907597168976e-05,0.9999991303151518,3.9715712001197376e-65,8.162799299031834e-05,2.4932425022125244,0.40108412504196167,0.40108412504196167,1.000074035990514,9.269148533566428,3.4557070871659996,0.26748910253150754,0.1851919175559315,0.16272741050430128,0.1291174468057016,0.051825400441884995,32,0.7677551020408163,1,25000,1.0000740235069314,-0.3967323748742043,-0.3967645271061503,0.24184694933035056
31,578,0.9644339645676371,-0.0004449955744632759,0.9982041595640253,0.0,0.001704454609681424,1.0148632526397705,0.9853544235229492,0.9853544235229492,0.9787685948772473,4.92194599681713,3.723358402731551,0.5202928767071325,0.24242603099641916,0.354680037717262,0.0024154911274292907,0.0018845860613510013,32,0.7677551020408163,1,25000,0.9787685902373814,-0.01572750343294473,-0.006407529406600351,0.5040188009783844
0,26,0.3651860697894089,-1.5236869637488826e-05,0.999784624001893,1.6059153830709363e-45,0.001094092414007861,2.8163039684295654,0.35507529973983765,0.35507529973983765,1.0284750025050442,10.333489313747547,4.067395940192755,0.24016939518847652,0.18424743310391126,0.15144694699153674,0.14436043514663144,0.05270317941904068,32,0.7879591836734694,0,25000,1.0284749775631084,-0.4374857972083209,-0.44967953766682,0.21351486337174058
1,25,0.3658588244342418,2.6781032151847184e-05,0.9999698569242815,1.6866308847928514e-53,0.00041884172966234046,2.741046667098999,0.3648241460323334,0.3648241460323334,1.0028361017579597,10.784858971479196,4.073438114620212,0.240687212537698,0.18884778665191307,0.1463674992657489,0.1145759511331844,0.04194540157914162,32,0.7879591836734694,0,25000,1.0028361113442363,-0.4366864654170351,-0.4379164254380064,0.21405186933102094
2,36,0.38147127550318866,1.8030390862084494e-05,0.9999996040834319,1.960064208456317e-110,4.116463861121672e-05,2.6172690391540527,0.3820776343345642,0.3820776343345642,0.9984129957451406,11.659948542548355,2.8614073441785455,0.18565820473442046,0.07609601610549128,0.09594202502236415,0.05764602417365963,0.02200833335518837,32,0.7879591836734694,0,25000,0.9984129587011015,-0.41853815852200693,-0.4178483838488077,0.15698366725537954
3,29,0.37977242885431733,1.8961802116267135e-05,0.9999991026654936,3.5246987857470015e-83,6.923392116278043e-05,2.613729953765869,0.3825950026512146,0.3825950026512146,0.9926225544574862,10.515863857785828,3.0971048978666644,0.22079961827130343,0.11177318920282206,0.11662091931075008,0.07136747583911439,0.027122361585497856,32,0.7879591836734694,0,25000,0.9926225729109467,-0.42047656785353005,-0.41726070690458195,0.19342730614699466
4,36,0.38886289590377227,1.7741561663286998e-05,0.9999972701780231,3.526077225005512e-96,0.00011018559044770453,2.5858657360076904,0.38671767711639404,0.38671767711639404,1.005547247809757,12.087184929175702,2.985423928677669,0.17999769749443362,0.061222640726401725,0.09086320570193099,0.05686765464136905,0.022131461650133133,32,0.7879591836734694,0,25000,1.0055472385222899,-0.41020349391348726,-0.4126059755901329,0.15111340021046002
5,36,0.3895944335063733,1.7545387711252747e-05,0.9999976027054248,3.8750031274269523e-97,0.0001034509555399916,2.5786783695220947,0.3877955377101898,0.3877955377101898,1.0046387738415077,10.31754765745822,3.198785414466558,0.20965302840238678,0.07104279323431349,0.11071323939358436,0.08607533071572282,0.03355201706290245,32,0.7879591836734694,0,25000,1.004638738569099,-0.4093872569133811,-0.41139719257291674,0.18186766027135623
6,24,0.3889636790722395,2.0552919550685667e-05,0.9999992938847472,3.6595434960671135e-69,6.968441503026819e-05,2.5708765983581543,0.38897237181663513,0.38897237181663513,0.9999776520261451,10.207702586761231,3.630580999384668,0.2319937837987187,0.15366764970543156,0.13459700104340325,0.12822272196548468,0.0498945377767086,32,0.7879591836734694,0,25000,0.9999776201381119,-0.41009095064076523,-0.41008124493058645,0.20503629067876128
7,28,0.3897196913723675,1.6557971952546602e-05,0.9999913153051285,2.4779332127282397e-67,0.0002252396501425006,2.568244457244873,0.38937103748321533,0.38937103748321533,1.0008954284104072,11.195842021060106,2.9516850193580346,0.1872077696206043,0.05281806811445715,0.09777158956965533,0.07340096476368532,0.028622357174754143,32,0.7879591836734694,0,25000,1.0008954372462655,-0.40924765004947844,-0.40963635566399254,0.15859065392630387
8,32,0.3905519249296155,1.618714157588727e-05,0.9999997722128843,3.3319491325552476e-101,3.4031632484810124e-05,2.55403470993042,0.3915373682975769,0.3915373682975769,0.9974831435062095,10.506934243186063,3.221367392069667,0.22153463746543559,0.10356592660895901,0.11465638458720924,0.06386491502202744,0.02495875209569931,32,0.7879591836734694,0,25000,0.9974831723003776,-0.4083212173276541,-0.40722678259461703,0.19418956273810314
9,38,0.39079984755485636,1.8283977372503257e-05,0.999999606596711,6.727552599512944e-117,4.085283630882862e-05,2.5336697101593018,0.39468443393707275,0.39468443393707275,0.9901577411009937,10.914401012823205,3.068880275389889,0.20363750709335288,0.0801024589272805,0.10535726401168288,0.08063160860494659,0.031529106199741364,32,0.7879591836734694,0,25000,0.9901577364846122,-0.40804561436497794,-0.40375000152073054,0.1756292235021251
10,37,0.42726065289649756,-1.0789494791231514e-06,0.9977808590899004,4.847257232093322e-48,0.003405914435713439,2.321152448654175,0.4308204650878906,0.4308204650878906,0.9917371330290291,11.919819848847165,2.3602618806821356,0.1751146709537288,0.04550799301450014,0.08746980972445542,0.0006466827047967353,0.00027522313757799566,32,0.7879591836734694,0,25000,0.9917371106842867,-0.3693071002011671,-0.3657036747713618,0.14604942474570404
11,35,0.4355657835624103,-6.117188727887413e-06,0.9999977947738666,6.402809636390933e-95,0.00011259622495062004,2.317220449447632,0.4315515160560608,0.4315515160560608,1.0093019427739145,11.100740335047778,2.7461100747769294,0.19299675167539873,0.061072062113151575,0.09716774544583838,0.1229653558397702,0.05355338379740715,32,0.7879591836734694,0,25000,1.0093019407504984,-0.36094624414512866,-0.36496735335911396,0.16459415664065943
12,41,0.43428978474752533,-5.070780466499836e-06,0.9999957768124914,2.0119264613580967e-106,0.00014291190549927115,2.308546304702759,0.4331730306148529,0.4331730306148529,1.002578078628504,11.237315140512111,2.873648597259228,0.19075468224713624,0.0671525596039457,0.09944445682625155,0.10512061983545881,0.04564774036407471,32,0.7879591836734694,0,25000,1.002578077749056,-0.3622203858805912,-0.3633385904118085,0.162269003484035
13,21,0.4345336281899378,-9.024323281280056e-06,0.9999999968383377,3.2066274659408083e-82,5.605370582051694e-06,2.304206371307373,0.43398889899253845,0.43398889899253845,1.0012551685046873,12.36662636928,3.3000553953105514,0.17002894289531942,0.0584754968443016,0.09103258198430342,0.10253633942405702,0.0445464663207531,32,0.7879591836734694,0,25000,1.0012551546225639,-0.36197660823212624,-0.362521379169386,0.14077523631082225
14,24,0.43839591374247633,-8.011025572934871e-06,0.9999999986575989,4.290426529122752e-99,3.4244931644273118e-06,2.301875591278076,0.434428334236145,0.434428334236145,1.0091328746162644,12.811466620817832,2.3018970520451814,0.1645984323476221,0.041578016581528016,0.0808770075042945,0.08987613653677336,0.03939332067966461,32,0.7879591836734694,0,25000,1.0091328531598551,-0.3581335025331872,-0.36208185698940465,0.13514348888012562
15,21,0.43682771057085457,-7.40044160733172e-06,0.999999997836704,8.718724634304033e-84,4.66113147106252e-06,2.294114112854004,0.435898095369339,0.435898095369339,1.0021326434122817,10.507292220774849,2.8205397146934055,0.20882253882798812,0.05841306773253006,0.10387526480387703,0.10264175031391035,0.044829361140728,32,0.7879591836734694,0,25000,1.0021326157063015,-0.3596898195563112,-0.3606150286019381,0.18100639548128541
16,29,0.4363521158439005,-6.902443000482634e-06,0.9983619427762692,3.767139568683396e-39,0.0034015411563125767,2.286618947982788,0.43732690811157227,0.43732690811157227,0.9977710215182481,11.522254270563021,2.2249041155632976,0.18269015000036443,0.049930720257548036,0.09024073894307508,0.0006955467440532471,0.0002966008323710412,32,0.7879591836734694,0,25000,0.9977710160810435,-0.36016291382559074,-0.35919380030240133,0.15390562616221296
17,41,0.43666097331995557,-5.691490104133001e-06,0.9999999959509416,2.799161494441496e-165,4.449273442700869e-06,2.283813953399658,0.4378640353679657,0.4378640353679657,0.9972524300905438,11.43545607120746,2.7614798997910905,0.19042865310935847,0.06941315653155672,0.09522759968972008,0.05285297580062081,0.023073140531778336,32,0.7879591836734694,0,25000,0.9972524237731905,-0.3598556215185075,-0.3586607247842932,0.16193089277733713
18,23,0.436196550904725,-4.207859002215708e-06,0.9999999955742398,3.30015940690694e-89,6.332373465442134e-06,2.2828304767608643,0.4380526840686798,0.4380526840686798,0.9957627627190527,10.951966613620757,2.9382566717676455,0.19736658136959634,0.061370528913430776,0.10034939814992173,0.0939038939017402,0.040956348180770874,32,0.7879591836734694,0,25000,0.9957627802632779,-0.3603177727989684,-0.3584736542804722,0.1691259178695027
