cluster_k,n_features,slope,intercept,r_squared,p_value,std_err,eigenvalue,inv_eigenvalue,predicted_slope,slope_ratio,mean_participation_ratio,std_participation_ratio,mean_max_projection,std_max_projection,mean_ipr,mean_norm_sq,mean_D,m_hidden,sparsity,seed,checkpoint_step
209,10,0.39683311772750596,0.11568547304727039,0.7771708306536094,0.0007441976926694382,0.07512607339997818,1.8934788703918457,0.528128445148468,0.528128445148468,0.7513950846104261,90.44440250123225,7.27534349735144,0.037816606334549877,0.006086620591542298,0.011127289765063688,0.9621230123341732,0.49748778343200684,272,0.5455102040816326,0,25000
271,482,0.7370923969052621,-0.000857602874723553,0.945478688834062,2.234217212780625e-305,0.00807901819864859,0.9467179775238037,1.0562807321548462,1.0562807321548462,0.6978186522455732,13.909173667892475,8.405069353555847,0.2811601107023415,0.06832069674638643,0.0894447135388354,0.00657065785918792,0.003985579125583172,272,0.5455102040816326,0,25000
19,10,0.4341420176995971,0.07803095643415708,0.8603685454500859,0.00011031069525749779,0.061835260632734236,2.00946044921875,0.4976460337638855,0.4976460337638855,0.872391194231001,92.23565403631099,7.291054874488481,0.03330714383424119,0.007478571426878488,0.01091557777874495,0.9666247026760525,0.4976833462715149,272,0.5455102040816326,1,25000
24,10,0.36740650061739316,0.14294648473163585,0.720551011325941,0.0018947505596372358,0.08089482646766252,2.005092144012451,0.4987301826477051,0.4987301826477051,0.7366839092570484,93.59974252429076,14.560775238337559,0.037342734564083234,0.013958328849694375,0.010965895804000127,0.965311201842846,0.49760809540748596,272,0.5455102040816326,1,25000
271,481,0.7392680832664922,-0.0008733605451740891,0.950693546224845,0.0,0.007692469999724057,0.9520223736763,1.0503954887390137,1.0503954887390137,0.7037997508481059,13.114949499643961,6.868241649231366,0.28498844848988886,0.06215232339626094,0.09076686605269928,0.006603566686901503,0.004008445423096418,272,0.5455102040816326,1,25000
271,481,0.7817546536313841,-0.0011625134922887553,0.9607786638456932,0.0,0.007216925727482586,0.9375210404396057,1.0666427612304688,1.0666427612304688,0.7329114133110128,14.903612711371407,10.792785566627952,0.2796659679319567,0.07949911658444393,0.09035920675048148,0.006449364752415796,0.0038793073035776615,272,0.5657142857142857,0,25000
271,481,0.7379586223166402,-0.0008848640377353209,0.9533361199670776,0.0,0.0074598767840704135,0.9514315128326416,1.0510478019714355,1.0510478019714355,0.702117088235627,12.896610950293859,7.645399369998786,0.28958291087742327,0.06521511917557378,0.09376996560509654,0.006529210605321057,0.003933423198759556,272,0.5657142857142857,1,25000
31,11,0.45167311414255973,0.05148383743497642,0.9000797491506342,8.507149612079693e-06,0.05016366370886317,2.0502471923828125,0.48774605989456177,0.48774605989456177,0.9260415435036009,90.90817820180425,4.6506733904463164,0.033723308769511844,0.005845124059517791,0.011028523362678424,0.987236658982778,0.4973921477794647,272,0.5859183673469388,0,25000
271,477,0.808767296530775,-0.0013409755104788449,0.970751010057659,0.0,0.006441370618050996,0.9353984594345093,1.0690630674362183,1.0690630674362183,0.7565197238272634,16.26931413601774,13.977947704622224,0.28204757723940854,0.0959414960267919,0.09453467349721484,0.0064104539578525395,0.0038435901515185833,272,0.5859183673469388,0,25000
208,13,0.2657643849488998,0.23527188866489035,0.6928110695245473,0.00041490078844230163,0.053357541406680135,1.9404733180999756,0.5153381824493408,0.5153381824493408,0.5157087015865066,92.13138934681986,9.387552785586678,0.0324464356309693,0.003874163475424021,0.010979767219190618,0.9866249444466598,0.49748170375823975,272,0.5859183673469388,1,25000
271,482,0.7577962714799119,-0.0010300350628655577,0.9592198229856976,0.0,0.007131769957649251,0.9495450258255005,1.0531359910964966,1.0531359910964966,0.7195616500495012,13.511574777215909,8.821873761193888,0.2900071031925138,0.07525505856786803,0.09538701918955962,0.006460353833576872,0.0038655970711261034,272,0.5859183673469388,1,25000
58,10,0.4164063027020512,0.08234566935135362,0.8381882827146642,0.000200977440551933,0.06468543330096652,2.049405813217163,0.4879463016986847,0.4879463016986847,0.8533855083078165,92.46081850278054,3.047614508230468,0.033919656003740695,0.004644541282589157,0.010826862142103261,0.9973348988703756,0.4976422190666199,272,0.6061224489795918,0,25000
271,468,0.8296256117104798,-0.0015020259923069967,0.9793802787717298,0.0,0.005576412729986972,0.939400315284729,1.0645089149475098,1.0645089149475098,0.779350553162242,17.855108197008068,16.155731685717633,0.28027140167672887,0.1118961382621627,0.09696357377969578,0.0064621232434780695,0.003859116928651929,272,0.6061224489795918,0,25000
271,481,0.7818684783395612,-0.0012070605783566753,0.9664679662326167,0.0,0.006654296733277169,0.949965238571167,1.0526701211929321,1.0526701211929321,0.7427478586107426,14.629011978688148,11.134792427337395,0.2889107149655469,0.08800860232566746,0.09689052343024646,0.0064667010806196065,0.003849049098789692,272,0.6061224489795918,1,25000
271,482,0.7947844704461744,-0.001329507157131666,0.9701818628941408,0.0,0.006359784969234054,0.9474212527275085,1.0554966926574707,1.0554966926574707,0.7529956995365948,16.006606913987405,12.944749093711213,0.28232305795310036,0.0976943286660653,0.09504269387709376,0.0065249526864687496,0.0038564240094274282,272,0.6263265306122449,0,25000
271,482,0.7687219449353171,-0.001160353856729648,0.9596269350527089,0.0,0.007196864168517833,0.949222207069397,1.0534940958023071,1.0534940958023071,0.7296879479423026,14.094780973082115,9.10324760726476,0.2877224741503455,0.08286849514038236,0.09535892738756033,0.006518258268095769,0.0038503743708133698,272,0.6263265306122449,1,25000
257,12,0.49326370148482424,6.23482305212586e-05,0.9999814564245948,5.395992196007754e-25,0.0006717070733432453,1.9416694641113281,0.5150207281112671,0.5150207281112671,0.9577550466633988,89.79303024813356,5.521085846059406,0.03409202849999232,0.005506803807634508,0.011179460744006454,0.8413892262442991,0.41508913040161133,272,0.6465306122448979,0,25000
271,471,0.8098333417553758,-0.0014730046263921066,0.9779823382652751,0.0,0.005610858592626547,0.9510917663574219,1.0514233112335205,1.0514233112335205,0.7702257816647479,17.915854055869577,16.06594170141897,0.27924357993582727,0.11153038196994208,0.09629931809083951,0.006676658678413937,0.00393397593870759,272,0.6465306122448979,0,25000
271,481,0.7727070116935422,-0.0012258596442800457,0.961522510573829,0.0,0.0070626995586028285,0.9507562518119812,1.0517942905426025,1.0517942905426025,0.7346560241308364,15.258149642292473,11.78752304992872,0.2842184726101836,0.08943314856003856,0.09448982539229643,0.006606490672038012,0.0038790220860391855,272,0.6465306122448979,1,25000
271,401,0.8634000902924356,-0.0018799394345710829,0.9914033027766569,0.0,0.0040250036334857275,0.9654135704040527,1.035825490951538,1.035825490951538,0.8335381759134854,23.68203858299965,23.594110816210186,0.28291332133988684,0.1652461315907292,0.11330911488005455,0.00718462699582007,0.004323268309235573,272,0.666734693877551,0,25000
271,481,0.801258530812031,-0.0014853947515034473,0.9710476969255928,0.0,0.0063215879801101675,0.9541416764259338,1.0480623245239258,1.0480623245239258,0.7645142011721455,17.817222613481455,14.823948163138068,0.2733001478575122,0.10504481789900215,0.09167472991292439,0.006795086782912011,0.003959226422011852,272,0.666734693877551,1,25000
87,10,0.3974985126527482,0.0924406946093827,0.7944170243427042,0.0005346620565971287,0.07149239021573409,2.0794944763183594,0.4808861017227173,0.4808861017227173,0.8265959677951953,92.67642591841698,5.3560714625976065,0.03296570205717419,0.0056707013883603875,0.010826994052968811,1.0189450125483905,0.49746981263160706,272,0.6869387755102041,0,25000
271,428,0.8514125163699651,-0.0018862865871588745,0.9876883910168776,0.0,0.0046055623174407236,0.9689943790435791,1.0319976806640625,1.0319976806640625,0.8250139824171933,23.90108238678649,23.699909781531417,0.2717556606682564,0.15180253409266142,0.10299968426611256,0.007231265023965965,0.004270502831786871,272,0.6869387755102041,0,25000
271,471,0.8101495251468058,-0.0016117709588966984,0.9759995055280785,0.0,0.005866297129069911,0.9596400260925293,1.0420573949813843,1.0420573949813843,0.7774519225606366,20.585903229788485,18.391620571938716,0.26688207251140894,0.11966272013606047,0.0916127152004656,0.007015001905589533,0.004071429371833801,272,0.6869387755102041,1,25000
271,416,0.862951827248345,-0.0020636370835113724,0.9881092615984894,0.0,0.004652520650533313,0.9760895371437073,1.0244961977005005,1.0244961977005005,0.8423182332792013,26.348522953551804,25.400867851590313,0.26605856244547793,0.1590842285474812,0.10229033702167419,0.007518125935240239,0.0044241431169211864,272,0.7071428571428571,0,25000
271,456,0.8192281329869808,-0.0017637706694876298,0.9840962844980019,0.0,0.004887732556962845,0.9653079509735107,1.0359388589859009,1.0359388589859009,0.7908074167513496,23.478330502565562,21.651312570353213,0.25968920520483085,0.13297078795315,0.09135083202367862,0.007324284735594203,0.004236489534378052,272,0.7071428571428571,1,25000
271,405,0.8427229450649282,-0.0020267657852735994,0.9887911759433154,0.0,0.004469511208387269,0.9793447256088257,1.0210908651351929,1.0210908651351929,0.825316310075256,26.477591756318763,25.037750981621507,0.2627787456986171,0.15913334272202925,0.1006729774049062,0.007850737063826453,0.004589230287820101,272,0.7273469387755102,0,25000
98,10,0.4845392867640609,-5.686861646203578e-06,0.9999966380427274,3.493231899196742e-23,0.00031410932321060246,2.0946919918060303,0.4773971438407898,0.4773971438407898,1.0149605899729743,89.91088778430472,5.8275119659586245,0.03187042346565287,0.002874449200133284,0.011170407066965156,0.6179483260194955,0.2994145452976227,272,0.7273469387755102,1,25000
215,11,0.4842572652427957,-4.442775917823383e-06,0.9999902751511338,7.21529579086668e-24,0.0005033828699176613,2.0096306800842285,0.4976038634777069,0.4976038634777069,0.9731782664595225,92.99708753008716,10.368204962237153,0.03156167565542862,0.006795357043983232,0.010893523685066856,0.5622090811473348,0.27224940061569214,272,0.7273469387755102,1,25000
265,11,0.4858467818756859,-5.731002227893356e-06,0.9999834624240233,7.868751186765986e-23,0.0006585937318902674,1.959082841873169,0.5104429125785828,0.5104429125785828,0.9518141400403708,86.120696154516,12.917227922405445,0.04302642730985942,0.012294569813743241,0.011881839130556337,0.5606758946142292,0.27239683270454407,272,0.7273469387755102,1,25000
190,10,0.44908706066942466,1.7542810593684788e-05,0.9998423550374165,1.688907457602561e-16,0.001993700107961385,2.1645138263702393,0.46199750900268555,0.46199750900268555,0.9720551559658175,76.55286502449667,20.140250119651093,0.05060401201581116,0.02423132167022183,0.014003266082248358,0.6369085690561601,0.2860449254512787,272,0.7475510204081632,0,25000
207,13,0.4504340056586397,3.061925210984251e-05,0.9997848810749714,1.5891276633874881e-21,0.0019921445824518727,2.1354587078094482,0.468283474445343,0.468283474445343,0.9618831973350223,71.58875504465769,14.519380867127596,0.05034615736587751,0.016681157666232335,0.014609220139189777,0.6519328915183904,0.29368335008621216,272,0.7475510204081632,0,25000
242,10,0.4789699729052405,-0.0001455625972271446,0.9999620524014304,5.670245438670667e-19,0.001043190644694897,2.060178518295288,0.48539483547210693,0.48539483547210693,0.9867636363279032,66.56328435765724,30.28215008462794,0.05742425230853211,0.02653143214089429,0.02009231151929141,0.4171282636304068,0.19964635372161865,272,0.7475510204081632,0,25000
9,11,0.44199417182839723,8.8786851875855e-05,0.9998127333558532,4.353963039732879e-18,0.0020163511637245396,2.3543200492858887,0.42475107312202454,0.42475107312202454,1.040595774319372,66.14624691236544,14.79927370740012,0.049818203514324935,0.011242060062789265,0.015786669059621568,0.8681276727414008,0.38379618525505066,272,0.7475510204081632,1,25000
12,10,0.4407287665091196,9.555915317621677e-05,0.99992252868679,9.849976722438862e-18,0.0013715564494885266,2.3465311527252197,0.4261609613895416,0.4261609613895416,1.0341838094978906,75.56826889434879,18.087099941661794,0.04137852965804714,0.009894075172561283,0.014052250208778599,0.5317329461266049,0.23444557189941406,272,0.7475510204081632,1,25000
162,10,0.4469317724128545,7.238809210605157e-05,0.9999999013885421,2.5856373354489546e-29,4.962036419039883e-05,2.1637020111083984,0.4621708393096924,0.4621708393096924,0.9670271994667615,83.87849895282356,12.501779377928822,0.03523626110968179,0.006519602478052625,0.012190903651558874,0.4274412581616218,0.19110946357250214,272,0.7475510204081632,1,25000
127,10,0.4027538277605882,1.3307697165343413e-06,0.9999138367964253,1.507163592088026e-17,0.0013218260695628849,2.4904980659484863,0.4015261232852936,0.4015261232852936,1.0030575955189405,94.4452980058434,8.710454513993017,0.031128453119871675,0.005577892846233178,0.010673016525767267,0.8508800747052842,0.34269654750823975,272,0.7677551020408163,0,25000
133,10,0.40236392321465775,5.958555118257269e-06,0.9999301997715743,6.490790265044522e-18,0.001188550447652359,2.4847729206085205,0.4024512767791748,0.4024512767791748,0.9997829462358372,87.63788041521038,12.374599540621904,0.04013965868081438,0.013465047589866797,0.011677268299914178,0.9569143934634345,0.3850337862968445,272,0.7677551020408163,0,25000
146,12,0.40399681821248573,9.506102705003627e-08,0.9999770521240775,1.5660917502909495e-24,0.0006120038783738297,2.4718565940856934,0.40455421805381775,0.40455421805381775,0.9986221875425907,97.36615564939501,7.838432362482676,0.031851992338370834,0.003018989507139929,0.010339668994150493,0.7953635335535362,0.3213244378566742,272,0.7677551020408163,0,25000
168,11,0.4025673591685112,4.063556364702903e-06,0.9999983412484037,2.522295271585429e-27,0.0001728257065468635,2.4505834579467773,0.4080660939216614,0.4080660939216614,0.986524891837238,90.18055073444597,7.331454346280109,0.036633678727318326,0.0053047206238861335,0.011159526709722813,0.5830594826882073,0.23472477495670319,272,0.7677551020408163,0,25000
87,10,0.41231806260922244,1.4024719205529834e-05,0.9999577607146344,8.704256091246656e-19,0.0009474467717445122,2.473689556121826,0.4042544364929199,0.4042544364929199,1.0199469081558088,87.2774658260441,8.962227698428116,0.03798835968669527,0.009856270472144518,0.011578396618772446,0.8543598605729436,0.35228201746940613,272,0.7677551020408163,1,25000
91,10,0.41121194370011765,3.2960309977458913e-06,0.999934682092386,4.9773534121953e-18,0.0011750356496324373,2.4695091247558594,0.40493878722190857,0.40493878722190857,1.015491616699023,90.93823388423986,5.120741037890264,0.03578185240027588,0.007218752348611079,0.011032701992910902,0.8565449643957506,0.35222482681274414,272,0.7677551020408163,1,25000
154,10,0.4114451210409096,1.0699617042420062e-05,0.9999995866406702,7.983055048962683e-27,9.35256823052821e-05,2.4083104133605957,0.41522887349128723,0.41522887349128723,0.9908875497540345,92.70513428808135,7.376155798284116,0.03693390214561372,0.005168553975841181,0.010857594862775452,0.43162656603709804,0.17760133743286133,272,0.7677551020408163,1,25000
164,12,0.4140862072212159,-4.640731750216176e-06,0.9999971902625139,4.309529131762106e-29,0.00021949480599912954,2.3982434272766113,0.4169718623161316,0.4169718623161316,0.9930794968301053,94.78795092590688,7.403846029699977,0.033008763606037494,0.006390658641068915,0.010618342880102855,0.6279184219193854,0.26000773906707764,272,0.7677551020408163,1,25000
269,11,0.4159969733776829,0.001023973629124153,0.9994246435174103,6.801400256882329e-16,0.003327073495086654,2.2704334259033203,0.4404445290565491,0.4404445290565491,0.9444934513519014,82.07079935456868,26.376570759749075,0.05167238961017448,0.03125434941227487,0.014370721655941422,0.7209813686525404,0.3009500205516815,272,0.7677551020408163,1,25000
104,11,0.37632360119320796,5.633651292302755e-06,0.9999769757344606,3.4883468725288047e-22,0.0006019190572873233,2.6772119998931885,0.37352290749549866,0.37352290749549866,1.0074980506991877,96.85417657745597,8.472141117971299,0.02964353587319281,0.006045656643990772,0.010398078664415548,0.6768393584251097,0.25471624732017517,272,0.7879591836734694,0,25000
194,10,0.37985280550810013,-3.221390194374507e-06,0.9999648781052762,4.1607912095420713e-19,0.000795915458923796,2.5836024284362793,0.38705646991729736,0.38705646991729736,0.9813885958017019,94.3263925036251,4.785278857839228,0.02940958979022505,0.003655667916042228,0.010629097132420858,0.746616824078795,0.2836012840270996,272,0.7879591836734694,0,25000
174,10,0.37449084135721983,1.6312153240771732e-05,0.9999796243185828,4.7131382693506137e-20,0.0005976634574142206,2.6254677772521973,0.3808844983577728,0.3808844983577728,0.9832136591850811,91.55394708952356,6.468664536008517,0.03450635573314701,0.006378994343695896,0.01097262058125267,0.7391205193548813,0.2768101990222931,272,0.7879591836734694,1,25000
197,10,0.375732068570084,-1.842139019747613e-05,0.9999652031041789,4.0089083831369e-19,0.0007836300428288868,2.5996859073638916,0.38466185331344604,0.38466185331344604,0.9767853644273754,87.61297617413614,6.3915696804851345,0.03839475751876729,0.006305923647138234,0.011472059170203212,0.7376147199866252,0.27712708711624146,272,0.7879591836734694,1,25000
262,11,0.37598673569175073,1.697762302266259e-05,0.9999624528717076,3.1505144753447765e-21,0.0007679762435513264,2.5151467323303223,0.39759111404418945,0.39759111404418945,0.9456618179096489,90.24194195172448,5.397030658960824,0.03631445286168753,0.005703256174419975,0.011119623947740976,0.8648880218096706,0.32520338892936707,272,0.7879591836734694,1,25000
151,10,0.35044346053010383,-1.742933131043678e-06,0.999973563296052,1.3356476294978356e-19,0.0006370629689683105,2.8369784355163574,0.352487713098526,0.352487713098526,0.994200499783518,92.98685303789426,8.503902277915422,0.030426589633753248,0.005326884513628151,0.010846562779472348,0.7291476592583648,0.2555232644081116,272,0.8081632653061224,0,25000
267,10,0.3507288874566774,1.421030445786231e-05,0.999935021527288,4.874694011892712e-18,0.0009995980588699013,2.675872564315796,0.37370988726615906,0.37370988726615906,0.9385057752215306,91.7851328725852,7.611861785338929,0.03633598522113178,0.006298968058444528,0.010969599511878387,0.8349442216369404,0.29285329580307007,272,0.8081632653061224,0,25000
9,11,0.34362596723080296,-0.00014573533463974053,0.9995277671022373,2.796189041212674e-16,0.002489690763780095,3.0522055625915527,0.3276319205760956,0.3276319205760956,1.0488171196096645,77.35755414009982,18.116410279975412,0.0479514038493053,0.025617313137092187,0.013873052745376058,0.9278898125047065,0.31870129704475403,272,0.8081632653061224,1,25000
26,10,0.33508535125422156,0.011557707520578442,0.6919297514524881,0.0028417997164713743,0.07905044627521911,3.018130302429199,0.33133095502853394,0.33133095502853394,1.011331257067014,92.1605755803973,4.812348231357771,0.03475785647521186,0.005802071578005081,0.010881191176121097,1.0245342052021384,0.35486412048339844,272,0.8081632653061224,1,25000
61,11,0.347792650800134,-2.915329791436383e-05,0.9998469468280365,1.756294084886261e-18,0.001434344759080761,2.969043016433716,0.33680886030197144,0.33680886030197144,1.0326113466501887,93.1201164594764,2.957819432412329,0.029525021748029602,0.0038202298101385934,0.010749615842358083,0.8482063430654452,0.2949707806110382,272,0.8081632653061224,1,25000
73,11,0.37878806891524475,-0.033908299524928354,0.9315457299492075,1.529738662478275e-06,0.03422734548578076,2.952730655670166,0.3386695683002472,0.3386695683002472,1.1184591246752662,92.54809758434888,8.582910868838296,0.03625190204672517,0.007888034516237317,0.010905723834986315,1.0346367676066717,0.3579997718334198,272,0.8081632653061224,1,25000
151,11,0.34702233447806974,1.858710082625059e-06,0.9999944266157789,5.892722038984172e-25,0.0002730843891447103,2.8604729175567627,0.34959253668785095,0.34959253668785095,0.9926480060640536,97.36680335521181,11.478932240936539,0.03166221421288678,0.008296756223741064,0.010417583359622949,0.5649307085427572,0.19604544341564178,272,0.8081632653061224,1,25000
18,10,0.33409852815504243,-0.01440315646510304,0.8763679035770046,6.73097738930773e-05,0.04436617153397909,3.280517101287842,0.30482998490333557,0.30482998490333557,1.096015958735123,92.81855944450004,3.8031373561149775,0.03623402446151879,0.0047428217156152115,0.010791698090596056,1.0178857262528613,0.32567092776298523,272,0.8283673469387755,0,25000
23,10,0.3200115232604806,-6.311201154585167e-05,0.9996806725509357,2.8435348922020336e-15,0.0020221254797869715,3.273531675338745,0.3054804801940918,0.3054804801940918,1.0475678284162584,89.86037595109073,9.231842539070861,0.03461567101358826,0.004932426950677364,0.011248026342693786,0.9111555286229376,0.2915171980857849,272,0.8283673469387755,0,25000
30,10,0.32126479130494223,6.176905476501515e-05,0.9997569526028984,9.542544596683337e-16,0.0017709912247681414,3.2582976818084717,0.3069087266921997,0.3069087266921997,1.0467763323886854,90.3416346404087,5.780660123974387,0.03513952958922669,0.007935489079407377,0.011117154836532047,0.915352495698856,0.2941322922706604,272,0.8283673469387755,0,25000
55,10,0.32034860824121003,2.4401498611048567e-05,0.9999027096509479,2.4499319564226882e-17,0.0011172075350662255,3.2170333862304688,0.31084540486335754,0.31084540486335754,1.030572121154662,87.6104563670047,14.805854907501772,0.04048604752054784,0.01518630328693811,0.01175899551159314,0.711273449319536,0.22787988185882568,272,0.8283673469387755,0,25000
71,10,0.321512997607608,4.64865873275877e-06,0.9999659276415819,3.685299396666348e-19,0.0006635322526792393,3.1957991123199463,0.312910795211792,0.312910795211792,1.027490909637661,94.11648235293232,4.038624684131679,0.03484087960101508,0.005613377953662439,0.010645151223453513,0.715416675080079,0.23002037405967712,272,0.8283673469387755,0,25000
88,10,0.3212791775003667,5.103322679000932e-06,0.9999861085279649,1.0182479955650016e-20,0.0004233647906026735,3.172215461730957,0.3152371048927307,0.3152371048927307,1.0191667557970119,92.56230654057475,2.052864398086832,0.03479250006286628,0.005150914506711448,0.010808892419354534,0.8111774160809023,0.26061952114105225,272,0.8283673469387755,0,25000
204,10,0.32201070603061244,5.774142528669479e-06,0.9999986085003518,1.0251577987226212e-24,0.00013429726561096117,3.021707534790039,0.3309387266635895,0.3309387266635895,0.9730221339672565,83.76157127621511,12.222407649452586,0.03936367732753891,0.006547345279581585,0.01217894143484619,0.7173345967846785,0.23099520802497864,272,0.8283673469387755,0,25000
250,10,0.3222997773405631,-4.70213297742994e-06,0.9999691380304557,2.480607140172523e-19,0.0006330434693625815,2.9511990547180176,0.33884531259536743,0.33884531259536743,0.9511708303471141,96.25266345875333,7.5594556655620995,0.03293079093531787,0.0065998523297842735,0.010461787677774934,0.8129914460269088,0.2620222568511963,272,0.8283673469387755,0,25000
12,10,0.33532604028945334,-0.018499783151100402,0.40626974203384386,0.04743891052138518,0.14332093706456778,3.3110430240631104,0.3020196259021759,0.3020196259021759,1.1102789737183019,74.73179289653544,14.72140160964051,0.05000742872031533,0.020264333149776402,0.014076897346272318,0.9961666594826152,0.3155408501625061,272,0.8283673469387755,1,25000
41,10,0.31801595240988495,-3.210939825537551e-05,0.9998357403943372,1.990717870292823e-16,0.001441136014991024,3.255315065383911,0.30718994140625,0.30718994140625,1.0352420751606508,92.8555145927847,6.122122413061616,0.031945040981232756,0.004524714245689105,0.010817863784447164,0.8075680686406811,0.25678741931915283,272,0.8283673469387755,1,25000
80,11,0.3190015970459017,-8.596641310198994e-06,0.9999329488578197,4.2817298528507834e-20,0.0008707415190541736,3.1977877616882324,0.31271618604660034,0.31271618604660034,1.0200994105190473,93.27933079287305,8.968427498672515,0.03485129600740982,0.009808354391265834,0.010830822323131532,0.827109755887762,0.2638407349586487,272,0.8283673469387755,1,25000
109,12,0.3199347936884516,1.2966826914151408e-05,0.9999625522639541,1.8123213031806632e-23,0.0006191307701669017,3.1583473682403564,0.3166212737560272,0.3166212737560272,1.0104652473067164,89.09533466885637,7.251994509354952,0.03749182119609431,0.005886552604456716,0.011297738999265434,0.8383946903648494,0.2682446241378784,272,0.8283673469387755,1,25000
141,10,0.32017080787849983,9.29815145933599e-07,0.9999907846946803,1.971962221695259e-21,0.00034363200318139234,3.1162800788879395,0.32089540362358093,0.32089540362358093,0.997741956609852,94.71849217660642,12.703912856642702,0.03419199876300217,0.013031698641704696,0.010768109181993297,0.9020401782935614,0.28880786895751953,272,0.8283673469387755,1,25000
0,14,0.2883011070061513,4.944208129159522e-06,0.9998468441108671,2.911673923087002e-24,0.0010300440489460782,3.670107841491699,0.27247154712677,0.27247154712677,1.058096194066151,77.01643522489344,16.80273107232369,0.04968420634997132,0.0229687053325039,0.014011503115418864,0.8524753679262272,0.2457745224237442,272,0.8485714285714285,0,25000
3,12,0.1993462132612608,0.08892148200489663,0.7927378783943358,0.00010353091289019832,0.03223318011714582,3.655148506164551,0.2735866904258728,0.2735866904258728,0.7286400261319469,81.7347733608729,17.271949538939914,0.04696017400357543,0.017194579713599816,0.012869725203954394,0.986292996723923,0.2855352759361267,272,0.8485714285714285,0,25000
5,11,0.2898527361488966,3.212138467081904e-05,0.9998066714948184,5.0251080916907755e-18,0.001343526017364761,3.645346164703369,0.27432236075401306,0.27432236075401306,1.056613596325856,84.35258101090697,15.169355760114914,0.044814085896860006,0.013914136281610624,0.012356312846690592,0.8156509516891712,0.23645077645778656,272,0.8485714285714285,0,25000
9,12,0.2891653761360525,0.0002275525657238764,0.9992592805109096,5.489130079228075e-17,0.002489625829501354,3.6360268592834473,0.27502545714378357,0.27502545714378357,1.0514131278577479,74.70613038651602,18.977679436141216,0.055137426082642,0.02349323680214686,0.014365493133857807,0.9098839723043044,0.2633344829082489,272,0.8485714285714285,0,25000
10,10,0.28952355163893834,0.0002151824118419854,0.9991686824444924,1.3063824817267302e-13,0.002952588837560923,3.6309187412261963,0.275412380695343,0.275412380695343,1.0512365163394919,81.39399008126782,10.823401961975433,0.04555195553712887,0.012441244192616234,0.012484181109135913,0.8933869638829549,0.25887173414230347,272,0.8485714285714285,0,25000
185,10,0.29273128371226914,1.9618740462468143e-06,0.999991096169253,1.7185699158402e-21,0.0003088264755741347,3.3401706218719482,0.2993859052658081,0.2993859052658081,0.9777724287065862,90.27131809617578,11.336171193259593,0.03878315488531898,0.009028714336238588,0.011249625013667825,0.7830861898691074,0.22923576831817627,272,0.8485714285714285,0,25000
8,10,0.28761421314613217,7.605231674295831e-05,0.9996000091161187,7.000482045929133e-15,0.002034123285990376,3.6552679538726807,0.2735777497291565,0.2735777497291565,1.0513070358641075,80.23982286029528,12.490243322638,0.046706831451980596,0.013512564766111687,0.01281456517228583,0.87987713773755,0.25314122438430786,272,0.8485714285714285,1,25000
49,13,0.28932984095442904,0.0002576218994145285,0.999507657682264,1.5098950037430685e-19,0.0019361428901765695,3.5634994506835938,0.28062301874160767,0.28062301874160767,1.031026757006126,87.72264327254996,6.531036558366396,0.03702173056320297,0.00832867665101208,0.011459257244281722,0.9023117661704116,0.26132333278656006,272,0.8485714285714285,1,25000
120,10,0.23824292871096445,0.05159356174446664,0.798261733630152,0.000494851557395942,0.04234445157311917,3.4495961666107178,0.28988900780677795,0.28988900780677795,0.821841885325167,87.79860300616129,10.473909913899888,0.038447018139929665,0.011881037566094849,0.011544389191075815,0.9800374041709231,0.28508055210113525,272,0.8485714285714285,1,25000
178,10,0.2935274943239696,-3.0302775360924183e-05,0.9999536030642818,1.2671362901391476e-18,0.0007069008734047681,3.364924669265747,0.29718348383903503,0.29718348383903503,0.9876978711338963,95.14625202432978,9.365537284385653,0.0361101662719573,0.011906459965955954,0.010618443706828237,0.7780697663824765,0.2283545732498169,272,0.8485714285714285,1,25000
2,11,0.21399170967913167,0.049709345008119854,0.840730452107103,7.125527756530072e-05,0.03104657369183103,4.023988246917725,0.24850967526435852,0.24850967526435852,0.8611001139150519,78.18285362931381,8.54586754118082,0.0444867536285629,0.00973022470780316,0.012945673841649628,1.0101337242262136,0.2658695876598358,272,0.8687755102040816,0,25000
30,10,0.2442796119053388,0.022062383167179955,0.9708140672684547,2.0076430025737839e-07,0.014974798459235827,3.9357564449310303,0.25408077239990234,0.25408077239990234,0.9614250208625101,90.94430447281647,3.7522945032466195,0.03823514580528798,0.0069704797181754236,0.011015311472600842,0.9959537485108847,0.26535359025001526,272,0.8687755102040816,0,25000
113,12,0.27444512959067047,-0.006146293355591026,0.811923639901495,6.308768274985294e-05,0.04177005435144711,3.7766270637512207,0.2647865414619446,0.2647865414619446,1.0364768846460197,95.61632338159791,10.429334912369075,0.0341175063309199,0.007820833647626767,0.01058087199209328,0.9931530933330962,0.26641973853111267,272,0.8687755102040816,0,25000
181,10,0.29235134546868463,-0.02433935680657634,0.9154874679520771,1.4447043126253322e-05,0.03140468621203999,3.66513729095459,0.27284106612205505,0.27284106612205505,1.0715078548252766,92.05585118805834,7.306411465713793,0.03440029056037761,0.004611096170258074,0.01093843354500906,0.995364646628859,0.2666568160057068,272,0.8687755102040816,0,25000
