file,m,s,seed,n,rank,rank_ratio,sumD,rho_m,rho_r,n_eigenspaces,degeneracy_ratio,slack_run,mean_resid,mean_sigma,mean_kappa,mean_leverage,mean_cv,wmean_q_bin,wmean_H_bin,wmean_n_eff,wmean_max_space_proj,wmean_participation_ratio,defect_error,negD_frac,D_Dhat_corr,qual_rate
n1024_m272_s0.686939_seed0.h5,272,0.6869387755102041,0,1024,272,1.0,271.58069021836855,0.9984584199204726,0.9984584199204726,257,0.9448529411764706,0.001541580079527427,0.060301574194233695,0.0015415800795276372,2.0462148745670596,0.2656250000000001,0.02984998605364765,0.18595243332142145,2.0704694873446243,7.933344142860034,0.037285173658335564,88.73889222216783,6.250555628639631e-14,0.0,0.9999999999998038,0.0
n1024_m272_s0.686939_seed1.h5,272,0.6869387755102041,1,1024,272,1.0,271.56369498209096,0.998395937434158,0.998395937434158,258,0.9485294117647058,0.0016040625658420016,0.06053557889076163,0.0016040625658424047,2.046380333812751,0.2656250000000001,0.029929329771794508,0.1882786328985954,2.057271771101933,7.828875867871816,0.03875738518725745,87.52965005193153,9.869882688917642e-14,0.0,0.9999999999998059,0.0
n1024_m272_s0.707143_seed0.h5,272,0.7071428571428571,0,1024,272,1.0,271.5767288401257,0.998443856029874,0.998443856029874,254,0.9338235294117647,0.0015561439701260449,0.061556629170657455,0.0015561439701263743,2.0546052853133556,0.2656250000000001,0.030342912512191293,0.1833565244166873,2.086828013556634,8.06489178009013,0.037179757614167065,88.01616576404922,9.853229343548264e-14,0.0,0.999999999999823,0.0
n1024_m272_s0.707143_seed1.h5,272,0.7071428571428571,1,1024,272,1.0,271.5592408415396,0.9983795619174249,0.9983795619174249,249,0.9154411764705882,0.0016204380825750597,0.06183639948317515,0.0016204380825753247,2.05473609673252,0.26562500000000006,0.030450218760917334,0.18490239624400603,2.0691428234594493,7.922510924502632,0.038511884876224686,86.35563469163705,6.505906924303417e-14,0.0,0.9999999999997851,0.0
n1024_m272_s0.727347_seed0.h5,272,0.7273469387755102,0,1024,272,1.0,271.56243990710936,0.998391323187902,0.998391323187902,253,0.9301470588235294,0.0016086768120979755,0.06357204856648134,0.0016086768120984782,2.0646159643387523,0.2656250000000001,0.031174297352224278,0.20387222803893137,2.0155026212968425,7.561241145243186,0.04383550693613265,86.95931075222444,1.5076828674409626e-13,0.0,0.9999999999998092,0.007348173182078126
n1024_m272_s0.727347_seed1.h5,272,0.7273469387755102,1,1024,272,1.0,271.7609212913085,0.9991210341592224,0.9991210341592224,253,0.9301470588235294,0.0008789658407776235,0.06139952822412087,0.0008789658407779967,2.074654490065655,0.26562500000000006,0.02959784496379906,0.09043797927551439,3.4527526320527957,32.858180611666505,0.05756902299851993,81.17776336718835,9.298117831235686e-14,0.0,0.9999999999998322,0.0
n1024_m272_s0.747551_seed0.h5,272,0.7475510204081632,0,1024,272,1.0,271.7044566201512,0.9989134434564382,0.9989134434564382,263,0.9669117647058824,0.001086556543561823,0.07312917195381426,0.0010865565435622365,2.2199319595092573,0.2656250000000001,0.03294989082705019,0.11200879746594636,3.2469293699995507,26.51408676051282,0.06776757269832222,58.623399027224735,1.0536016503692736e-13,0.0,0.999999999999811,0.0
n1024_m272_s0.747551_seed1.h5,272,0.7475510204081632,1,1024,272,1.0,271.7178330619354,0.998962621551233,0.998962621551233,269,0.9889705882352942,0.0010373784487669457,0.07035656739274157,0.001037378448767637,2.18764190431653,0.26562500000000017,0.03218466617555989,0.0974997264946751,3.4252542811148503,30.904954415458224,0.05860537652435284,55.03060582755653,1.773026170326375e-13,0.0,0.9999999999997902,0.0
n1024_m272_s0.767755_seed0.h5,272,0.7677551020408163,0,1024,272,1.0,271.69959552178625,0.998895571771273,0.998895571771273,266,0.9779411764705882,0.001104428228727028,0.0824659120528374,0.0011044282287278348,2.4855393895049325,0.2656250000000002,0.033178998909752365,0.0636277761970602,3.738719799334392,42.24727612681993,0.03872404106788375,88.17763463989384,2.2115642650533118e-13,0.0,0.9999999999997885,0.0
n1024_m272_s0.767755_seed1.h5,272,0.7677551020408163,1,1024,272,1.0,271.69412812544033,0.998875471049413,0.998875471049413,259,0.9522058823529411,0.0011245289505870115,0.0813859247670521,0.0011245289505877074,2.4309646754617007,0.2656250000000002,0.03347918723922474,0.07207427365298039,3.7114379661958883,41.31857011600235,0.046343663509431185,82.93053241084019,1.8551826741486366e-13,0.0,0.9999999999997969,0.0
n1024_m272_s0.787959_seed0.h5,272,0.7879591836734694,0,1024,272,1.0,271.69489327981137,0.9988782841169536,0.9988782841169536,260,0.9558823529411765,0.0011217158830464369,0.08856613896012502,0.0011217158830472318,2.6483505938462715,0.2656250000000002,0.033441134551186205,0.058903711735648935,3.832628669993602,46.22261635481897,0.037174324171683086,87.6305001051262,2.1538326677728037e-13,0.0,0.9999999999997887,0.0
n1024_m272_s0.787959_seed1.h5,272,0.7879591836734694,1,1024,272,1.0,271.68997708603274,0.9988602098751204,0.9988602098751204,263,0.9669117647058824,0.001139790124879636,0.08999479148684873,0.0011397901248804971,2.669859429713297,0.2656250000000002,0.03370727610308573,0.05849784653812879,3.8179209496157083,45.549401997585825,0.036849829895553854,87.96365985853859,2.361444373377708e-13,0.0,0.9999999999997461,0.0
n1024_m272_s0.808163_seed0.h5,272,0.8081632653061224,0,1024,272,1.0,271.6796727256151,0.9988223261971143,0.9988223261971143,258,0.9485294117647058,0.0011776738028856926,0.09795257007350401,0.0011776738028865287,2.858728270189116,0.2656250000000002,0.03426101935683435,0.05969688837443585,3.8151154390866604,45.44551312863123,0.03792447164771244,87.16235271875357,2.2737367544323206e-13,0.0,0.9999999999997025,0.0
n1024_m272_s0.808163_seed1.h5,272,0.8081632653061224,1,1024,272,1.0,271.67917568504345,0.9988204988420715,0.9988204988420715,256,0.9411764705882353,0.0011795011579285308,0.09880858289709915,0.0011795011579295543,2.8829479853783244,0.26562500000000033,0.03427058368774007,0.06015369258928576,3.807502805989586,45.106904486114566,0.03839389535522445,86.30464514609163,2.8610447344590284e-13,0.0,0.9999999999997066,0.0
n1024_m272_s0.828367_seed0.h5,272,0.8283673469387755,0,1024,272,1.0,271.6666336406488,0.9987743883847382,0.9987743883847382,261,0.9595588235294118,0.0012256116152618013,0.1088826217228064,0.0012256116152627777,3.1147580496200296,0.2656250000000002,0.034956238597787,0.057914444474195685,3.8257316536247004,45.908004133076695,0.03755371223610972,87.16803188706048,2.7333690866271354e-13,0.0,0.9999999999995969,0.0
n1024_m272_s0.828367_seed1.h5,272,0.8283673469387755,1,1024,272,1.0,271.66446847247425,0.998766428207626,0.998766428207626,259,0.9522058823529411,0.0012335717923740441,0.10969716650832777,0.0012335717923750065,3.129021854623566,0.2656250000000002,0.03505607682691423,0.05814547896584072,3.8387862539463025,46.51419001537964,0.037234500314129344,87.56719831847879,2.564060075371799e-13,0.0,0.9999999999995786,0.0
n1024_m272_s0.848571_seed0.h5,272,0.8485714285714285,0,1024,272,1.0,271.63944526127307,0.9986744311076216,0.9986744311076216,266,0.9779411764705882,0.001325568892378448,0.12425707402055967,0.001325568892379548,3.4188413753500946,0.2656250000000003,0.036342461033893235,0.05840324938897795,3.8231327460190525,45.791944985891746,0.03737313822281288,88.37777835018089,3.04867242562068e-13,0.0,0.9999999999990357,0.0
n1024_m272_s0.848571_seed1.h5,272,0.8485714285714285,1,1024,272,1.0,271.63480235717725,0.9986573616072693,0.9986573616072693,262,0.9632352941176471,0.001342638392730744,0.12563812976245708,0.0013426383927322132,3.433908879186425,0.26562500000000044,0.036584718524547095,0.06041306511473627,3.8062542443711744,45.02931595259636,0.03771556438887543,87.13152506047506,4.128919428580957e-13,0.0,0.9999999999989,0.0
n1024_m272_s0.868776_seed0.h5,272,0.8687755102040816,0,1024,272,1.0,271.6084079099237,0.998560323198249,0.998560323198249,255,0.9375,0.0014396768017510553,0.14197801146990027,0.0014396768017527525,3.747815249544083,0.26562500000000044,0.037880122734973834,0.0598937040802322,3.813280476336654,45.34548795139565,0.037562342014349784,85.81809378764113,4.478084569825569e-13,0.0,0.9999999999830964,0.0
n1024_m272_s0.868776_seed1.h5,272,0.8687755102040816,1,1024,272,1.0,271.61300880787894,0.9985772382642608,0.9985772382642608,266,0.9779411764705882,0.0014227617357391864,0.14131036659161553,0.0014227617357406028,3.7517768530208055,0.2656250000000004,0.037661587295116976,0.05941559582028501,3.8159161819411005,45.45869050803461,0.03733180544416003,88.06121095485771,3.856914787547794e-13,0.0,0.9999999999676568,0.0
n1024_m272_s0.888980_seed0.h5,272,0.8889795918367347,0,1024,272,1.0,271.56650230288506,0.9984062584664892,0.9984062584664892,266,0.9779411764705882,0.001593741533510773,0.16113523817467285,0.0015937415335121653,4.043197997262488,0.26562500000000033,0.03984758145865568,0.059705205919601725,3.822655759392906,45.77466582834012,0.037585796798164484,88.08001382355206,3.6509684164798273e-13,0.0,0.9999999993913559,0.0
n1024_m272_s0.888980_seed1.h5,272,0.8889795918367347,1,1024,272,1.0,271.5607381463051,0.9983850667143569,0.9983850667143569,264,0.9705882352941176,0.0016149332856431053,0.16234327319386394,0.0016149332856445855,4.047199208321854,0.26562500000000044,0.04010689429620551,0.061435552897385275,3.8007201026005735,44.78285407853211,0.038271484572822805,86.76245786363182,4.128919428580957e-13,0.0,0.9999999994461368,0.0
n1024_m272_s0.909184_seed0.h5,272,0.9091836734693878,0,1024,272,1.0,271.49316246807575,0.9981366267208668,0.9981366267208668,265,0.9742647058823529,0.001863373279133218,0.18734554715438037,0.0018633732791343484,4.347520602264084,0.2656250000000003,0.043080682581395,0.06254021985604073,3.789808351938118,44.29719287859718,0.03949931762661212,85.82883348751727,2.9554136915521667e-13,0.0,0.9999999997131095,0.0
n1024_m272_s0.909184_seed1.h5,272,0.9091836734693878,1,1024,272,1.0,271.50088730454445,0.9981650268549428,0.9981650268549428,265,0.9742647058823529,0.001834973145057206,0.18588069011923733,0.001834973145058189,4.347676037300144,0.2656250000000003,0.04274510672063444,0.06163669378674736,3.8208510977573833,45.695092032912186,0.03931202588151279,86.13529881686988,2.769451334927453e-13,0.0,0.9999999996175429,0.0
n1024_m272_s0.929388_seed0.h5,272,0.9293877551020407,0,1024,272,1.0,271.36904659867287,0.9976803183774737,0.9976803183774737,266,0.9779411764705882,0.0023196816225262706,0.22285204264966402,0.002319681622527104,4.635284802836895,0.2656250000000002,0.04805791285896235,0.06281724197108986,3.803060526590199,44.89966416004777,0.039941315660594875,84.61380392824157,2.3947510641164627e-13,0.0,0.9999999998133428,0.0
n1024_m272_s0.929388_seed1.h5,272,0.9293877551020407,1,1024,272,1.0,271.3836306333542,0.9977339361520374,0.9977339361520374,261,0.9595588235294118,0.002266063847962574,0.22032608041394786,0.0022660638479633285,4.63762058578569,0.2656250000000002,0.04748364275887948,0.06697350454480998,3.7407742285770906,42.202389084637325,0.042962884795687425,81.92192184024387,2.1294077612310502e-13,0.0,0.9999999998301005,0.0
n1024_m272_s0.949592_seed0.h5,272,0.9495918367346938,0,1024,272,1.0,271.16297030448914,0.9969226849429748,0.9969226849429748,267,0.9816176470588235,0.0030773150570252428,0.26917375049365094,0.003077315057025907,4.858901946716897,0.26562500000000017,0.05535738210426221,0.0684247970905907,3.7402758584985554,42.21605733929195,0.04264769925175797,80.92178221319853,1.8340884366807586e-13,0.0,0.9999999998859987,0.0
n1024_m272_s0.949592_seed1.h5,272,0.9495918367346938,1,1024,272,1.0,271.2011723816395,0.9970631337560275,0.9970631337560275,271,0.9963235294117647,0.0029368662439724913,0.2635310996651052,0.0029368662439731206,4.869904792871259,0.26562500000000017,0.0540891588899423,0.0661248994517508,3.7580436994385225,42.93801812497009,0.041491232110182207,83.73263847975144,1.6964207816272392e-13,0.0,0.9999999998607282,0.0
n1024_m272_s0.969796_seed0.h5,272,0.9697959183673469,0,1024,272,1.0,271.0637737214565,0.996557991623002,0.996557991623002,270,0.9926470588235294,0.0034420083769980403,0.29026343039131514,0.0034420083769987715,4.961487599348064,0.2656250000000002,0.05850612236248479,0.05656880547564243,3.843407388541911,46.72075701192502,0.03571885909004723,90.90567616846671,1.9406698470447736e-13,0.0,0.9999999992127475,0.0
n1024_m272_s0.969796_seed1.h5,272,0.9697959183673469,1,1024,272,1.0,271.0601871907711,0.9965448058484232,0.9965448058484232,267,0.9816176470588235,0.0034551941515768014,0.29091168028539954,0.0034551941515772564,4.963828702417462,0.2656250000000001,0.058608630401921366,0.05801383801079372,3.8268292794560694,45.950538970653234,0.03580793795030166,90.31141272169486,1.1679546219056647e-13,0.0,0.9999999992312477,0.0
n1024_m272_s0.990000_seed0.h5,272,0.99,0,1024,272,1.0,270.2026617527008,0.9933921387966942,0.9933921387966942,269,0.9889705882352942,0.006607861203305809,0.37874596900686586,0.006607861203306798,4.685500959325625,0.2656250000000002,0.08084203971691879,0.05752469615010277,3.8243417718790225,45.84258920825724,0.03575938394061001,90.17697325945294,2.5623947408348613e-13,0.0,0.9999999994569987,0.0
n1024_m272_s0.990000_seed1.h5,272,0.99,1,1024,272,1.0,270.19771334528923,0.9933739461223868,0.9933739461223868,270,0.9926470588235294,0.0066260538776131694,0.37984021596322387,0.006626053877614013,4.689900748380346,0.2656250000000003,0.08099773530671617,0.05737027226688466,3.835729492323111,46.36889447713682,0.03552788430817578,90.82365966609203,2.438049762076844e-13,0.0,0.9999999994849585,0.0
n1024_m288_s0.000000_seed0.h5,288,0.0,0,1024,288,1.0,287.98272595107846,0.9999400206634669,0.9999400206634669,83,0.2881944444444444,5.9979336533122485e-05,0.007400149218382209,5.9979336534590474e-05,1.0035290946907496,0.28125000000000044,0.0073750164293430506,0.29203175945386306,1.9332920526727744,6.944527214705869,0.07072189819325436,36.100542577027994,4.2630829422130034e-13,0.0,0.999999999999291,0.0
n1024_m288_s0.000000_seed1.h5,288,0.0,1,1024,288,1.0,287.9830602205475,0.9999411813213455,0.9999411813213455,86,0.2986111111111111,5.881867865453749e-05,0.007339897682230954,5.881867865599399e-05,1.0035775346625502,0.28125000000000044,0.007314663964188531,0.3023444169946795,1.9261855828419439,6.892777042623772,0.06914556263701291,36.9672106663116,4.1256928429156403e-13,0.0,0.9999999999993717,0.0
n1024_m288_s0.020204_seed0.h5,288,0.02020408163265306,0,1024,288,1.0,287.98309056105063,0.9999412866703147,0.9999412866703147,109,0.3784722222222222,5.871332968532261e-05,0.007402946577442333,5.87133296866776e-05,1.0056069689429536,0.2812500000000004,0.007362303047624983,0.23384809646167373,2.3040601136988386,10.064864700554196,0.06774776958630649,42.00466931351806,3.93796106834543e-13,0.0,0.9999999999994335,0.0
n1024_m288_s0.020204_seed1.h5,288,0.02020408163265306,1,1024,288,1.0,287.9801331084964,0.9999310177378347,0.9999310177378347,115,0.3993055555555556,6.89822621653402e-05,0.00799171583804593,6.898226216673758e-05,1.0057978857894532,0.2812500000000004,0.007946429311085159,0.2574484951299403,2.179699370048009,8.883007226919153,0.06695441273178504,43.040679383057224,3.9517694672142056e-13,0.0,0.9999999999995155,0.0
n1024_m288_s0.040408_seed0.h5,288,0.04040816326530612,0,1024,288,1.0,287.98066170010134,0.9999328531253519,0.9999328531253519,147,0.5104166666666666,6.714687464814961e-05,0.008066742371853619,6.714687464939813e-05,1.0092180876580035,0.28125000000000033,0.00799364774800228,0.1899690867727625,2.627052357118634,13.898902375124198,0.06429693029820265,47.61120163639098,3.631608902487926e-13,0.0,0.9999999999996638,0.0
n1024_m288_s0.040408_seed1.h5,288,0.04040816326530612,1,1024,288,1.0,287.9782203312352,0.9999243761501222,0.9999243761501222,150,0.5208333333333334,7.56238498778039e-05,0.008559727042693978,7.562384987903853e-05,1.0096432673638354,0.28125000000000033,0.008478909390154186,0.22208065540923133,2.445300926833477,11.579207011038097,0.06365296283505499,48.225076957265316,3.70162234197835e-13,0.0,0.999999999999686,2.878789957110353e-05
n1024_m288_s0.060612_seed0.h5,288,0.06061224489795918,0,1024,288,1.0,287.97024308766413,0.9998966773877227,0.9998966773877227,177,0.6145833333333334,0.00010332261227730122,0.010075574888135607,0.0001033226122783788,1.0150796873054995,0.28125000000000033,0.009929541982509041,0.16923918516019654,2.6706994493909133,14.50575876221117,0.05555459686010495,56.46151196358871,3.030180273366767e-13,0.0,0.9999999999998049,9.83065313361017e-07
n1024_m288_s0.060612_seed1.h5,288,0.06061224489795918,1,1024,288,1.0,287.9700826503613,0.9998961203137545,0.9998961203137545,182,0.6319444444444444,0.00010387968624547828,0.010106284752677844,0.00010387968624656847,1.0154091208840346,0.2812500000000003,0.009956610437828018,0.16040073200510171,2.671683567456902,14.513141457021796,0.05556222650593928,57.13163317949043,3.0333721645625644e-13,0.0,0.999999999999823,1.4716478469431235e-05
n1024_m288_s0.080816_seed0.h5,288,0.08081632653061224,0,1024,288,1.0,287.9622263583951,0.9998688415222053,0.9998688415222053,195,0.6770833333333334,0.00013115847779465728,0.011387473866778302,0.00013115847779550778,1.0217845564742885,0.2812500000000002,0.011151209138620962,0.13579455271614072,2.7506754640566857,15.753475964977847,0.04988756475661389,63.851548788515956,2.3457624731548776e-13,0.0,0.9999999999998513,1.1871370623909832e-06
n1024_m288_s0.080816_seed1.h5,288,0.08081632653061224,1,1024,288,1.0,287.9625653746698,0.9998700186620479,0.9998700186620479,199,0.6909722222222222,0.00012998133795205646,0.011368495588698964,0.0001299813379530735,1.0224828397906853,0.2812500000000002,0.011124845349033824,0.1306581493744586,2.788141803648828,16.35677516582184,0.04850296535471406,65.91172375968956,2.7903374055782137e-13,0.0,0.9999999999998788,2.6202256933443696e-06
n1024_m288_s0.101020_seed0.h5,288,0.1010204081632653,0,1024,288,1.0,287.95909590779047,0.9998579719020503,0.9998579719020503,205,0.7118055555555556,0.00014202809794972016,0.012011705700371222,0.00014202809795058662,1.029267381735883,0.2812500000000002,0.011675385642411195,0.1141625181633002,2.8986945207821817,18.2100977647548,0.04493390090439989,70.99085425683428,2.3916979507987435e-13,0.0,0.9999999999998919,0.0
n1024_m288_s0.101020_seed1.h5,288,0.1010204081632653,1,1024,288,1.0,287.96049313745607,0.9998628233939447,0.9998628233939447,210,0.7291666666666666,0.00013717660605527815,0.011815597695456665,0.00013717660605608813,1.029526573583181,0.2812500000000002,0.011481796082629999,0.11368847437890298,2.9163578051776207,18.543347727530183,0.04467924748602857,72.15151038105752,2.2292584445082753e-13,0.0,0.9999999999999014,0.0
n1024_m288_s0.121224_seed0.h5,288,0.12122448979591836,0,1024,288,1.0,287.95389970221004,0.9998399295215626,0.9998399295215626,203,0.7048611111111112,0.00016007047843735744,0.012832645273798902,0.00016007047843798812,1.0355269389399635,0.2812500000000002,0.012396994381333421,0.11142516048408138,2.9115188377913244,18.42038864904676,0.04378095020182226,72.77966474407327,1.7868345691951504e-13,0.0,0.9999999999998965,0.0
n1024_m288_s0.121224_seed1.h5,288,0.12122448979591836,1,1024,288,1.0,287.9551030531584,0.9998441078234666,0.9998441078234666,210,0.7291666666666666,0.00015589217653344534,0.01267800192597812,0.00015589217653394345,1.035848039189571,0.28125000000000017,0.012243744216962608,0.10871013144245953,2.9405093395869,18.967323628089197,0.042592790661480175,74.05083745276731,1.5766554728458004e-13,0.0,0.9999999999999197,0.0
n1024_m288_s0.141429_seed0.h5,288,0.14142857142857143,0,1024,288,1.0,287.9498465932993,0.9998258562267337,0.9998258562267337,207,0.71875,0.00017414377326629982,0.013456556943526562,0.00017414377326702276,1.042258306932311,0.2812500000000002,0.012915333892472645,0.11156582024237582,2.876276654639745,17.772323175842857,0.042113235038089725,74.73565581364402,2.013111899401565e-13,0.0,0.9999999999999103,0.0
n1024_m288_s0.141429_seed1.h5,288,0.14142857142857143,1,1024,288,1.0,287.94823334713146,0.9998202546775398,0.9998202546775398,212,0.7361111111111112,0.00017974532246023411,0.01365573317611829,0.00017974532246068807,1.0423635104159727,0.2812500000000001,0.013105570672559906,0.11334547719213339,2.856270442789047,17.421735696951213,0.04261884506155486,75.41066325069573,1.4086648514322064e-13,0.0,0.9999999999999168,0.0
n1024_m288_s0.161633_seed0.h5,288,0.16163265306122448,0,1024,288,1.0,287.9444290696847,0.9998070453808496,0.9998070453808496,213,0.7395833333333334,0.00019295461915036505,0.014253103181753306,0.00019295461915091176,1.0488140268609738,0.2812500000000001,0.013594653379823738,0.11017314006969067,2.888478359241854,17.98885168810027,0.04103455553526765,77.08411287456546,1.6479873021779667e-13,0.0,0.9999999999999138,0.0
n1024_m288_s0.161633_seed1.h5,288,0.16163265306122448,1,1024,288,1.0,287.9447115298317,0.9998080261452489,0.9998080261452489,219,0.7604166666666666,0.00019197385475111517,0.014197120072962467,0.0001919738547516965,1.0491485297214136,0.2812500000000002,0.013537248597707925,0.11365889872561062,2.849705201032327,17.304610337530917,0.04124612447018972,77.67526829705972,1.818128980701772e-13,0.0,0.9999999999999066,0.0
n1024_m288_s0.181837_seed0.h5,288,0.18183673469387754,0,1024,288,1.0,287.9386825464899,0.999787092175312,0.999787092175312,220,0.7638888888888888,0.00021290782468796898,0.015057482390027929,0.00021290782468833338,1.0562856642981453,0.2812500000000001,0.014260179055895434,0.10903591703624012,2.86917604287469,17.64004788631049,0.04038335447398795,78.96660426541541,1.1204925876029392e-13,0.0,0.999999999999912,0.0
n1024_m288_s0.181837_seed1.h5,288,0.18183673469387754,1,1024,288,1.0,287.9379096796183,0.9997844086097858,0.9997844086097858,222,0.7708333333333334,0.00021559139021420926,0.015115002711102974,0.0002155913902145858,1.056505105472758,0.2812500000000001,0.014311991870768976,0.11225607510571463,2.837088958254365,17.083013039388966,0.03939043919132649,80.21071973002938,1.1551870571224754e-13,0.0,0.9999999999999085,0.0
n1024_m288_s0.202041_seed0.h5,288,0.2020408163265306,0,1024,288,1.0,287.93282946656836,0.9997667689811401,0.9997667689811401,226,0.7847222222222222,0.00023323101885985853,0.015833095160868997,0.00023323101886022803,1.0637934834351497,0.2812500000000001,0.01488909595839868,0.10946138634383581,2.8473574195682825,17.257426853309067,0.0398404581192032,80.7205583563296,1.1012024625500771e-13,0.0,0.9999999999999007,0.0
n1024_m288_s0.202041_seed1.h5,288,0.2020408163265306,1,1024,288,1.0,287.93172112011234,0.9997629205559456,0.9997629205559456,225,0.78125,0.00023707944405437775,0.01593229572892302,0.0002370794440546371,1.0643898398749065,0.2812500000000001,0.01497413392881625,0.11404993912373211,2.817707027191219,16.753842336054003,0.0394016624397481,80.9153046345712,7.870093465811578e-14,0.0,0.9999999999999029,0.0
n1024_m288_s0.222245_seed0.h5,288,0.22224489795918367,0,1024,288,1.0,287.9246210501733,0.9997382675353239,0.9997382675353239,222,0.7708333333333334,0.0002617324646760899,0.01686158599518292,0.0002617324646765398,1.0724064381672582,0.2812500000000001,0.015729147958711512,0.11066459419960051,2.821278658664331,16.81207275181414,0.03903628819269751,81.11903966958855,1.4392653735484373e-13,0.0,0.9999999999999084,0.0
n1024_m288_s0.222245_seed1.h5,288,0.22224489795918367,1,1024,288,1.0,287.9248499745736,0.9997390624117138,0.9997390624117138,236,0.8194444444444444,0.00026093758828615865,0.016818878493270687,0.000260937588286389,1.072830003401841,0.28125,0.015683185992680766,0.11290214339729286,2.8029495689036996,16.506310318654556,0.039010165221702676,82.5845727909806,6.927791673660977e-14,0.0,0.9999999999999056,0.0
n1024_m288_s0.242449_seed0.h5,288,0.24244897959183673,0,1024,288,1.0,287.91906661468965,0.9997189813010058,0.9997189813010058,230,0.7986111111111112,0.0002810186989942176,0.017556031267913292,0.00028101869899465606,1.081089377570806,0.2812500000000001,0.016245374888239485,0.11204264160717012,2.803887092092134,16.523064626999176,0.038501908034013876,82.47458088556697,1.1513012765362873e-13,0.0,0.9999999999999081,0.0
n1024_m288_s0.242449_seed1.h5,288,0.24244897959183673,1,1024,288,1.0,287.9193984008598,0.9997201333363187,0.9997201333363187,233,0.8090277777777778,0.0002798666636812941,0.017492626821819388,0.00027986666368172306,1.0813137087480065,0.2812500000000001,0.01618372997332077,0.11533284368932659,2.7768351213907376,16.08315946458488,0.038420884142634545,82.79615189986401,1.2759238110504612e-13,0.0,0.999999999999892,0.0
n1024_m288_s0.262653_seed0.h5,288,0.2626530612244898,0,1024,288,1.0,287.91051333888026,0.9996892824266675,0.9996892824266675,237,0.8229166666666666,0.000310717573332453,0.018593967282418637,0.00031071757333290704,1.090807130063608,0.2812500000000001,0.017052727642858853,0.11295686104930105,2.7923299302484277,16.331433734515866,0.03803830912721651,84.33889288343026,1.4095669076397144e-13,0.0,0.9999999999999041,0.0
n1024_m288_s0.262653_seed1.h5,288,0.2626530612244898,1,1024,288,1.0,287.9122828899708,0.9996954267012875,0.9996954267012875,236,0.8194444444444444,0.00030457329871247385,0.01835661771243564,0.0003045732987126313,1.090840724279166,0.28125000000000006,0.016834905863274133,0.11594432802979747,2.754605092149325,15.727745464760723,0.03746827638016635,84.44633240828004,4.873879078104437e-14,0.0,0.9999999999998981,0.0
n1024_m288_s0.282857_seed0.h5,288,0.28285714285714286,0,1024,288,1.0,287.9015452252643,0.9996581431432787,0.9996581431432787,232,0.8055555555555556,0.00034185685672127875,0.01963812345978957,0.00034185685672174186,1.1010971961123317,0.2812500000000001,0.01784217844836642,0.11252719187485126,2.7752990472070707,16.0540499243791,0.03788456194130658,83.23345523721996,1.3303247392570938e-13,0.0,0.9999999999998889,0.0
n1024_m288_s0.282857_seed1.h5,288,0.28285714285714286,1,1024,288,1.0,287.9019115676201,0.9996594151653476,0.9996594151653476,244,0.8472222222222222,0.0003405848346523799,0.019495984517378735,0.00034058483465251003,1.1005394008907359,0.28125000000000006,0.01772253531628141,0.11721857417582122,2.719443160640606,15.183323723259097,0.03741670124426342,85.46535168915683,4.063416270128073e-14,0.0,0.9999999999998838,0.0
n1024_m288_s0.303061_seed0.h5,288,0.3030612244897959,0,1024,288,1.0,287.8921954543912,0.9996256786610805,0.9996256786610805,242,0.8402777777777778,0.00037432133891945885,0.02067034871860585,0.0003743213389197911,1.111801930727398,0.2812500000000001,0.01859965117303379,0.11409892950582932,2.753078622583408,15.702063183372262,0.0366886826025965,86.08264359074556,8.487655023259322e-14,0.0,0.9999999999998871,0.0
n1024_m288_s0.303061_seed1.h5,288,0.3030612244897959,1,1024,288,1.0,287.89198972184386,0.9996249643119578,0.9996249643119578,241,0.8368055555555556,0.00037503568804220233,0.020581185305581166,0.00037503568804259866,1.1111199837710564,0.2812500000000001,0.018531166180419074,0.11783900703106939,2.7071791599465813,14.997263480932324,0.0371775563145677,85.63068505702252,1.2485845690690667e-13,0.0,0.9999999999998921,0.0
n1024_m288_s0.323265_seed0.h5,288,0.32326530612244897,0,1024,288,1.0,287.8838241349731,0.9995966115797678,0.9995966115797678,239,0.8298611111111112,0.0004033884202322424,0.021595185044532422,0.0004033884202324475,1.1233026916236861,0.28125000000000006,0.019233478280230958,0.11632455016861844,2.7285760691181333,15.322821278185495,0.03725226512530536,85.90994661405595,5.595524044110789e-14,0.0,0.9999999999998841,0.0
n1024_m288_s0.323265_seed1.h5,288,0.32326530612244897,1,1024,288,1.0,287.87719030525477,0.9995735774488013,0.9995735774488013,249,0.8645833333333334,0.0004264225511987352,0.02198710229031871,0.00042642255119908207,1.1234089030720154,0.2812500000000001,0.01958178161417612,0.12268125471838338,2.6514336326891605,14.183724034414173,0.03675973156164074,86.8796908252881,1.0783041126671833e-13,0.0,0.9999999999998854,0.0
n1024_m288_s0.343469_seed0.h5,288,0.34346938775510205,0,1024,288,1.0,287.8661718793883,0.9995353190256537,0.9995353190256537,248,0.8611111111111112,0.00046468097434626543,0.02333869084564541,0.0004646809743463883,1.1386113540428544,0.28125000000000006,0.02050634356257431,0.12694050769095644,2.6913036117819584,14.773671376248583,0.041606410463669724,82.7506325227295,3.547162563677375e-14,0.0,0.999999999999881,0.0
